node_1,node_2,edge
hurricane andrew,"gulfport, alabama","In 1992, Hurricane Andrew hits the town of Gulfport, Alabama."
will rutledge,national weather service meteorologist,Will Rutledge is a National Weather Service meteorologist.
casey corbyn,randy moreno,Federal Reserve Treasury agent Casey Corbyn is ordered by fellow employee Randy Moreno to summon Breeze.
connor perkins,rogue treasury agents,Rogue Treasury agents led by Connor Perkins infiltrate the facility and hold Moreno hostage.
sasha,frears,Computer hackers Sasha and Frears are enlisted by Connor Perkins to crack the code of the vault.
corbyn,perkins,"While looting a mall, Corbyn calls Perkins and makes a deal for the release of Moreno and Breeze as long as she opens the vault and gets the money. When Perkins asks where the trade will be conducted, Corbyn tells him to meet them at the Gulfport mall."
corbyn,money,"When Perkins breaks his deal to release Moreno and kills him as revenge for the deaths of Jaqi and Xander, Corbyn gives himself up while Breeze rescues the stranded Will. Back at the Treasury facility as Corbyn and the remaining mercenaries arrive, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
will,corbyn,"After Will talks to Breeze, who has arrived with the mercenaries, Corbyn shoots the glass roof, sucking the mercenaries out into the storm as planned. Corbyn, Will, and Breeze manage to hold on."
perkins,money,"With the eye of the storm passing, Perkins and his men take the money, using three of the facility's truck trailers, along with Corbyn."
breeze,will,"After a struggle with Perkins, the eye wall sucks the money out of one of the trucks and then the truck itself. Will and Breeze follow them."
breeze,truck,"With the eye wall on their tail, Will and Breeze take over a truck."
perkins,truck,"After Perkins' own detached trailer crushes him, the money is sucked into the storm along with one of the trucks."
william,corbyn,"both William and Corbyn successfully outran the storm, demonstrating their ability to manage in dangerous situations. This skill has enabled them to save $200 million by reaching a safe location promptly."
breeze,corbyn,"both Breeze and Corbyn escaped the storm unscathed, thanks to their efficient driving skills. This event demonstrates their shared ability to manage in hazardous situations."
$200 million,william,William's quick thinking and excellent driving abilities helped him save $200 million by reaching a safe location in a timely manner.
$200 million,breeze,Breeze's ability to manage in dangerous situations also enabled him to save $200 million by safely escaping the storm.
$200 million,corbyn,Corbyn's efficient driving skills and quick decision-making enabled him to save $200 million by safely escaping the storm.
