node_1,node_2,edge
hercules,nemean lion,"Hercules strangles the Nemean lion to death, which is a significant event in the plot."
alcmene,hera,"Queen Alcmene prays to Hera for guidance and as a result, Zeus impregnates her with Hercules, the savior of her people."
amphitryon,hercules,"Amphitryon attempts to eliminate Hercules by sending him on a military campaign in Egypt, but he survives and uses his gods-given name to conceal his identity as the prince."
hercules,mercenaries,Hercules fights with mercenaries using his lightning sword in the context provided.
hercules,amphitryon,Hercules nearly defeats Amphitryon but meets him in personal combat in the given context.
iphicles,hebe,Iphicles holds Hebe hostage and threatens to kill her in the provided context.
hebe,hercules,"Hercules hesitates, but Hebe thrusts the dagger through her shoulder, killing Iphicles in the given context."
hercules,amphitryon,Hercules finally avenges Alcmene's death and kills Amphitryon with the same blade that killed his mother in the context provided.
hebe,hercules,Hercules watches over Hebe as she slowly drifts into unconsciousness in the given context.
hebe,baby,"The cries of a baby are heard, and it is revealed that Hercules' and Hebe's son in the provided context."
