node_1,node_2,edge
rebecca,sara matthews,Rebecca and Sara Matthews begin to bond.
rebecca,tracy,Rebecca attacks Tracy in the shower.
rebecca,irene,Rebecca moves to smother Irene
sara,irene,Sara attempts to stop Rebecca from smothering Irene
sara,phone,"Sara tries to call for help, but the phone is dead"
irene,sara,"Bound and helpless, Irene pleads for Sara to save herself"
stephen,rebecca,Stephen briefly disarms Rebecca but is knocked unconscious
sara,window,Sara tries to get out the window to get help
sara,dorm,Sara moves back into her dorm
sara,extra bed,"Sara moves the extra bed out of her room with the help of Stephen, proclaiming that she does not want anyone as a roommate for a while"
