node_1,node_2,edge
rollerball,roller derby,Rollerball is a violent extension of roller derby involving motorcycles and a metal ball.
aurora,jonathan,"Jonathan keeps his relationship a secret with Aurora, his female teammate, and refuses to put a stop to rumors that she is a lesbian."
sanjay,assistant to alexi petrovich,Sanjay is the assistant to Alexi Petrovich.
alexi,jonathan,"Alexi and his assistant, Sanjay, have a vested interest in keeping the game as popular as possible through planned gory 'accidents' and ensuring that Jonathan and Ridley cannot quit the team and remain high-profile stars. Both the deaths and Jonathan's talent seem to generate upticks in ratings."
alexi,ridley,"Alexi and his assistant, Sanjay, have a vested interest in keeping the game as popular as possible through planned gory 'accidents' and ensuring that Jonathan and Ridley cannot quit the team and remain high-profile stars. Both the deaths and Jonathan's talent seem to generate upticks in ratings."
jonathan,ridley,"Jonathan and Ridley pretend to know nothing about this situation, wanting to keep their current lifestyle, but after an 'accident' almost kills Aurora, the two friends decide that they need to flee the country to save their lives."
alexi,aurora,Alexi and his men capture Jonathan and kill Ridley before the latter can cross the border. Aurora is transferred to the opposing team for the next match at Alexi's compliance.
jonathan,aurora,"Jonathan says that he will keep working for Alexi if Aurora is traded to another team, wanting to keep her away from danger."
alexi,execution,Alexi tries to stage a public execution of him by removing all the rules from the upcoming Rollerball match.
alexi,kills,Jonathan kills Alexi
sanjay,kills,Jonathan kills Sanjay
aurora,reunites with,"In a fit of rage, he reunites with Aurora after killing Alexi and Sanjay."
