node_1,node_2,edge
movie,plot,"MOVIE's PLOT is a sequence of events, situations or circumstances that form the storyline of a MOVIE"
jack,erin,Spousal relationship. Jack is married to Erin.
erin,sofia,Parent-child relationship. Sofia is the biological daughter of Jack and Erin.
erin,gary,Adoptive parent-child relationship. Gary is an adoptive Hindu son of Jack and Erin.
erin,carter and bitsy simmons,"In-law relationship. Erin's parents, Carter and Bitsy Simmons, visit during Thanksgiving dinner."
jill,online dating,"Deciding that Jill needs a romantic partner, Jack encourages her to try online dating"
jill,disgrace,"Jill disgraces herself along with Jack and his colleagues, resulting in her ejection"
mexican food,severe case of diarrhea,She suffers a severe case of diarrhea after trying Mexican food for the first time at Felipe's family fiesta
pacino,dunkaccino advertisement,Pacino agrees to work on the Dunkaccino advertisement on the condition that he has another date with Jill
jill,poopsie,"Despite the cruise line's strict policy against pets, Jill insists on bringing Poopsie along, irritating everyone onboard."
jill,pacino,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement."
jill,jack,"Jill phones Jack and hears Pacino in the background, dejected she returns home."
jill,monica,"Jill encounters her former schoolmate Monica, who attacks Erin but Jill defends her."
pacino,jill,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does."
jill,erin,"Monica attacks Erin, but Jill defends her."
