node_1,node_2,edge,chunk_id,node_3,count
3 idiots,indian hindi-language coming-of-age comedy-drama film,"3 Idiots is a 2009 Indian Hindi-language coming-of-age comedy-drama film written, edited and directed by Rajkumar Hirani, co-written by Abhijat Joshi and produced by Vidhu Vinod Chopra.",d44f32089b9c4e4e80970d3331f4b494,,4
aamir khan,title role in 3 idiots,Aamir Khan played the title role in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
r. madhavan,title role in 3 idiots,R. Madhavan played one of the title roles in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
sharman joshi,title role in 3 idiots,Sharman Joshi played one of the title roles in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
kareena kapoor,pivotal role in 3 idiots,Kareena Kapoor appeared in a pivotal role in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
boman irani,pivotal role in 3 idiots,Boman Irani appeared in a pivotal role in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
omi vaidya,pivotal role in 3 idiots,Omi Vaidya appeared in a pivotal role in 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
vinod chopra films,banner that produced 3 idiots,3 Idiots was produced by Vinod Chopra Films.,d44f32089b9c4e4e80970d3331f4b494,,4
rajkumar hirani,"writer, editor and director of 3 idiots","Rajkumar Hirani wrote, edited and directed 3 Idiots.",d44f32089b9c4e4e80970d3331f4b494,,4
abhijat joshi,co-writer of 3 idiots,Abhijat Joshi co-wrote 3 Idiots with Rajkumar Hirani.,d44f32089b9c4e4e80970d3331f4b494,,4
indian engineering college,setting of 3 idiots,3 Idiots is set in an Indian engineering college.,d44f32089b9c4e4e80970d3331f4b494,,4
chetan bhagat's novel five point someone,loosely adapted source material for 3 idiots,3 Idiots is loosely adapted from Chetan Bhagat's novel Five Point Someone.,d44f32089b9c4e4e80970d3331f4b494,,4
real indian inventions,incorporated into 3 idiots,"Real Indian inventions created by Remya Jose, Mohammad Idris, Jahangir Painter and Sonam Wangchuk were incorporated into 3 Idiots.",d44f32089b9c4e4e80970d3331f4b494,,4
remya jose,creator of real indian inventions,Real Indian inventions created by Remya Jose were incorporated into 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
mohammad idris,creator of real indian inventions,Real Indian inventions created by Mohammad Idris were incorporated into 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
jahangir painter,creator of real indian inventions,Real Indian inventions created by Jahangir Painter were incorporated into 3 Idiots.,d44f32089b9c4e4e80970d3331f4b494,,4
sonam wangchuk,inspiration for a character in 3 idiots,Khan's character in 3 Idiots was inspired by Sonam Wangchuk.,d44f32089b9c4e4e80970d3331f4b494,,4
3 idiots,critical acclaim,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its direction, themes, humour, story, screenplay, soundtrack and performances of the cast.",afc4d1423dff4b91a5f6c987c17bda0b,,4
3 idiots,commercial success,"it was also the highest-grossing film in its opening weekend in india, had the highest opening day collections for an indian film up until that point, and also held the record for the highest net collections in the first week for a hindi film.",afc4d1423dff4b91a5f6c987c17bda0b,,4
3 idiots,highest grossing indian film ever at the time until 2013,"eventually, it became one of the few indian films at the time to become successful in east asian markets such as china[15] and japan,[16] eventually bringing its worldwide gross to ₹460 crore ($90 million)[a][17][18] .",afc4d1423dff4b91a5f6c987c17bda0b,,4
3 idiots,highest grossing indian film of the 2000s.,it was also the highest-grossing indian film ever at the time until 2013 and the highest grossing indian film of the 2000s.,afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,direction,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its direction,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,themes,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its themes,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,humour,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its humour,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,story,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its story,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,screenplay,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its screenplay,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,soundtrack,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its soundtrack,",afc4d1423dff4b91a5f6c987c17bda0b,,4
critical acclaim,performances of the cast,"upon its release on 25 december 2009, 3 idiots received widespread critical acclaim with praise directed towards its performances of the cast.",afc4d1423dff4b91a5f6c987c17bda0b,,4
highest grossing indian film ever at the time until 2013,"eventually became one of the few indian films at the time to become successful in east asian markets such as china[15] and japan,[16]","it was also the highest-grossing indian film ever at the time until 2013 and the highest grossing indian film of the 2000s. Eventually, it became one of the few indian films at the time to become successful in east asian markets such as china[15] and japan,[16]",afc4d1423dff4b91a5f6c987c17bda0b,,4
highest grossing indian film ever at the time until 2013,eventually bringing its worldwide gross to ₹460 crore ($90 million)[a][17][18],"it was also the highest-grossing indian film ever at the time until 2013 and the highest grossing indian film of the 2000s. Eventually, it became one of the few indian films at the time to become successful in east asian markets such as china[15] and japan,[16]. Eventually, it brought its worldwide gross to ₹460 crore ($90 million)[a][17][18].",afc4d1423dff4b91a5f6c987c17bda0b,,4
highest grossing indian film of the 2000s.,it was also the highest-grossing indian film ever at the time until 2013,it was also the highest-grossing indian film ever at the time until 2013 and the highest grossing indian film of the 2000s.,afc4d1423dff4b91a5f6c987c17bda0b,,4
rancho,virus,"intense pressure on students, confrontation between Rancho and Virus, suicide of Joy Lobo due to pressure from Virus",459a5b8b39c343ce861d19900e9a266a,,4
joy lobo,rancho,help in finishing project for Joy by Rancho,459a5b8b39c343ce861d19900e9a266a,,4
pia,rancho,"initial upset with Rancho, liking for Rancho after exposing materialistic fiancé Suhas",459a5b8b39c343ce861d19900e9a266a,,4
suhas,pia,materialistic fiancé of Pia,459a5b8b39c343ce861d19900e9a266a,,4
chatur,rancho,"prank by Rancho and Farhan, humiliation of Chatur",459a5b8b39c343ce861d19900e9a266a,,4
chatur,chtaur,competition between Chatur and Rancho for success in ten years,459a5b8b39c343ce861d19900e9a266a,,4
raju,heart attack,"Before their final exams, Raju’s father has a heart attack.",3590258e4d08460496aeb0fd47092489,,4
raju's father,saved,Rancho and Pia help save him.,3590258e4d08460496aeb0fd47092489,,4
virus,bet,Virus bets Rancho that neither Farhan nor Raju will get a job after graduation.,3590258e4d08460496aeb0fd47092489,,4
farhan,photography,"Farhan's passion is photography, not engineering,",3590258e4d08460496aeb0fd47092489,,4
raju,confidence,Raju lacks confidence.,3590258e4d08460496aeb0fd47092489,,4
farhan,promises,Farhan and Raju promise to confront their issues if Rancho confesses his feelings for Pia.,3590258e4d08460496aeb0fd47092489,,4
rancho,feelings,"Rancho tells his friends why they struggle: Farhan's passion is photography, not engineering, and Raju lacks confidence.",3590258e4d08460496aeb0fd47092489,,4
pia,help,"With Pia’s help,",3590258e4d08460496aeb0fd47092489,,4
virus,expulsion,Virus notices Raju at his doorstep and threatens to expell him unless he betrays Rancho.,3590258e4d08460496aeb0fd47092489,,4
