Question,Answer,LLAMA_response
"""Did Heath Ledger portray the character of Ennis Del Mar in the 2005 movie 'Brokeback Mountain'?""",yes,yes
"""In the 2005 movie 'Brokeback Mountain', was the character Ennis Del Mar portrayed by an actor other than Heath Ledger?""",no,yes
"[""Did Leonardo DiCaprio play the role of Jack Twist in the 2005 movie Brokeback Mountain?""]",no,no
"[""Is it true that Jake Gyllenhaal played the role of Jack Twist in the 2005 film Brokeback Mountain?""]",yes,yes
"""Did Michelle Williams not play the character Alma Beers Del Mar in the 2005 movie Brokeback Mountain?""",no,yes
"""Did Michelle Williams portray the character Alma Beers Del Mar in the movie 'Brokeback Mountain' released in 2005?""",yes,no
"""Did Anne Hathaway not play the role of Lureen Newsome Twist in the 2005 movie Brokeback Mountain?""",no,no
"""Did Anne Hathaway portray the character of Lureen Newsome Twist in the 2005 movie Brokeback Mountain?""",yes,no
"[""Did Randy Quaid not play the character Joe Aguirre in the 2005 movie Brokeback Mountain?""]",no,no
"[""Did Randy Quaid essay the character of Joe Aguirre in the 2005 movie Brokeback Mountain?""]",yes,no
"[""Did Linda Cardellini portray the character of Cassie Cartwright in the 2005 movie Brokeback Mountain?""]",yes,no
"[""In the 2005 movie Brokeback Mountain, was Cassie Cartwright played by an actress other than Linda Cardellini?""]",no,no
"""Did Anna Faris play the role of Lashawn Malone in the 2005 movie 'Brokeback Mountain'?""",yes,no
"""Was Anna Faris absent from the cast of 'Brokeback Mountain' released in 2005?""",no,no
"""Did David Harbour portray the character Randall Malone in the movie 'Brokeback Mountain' released in 2005?""",yes,no
"""In the 2005 film 'Brokeback Mountain', was the character Randall Malone played by an actor other than David Harbour?""",no,no
"[""Did Roberta Maxwell not play the character of Mrs. Twist in the 2005 movie 'Brokeback Mountain'?""]",no,no
"[""Did Roberta Maxwell portray the character Mrs. Twist in the movie 'Brokeback Mountain' released in 2005?""]",yes,no
"""Did Peter McRobbie portray a character other than John Twist in the 2005 movie, Brokeback Mountain?""",no,yes
"""In the 2005 movie, Brokeback Mountain, did Peter McRobbie portray the character John Twist?""",yes,yes
"""Did Kate Mara not play the role of Alma Del Mar Jr. in the 2005 movie Brokeback Mountain?""",no,no
"""Did Kate Mara portray the character of Alma Del Mar Jr. in the movie Brokeback Mountain released in 2005?""",yes,no
,,0.5
