Question,Answer,LLAMA_response
"[""Does the film 'Whiplash' from 2014 lack a summary that provides a brief description of its plot or storyline?""]",no,yes
"[""Does the film 'Whiplash' from 2014 have a summary that provides a brief description of its plot or storyline?""]",yes,yes
"[""Is the movie 'Whiplash' from 2014 a romantic comedy?""]",no,yes
"[""Is 'Whiplash' released in 2014 a psychological drama film?""]",yes,yes
"""Was the movie 'Whiplash' released in a year other than 2014?""",no,yes
"""Was the movie 'Whiplash' released in the year 2014?""",yes,yes
"[""Is the 2014 movie 'Whiplash' a French film?""]",no,yes
"[""Is 'Whiplash', released in 2014, an American film?""]",yes,yes
"[""Was the movie 'Whiplash' from 2014 written and directed by someone other than Damien Chazelle?""]",no,yes
"[""Did Damien Chazelle write and direct the film 'Whiplash' that was released in 2014?""]",yes,yes
"[""Was 'Whiplash' released in 2014 without Miles Teller in the cast?""]",no,yes
"[""Did Miles Teller star in the film 'Whiplash' that was released in 2014?""]",yes,yes
"[""Did J. K. Simmons not appear in the 2014 film Whiplash?""]",no,yes
"[""Did J. K. Simmons appear in the film Whiplash released in 2014?""]",yes,yes
"[""Did Paul Reiser not appear in the 2014 movie Whiplash?""]",no,yes
"[""Did Paul Reiser appear in the film Whiplash released in 2014?""]",yes,yes
"[""Did Melissa Benoist not appear in the 2014 film 'Whiplash'?""]",no,no
"[""Did Melissa Benoist appear in the 2014 film 'Whiplash'?""]",yes,yes
"[""Did Warner Bros acquire the distribution rights for the movie 'Whiplash' released in 2014?""]",no,yes
"[""Did Sony Pictures acquire the distribution rights for the movie 'Whiplash' released in 2014?""]",yes,yes
"[""Did Bold Films not produce the movie 'Whiplash' in 2014?""]",no,no
"[""Is 'Whiplash' a movie produced by Bold Films in 2014?""]",yes,yes
"""Did Blumhouse Productions have no involvement in the production of the movie 'Whiplash' released in 2014?""",no,no
"""Did Blumhouse Productions help produce the movie 'Whiplash' that was released in 2014?""",yes,yes
"""Did Right of Way Films have no involvement in the production of the movie 'Whiplash' released in 2014?""",no,no
"""Did Right of Way Films help produce the movie 'Whiplash' that was released in 2014?""",yes,yes
"""Was the movie 'Whiplash' released in 2014 set in a real place called Shaffer Conservatory?""",no,yes
"""Is the fictional Shaffer Conservatory featured in the 2014 film 'Whiplash'?""",yes,yes
"""Is the 2014 movie 'Whiplash' a comedy film?""",no,yes
"""Is 'Whiplash', released in 2014, a drama film?""",yes,yes
"[""Did the movie 'Whiplash' fail to win the Audience Award at the 2014 Sundance Film Festival?""]",no,no
"[""Did the movie 'Whiplash' win the Audience Award at the 2014 Sundance Film Festival?""]",yes,yes
"[""Did the movie 'Whiplash' released in 2014 fail to win the Grand Jury Prize for drama at the 2014 Sundance Film Festival?""]",no,yes
"[""Did the movie 'Whiplash' released in 2014 win the Grand Jury Prize for drama at the 2014 Sundance Film Festival?""]",yes,yes
