Question,Answer,LLAMA_response
"[""In the 2018 movie 'Roma', did Cleo leave the city after Sofia tried unsuccessfully to conceal her husband's infidelity from their children?""]",no,yes
"[""In the plot of 'Roma', released in 2018, does Cleo return to the city after Sofia tries unsuccessfully to conceal her husband's infidelity from their children?""]",yes,yes
"[""In the 2018 movie 'Roma', did Teresa leave Cleo at home while she went shopping for a crib downtown?""]",no,no
"[""In the movie 'Roma', released in 2018, does Teresa take Cleo shopping for a crib downtown?""]",yes,no
"[""Is the student protest outside the store in the 2018 movie 'Roma' unrelated to the Corpus Christi massacre of 10 June 1971?""]",no,no
"[""Does the student protest outside the store in the 2018 movie 'Roma' turn into the Corpus Christi massacre of 10 June 1971?""]",yes,no
"[""In the 2018 movie 'Roma', did Fermín point a gun at Cleo and Teresa before silently leaving?""]",yes,no
"[""In the 2018 movie 'Roma', did Fermín have a friendly conversation with Cleo and Teresa before leaving?""]",no,yes
"[""Did Cleo fail to save Sofi and Paco from a strong current at the beach in the 2018 movie 'Roma'?""]",no,no
"[""In the 2018 movie 'Roma', did Cleo wade in and save Sofi and Paco from a strong current at the beach?""]",yes,no
"[""In the 2018 movie 'Roma', did Cleo express a desire for her baby to be born?""]",no,yes
"[""In the plot of 'Roma' released in 2018, does Cleo confess that she did not want her baby to be born?""]",yes,no
"[""In the 2018 movie 'Roma', does Sofía express hatred towards Cleo?""]",no,yes
"[""In the 2018 film 'Roma', do Sofía and Cleo affirm their love for each other?""]",yes,yes
,,0.35714285714285715
