Question,Answer,LLAMA_response
"[""Was the soundtrack for the 2008 movie 'Slumdog Millionaire' composed by someone other than A.R. Rahman?""]",no,yes
"[""Is 'Music from the Motion Picture' the soundtrack of the movie 'Slumdog Millionaire' released in 2008?""]",yes,yes
"[""Did the song 'O... Saya' from the movie 'Slumdog Millionaire' released in 2008 fail to get a nomination for Best Original Song at the Academy Awards?""]",no,yes
"[""Did M.I.A. share the nomination for Best Original Song with A.R. Rahman for the song 'O... Saya' from the movie 'Slumdog Millionaire' released in 2008 at the Academy Awards?""]",yes,yes
"""Did the movie 'Slumdog Millionaire' from 2008 fail to win the Golden Globe Award for Best Original Score?""",no,yes
"""Did A.R. Rahman compose the award-winning original score for the 2008 movie 'Slumdog Millionaire'?""",yes,yes
"""Was the soundtrack of 'Slumdog Millionaire' from 2008 released on a record label other than N.E.E.T.?""",no,yes
"""Is it true that the soundtrack of 'Slumdog Millionaire' from 2008 was released on M.I.A.'s record label N.E.E.T.?""",yes,yes
"[""Did film critic Goher Iqbal Punn criticize the soundtrack of 'Slumdog Millionaire' released in 2008?""]",no,yes
"[""Did Goher Iqbal Punn term the soundtrack of 'Slumdog Millionaire', released in 2008, as Rahman's 'magnum opus'?""]",yes,yes
,,0.5
