Question,Answer,LLAMA_response
"[""Was Brad Pitt not involved in the 2009 movie 'Inglourious Basterds' as Lieutenant Aldo Raine?""]",no,yes
"[""Did Brad Pitt play the role of Lieutenant Aldo Raine in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Was the character 'Lieutenant Aldo Raine' in the 2009 movie 'Inglourious Basterds' also known as 'Aldo the German'?""]",no,yes
"[""Was 'Lieutenant Aldo Raine' in the 2009 movie 'Inglourious Basterds' nicknamed 'Aldo the Apache'?""]",yes,yes
"[""Is Brad Pitt, who played Lieutenant Aldo Raine in the 2009 movie 'Inglourious Basterds', not a descendant of Jim Bridger and the Bridger family?""]",no,no
"[""Does Brad Pitt, who portrayed Lieutenant Aldo Raine in the 2009 movie 'Inglourious Basterds', have a lineage tracing back to Jim Bridger and the Bridger family?""]",yes,yes
"[""Is it accurate to say that Mélanie Laurent did not portray the character Shosanna Dreyfus in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Mélanie Laurent play the character Shosanna Dreyfus in the 2009 film 'Inglourious Basterds'?""]",yes,yes
"[""Is Shosanna Dreyfus, a character in the 2009 movie 'Inglourious Basterds', portrayed as a German cinema owner?""]",no,yes
"[""In the 2009 film 'Inglourious Basterds', is Shosanna Dreyfus portrayed as a French Jewish cinema owner?""]",yes,yes
"[""Was the role of Standartenführer Hans Landa in the 2009 movie 'Inglourious Basterds' played by an actor other than Christoph Waltz?""]",no,yes
"[""Did Christoph Waltz play the role of Standartenführer Hans Landa in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Is the character Hans Landa in the 2009 movie 'Inglourious Basterds' not an Austrian SS officer?""]",no,yes
"[""Was Standartenführer Hans Landa, an Austrian SS officer, portrayed by Christoph Waltz in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Was the character Hans Landa in the 2009 movie 'Inglourious Basterds' portrayed as unrefined and uncultured?""]",no,yes
"[""In the 2009 movie 'Inglourious Basterds', is the character Hans Landa described as eloquent and cultured?""]",yes,yes
"""Is the character Hans Landa in the 2009 movie 'Inglourious Basterds' portrayed as a compassionate individual?""",no,yes
"""In the 2009 movie 'Inglourious Basterds', is the character Hans Landa, portrayed by Christoph Waltz, depicted as deeply ruthless?""",yes,yes
"[""Was the character Hans Landa in the 2009 movie 'Inglourious Basterds' portrayed by an actor other than Christoph Waltz?""]",no,yes
"[""Did Christoph Waltz portray the character of Hans Landa, an Austrian SS officer, in Quentin Tarantino's 2009 film 'Inglourious Basterds'?""]",yes,yes
"""Did Michael Fassbender not play the role of Lieutenant Archie Hicox in the 2009 film, 'Inglourious Basterds'?""",no,yes
"""In the 2009 film 'Inglourious Basterds', did Michael Fassbender portray the character Lieutenant Archie Hicox, a British commando and former film critic who assists the Basterds on their mission in France?""",yes,yes
"[""Was Diane Kruger not involved in the 2009 movie Inglourious Basterds as the character Bridget Von Hammersmark?""]",no,yes
"[""In the 2009 movie Inglourious Basterds, did Diane Kruger play the character of Bridget Von Hammersmark, a German film star turned spy for the United Kingdom?""]",yes,yes
"""Did Daniel Brühl not portray the character of Fredrick Zoller in the 2009 film Inglourious Basterds?""",no,yes
"""Does Daniel Brühl portray the character of Fredrick Zoller, a German army sniper whose story is made into a propaganda film in Quentin Tarantino's 2009 film, Inglourious Basterds?""",yes,yes
"""Did Til Schweiger play the role of a British officer in the 2009 movie 'Inglourious Basterds'?""",no,yes
"""In the 2009 movie 'Inglourious Basterds', did Til Schweiger portray the character of Sergeant Hugo Stiglitz, a former German army soldier who murdered numerous Gestapo officers?""",yes,no
"[""Is it accurate to say that Til Schweiger did not portray the character of Sergeant Hugo Stiglitz in the 2009 movie, Inglourious Basterds?""]",no,yes
"[""In the 2009 movie, Inglourious Basterds, did Til Schweiger portray the character of Sergeant Hugo Stiglitz, a former German army soldier who murdered numerous Gestapo officers and is recruited by the Basterds?""]",yes,yes
"[""Is it accurate to say that B. J. Novak did not play the character of Smithson 'Little Man' Utivich in the 2009 movie Inglourious Basterds?""]",no,yes
"[""Did B. J. Novak portray the character Smithson 'Little Man' Utivich in the 2009 film Inglourious Basterds?""]",yes,yes
"[""Was Gedeon Burkhard not involved in the 2009 movie 'Inglourious Basterds' as Corporal Wilhelm Wicki?""]",no,yes
"[""Did Gedeon Burkhard play the role of Corporal Wilhelm Wicki, the Austrian-born, deadpan-humored translator of the Basterds unit, in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Was Jacky Ido not part of the cast in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Jacky Ido depict the character Marcel, a projector operator at the cinema, in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"""Did Omar Doom portray a character named Omar Ulmer in the 2009 movie Inglourious Basterds?""",yes,yes
"""In the movie Inglourious Basterds released in 2009, was Omar Doom's character named after himself?""",no,yes
"[""Was Samm Levine not a part of the cast in the 2009 movie 'Inglourious Basterds' as Hirschberg?""]",no,yes
