Question,Answer,LLAMA_response
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Frodo Baggins abandon his quest to destroy the Ring?""]",no,yes
"[""In 'The Lord of the Rings: The Return of the King' released in 2003, does the Ring continue to weaken and tempt Frodo Baggins?""]",yes,yes
"[""Did Elijah Wood portray the character of Frodo Baggins in the 2003 film 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"[""Was the character of Frodo Baggins in the 2003 film 'The Lord of the Rings: The Return of the King' portrayed by an actor other than Elijah Wood?""]",no,yes
"[""Is it accurate to say that Ian McKellen did not portray the character Gandalf the White in the 2003 movie 'The Lord of the Rings The Return of the King'?""]",no,yes
"[""Did Ian McKellen portray the character Gandalf the White in the 2003 movie 'The Lord of the Rings The Return of the King'?""]",yes,yes
"[""Is Aragorn not a Dúnedain ranger in the 2003 movie, 'The Lord of the Rings: The Return of the King'?""]",no,no
"[""Is Aragorn a Dúnedain ranger in the 2003 movie, 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"[""Did Leonardo DiCaprio portray the character Aragorn in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,no
"[""Did Viggo Mortensen portray the character Aragorn in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"[""Did Sean Astin portray a character other than Samwise Gamgee in the 2003 film 'The Lord of the Rings: The Return of the King'?""]",no,yes
"[""Did Sean Astin portray the character Samwise Gamgee in the 2003 film 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', is Sméagol portrayed as a noble and trustworthy character?""",no,yes
"""In 'The Lord of the Rings: The Return of the King' released in 2003, does the character Sméagol transform into Gollum?""",yes,yes
"""Did Andy Serkis not portray the character Sméagol in the 2003 film 'The Lord of the Rings: The Return of the King'?""",no,yes
"""Did Andy Serkis portray the character Sméagol in the 2003 film 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""Was Peregrin Took, also known as Pippin, not a character in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,yes
"[""Is Peregrin Took, better known as Pippin, a cousin of Frodo's who becomes an esquire of Gondor in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,no
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', was the character Peregrin Took portrayed by an actor other than Billy Boyd?""",no,yes
"""Did Billy Boyd portray the character Peregrin Took in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""Was Meriadoc Brandybuck, also known as Merry, not a character in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,yes
"[""Is Meriadoc Brandybuck, better known as Merry, a character who becomes an esquire of Rohan in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"[""Was the character Meriadoc Brandybuck in the 2003 movie 'The Lord of the Rings: The Return of the King' played by an actor other than Dominic Monaghan?""]",no,yes
"[""Did Dominic Monaghan portray the character Meriadoc Brandybuck in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"[""Is Gimli from 'The Lord of the Rings: The Return of the King' (2003) a human warrior rather than a dwarf warrior?""]",no,yes
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', is Gimli a companion to Aragorn along with Legolas?""]",yes,yes
"[""Was the character Gimli in 'The Lord of the Rings: The Return of the King' (2003) portrayed by an actor other than John Rhys-Davies?""]",no,yes
"[""Did John Rhys-Davies portray the character Gimli in 'The Lord of the Rings: The Return of the King' (2003)?""]",yes,yes
"[""Was the character Treebeard in the 2003 movie 'The Lord of the Rings: The Return of the King' voiced by someone other than Rhys-Davies?""]",no,yes
"[""Did Rhys-Davies provide the voice for the ent leader Treebeard in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"""Did actor John Rhys-Davies portray the character of Legolas in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,yes
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', did actor John Rhys-Davies portray the character of Gimli, a dwarf warrior and companion to Aragorn?""",yes,yes
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', was John Rhys-Davies only involved in the role of Gimli, not lending his voice to any other character such as Treebeard?""",no,yes
"""Did John Rhys-Davies provide the voice for Treebeard, the ent leader, in addition to playing Gimli in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""Did Orlando Bloom play the character of Harry Potter in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Orlando Bloom play the role of Legolas, an elven prince of Mirkwood and skilled archer?""]",yes,yes
