Question,Answer,LLAMA_response
"[""Did the First Order support the New Republic in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""In the 2015 movie 'Star Wars: The Force Awakens', did the First Order rise from the fallen Galactic Empire and seek to end the New Republic?""]",yes,yes
"[""Did Rey and BB-8 never meet each other in the 2015 movie 'Star Wars The Force Awakens'?""]",no,yes
"[""In the movie 'Star Wars The Force Awakens' released in 2015, did Rey, Finn, and BB-8 steal the Millennium Falcon and escape Jakku?""]",yes,yes
"[""Did Han Solo discover and board the Falcon in a movie other than 'Star Wars: The Force Awakens' released in 2015?""]",no,no
"[""In the 2015 movie 'Star Wars: The Force Awakens', did Han Solo discover and board the Falcon?""]",yes,yes
"""In the 2015 movie 'Star Wars: The Force Awakens', did the Falcon remain unscathed from the gangs seeking to settle debts with Han?""",no,no
"""In 'Star Wars: The Force Awakens' released in 2015, did the group manage to escape in the Falcon despite being attacked by gangs seeking to settle debts with Han?""",yes,no
"[""Did Luke fail to try to rebuild the Jedi Order in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""Did Luke attempt to rebuild the Jedi Order in the 2015 movie 'Star Wars: The Force Awakens'?""]",yes,no
"[""Is it true that in the 2015 movie 'Star Wars: The Force Awakens', Luke's apprentice did not turn to the dark side?""]",no,yes
"[""In 'Star Wars: The Force Awakens' released in 2015, did an apprentice turn to the dark side, destroy Luke's temple, and slaughter the other apprentices?""]",yes,no
"[""Did Rey in 'Star Wars The Force Awakens' (2015) not have any childhood memories of a ship leaving her on Jakku?""]",no,yes
"[""In 'Star Wars The Force Awakens' (2015), does Rey experience a childhood memory of a ship leaving her on Jakku?""]",yes,yes
"[""In the 2015 movie, Star Wars The Force Awakens, does the Force push Rey away from a secluded vault?""]",no,yes
"[""In Star Wars The Force Awakens released in 2015, does the Force draw Rey to a secluded vault?""]",yes,yes
"[""Did Rey find Darth Vader's lightsaber instead of Anakin Skywalker's in Star Wars The Force Awakens released in 2015?""]",no,no
"[""In the 2015 movie Star Wars The Force Awakens, does Rey find Anakin Skywalker's lightsaber in a secluded vault?""]",yes,yes
"[""Does Maz Kanata own a spaceship instead of a cantina in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,yes
"[""Is Maz Kanata the owner of a cantina in the 2015 movie 'Star Wars: The Force Awakens'?""]",yes,yes
"[""Did Supreme Leader Snoke disapprove General Hux's request to use the weapon for the first time on the New Republic in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""In the movie 'Star Wars: The Force Awakens' released in 2015, did Supreme Leader Snoke approve General Hux's request to use the weapon for the first time on the New Republic?""]",yes,no
"[""Is it true that in the 2015 movie 'Star Wars: The Force Awakens', Snoke never questioned Kylo's ability to deal with emotions surrounding his father, Han Solo?""]",no,yes
"[""In the 2015 movie 'Star Wars: The Force Awakens', does Snoke question Kylo's ability to deal with emotions surrounding his father, Han Solo?""]",yes,yes
"[""Did Han and Chewbacca infiltrate the facility using a spaceship other than the Falcon in the 2015 movie, Star Wars The Force Awakens?""]",no,no
"[""In the 2015 movie, Star Wars The Force Awakens, did Han and Chewbacca infiltrate the facility using the Falcon?""]",yes,no
"[""In the 2015 movie, Star Wars The Force Awakens, does Han find Rey?""]",yes,no
"[""In the 2015 movie, Star Wars The Force Awakens, is Rey found by someone other than Han?""]",no,yes
"[""In the 2015 movie 'Star Wars: The Force Awakens', does Kylo ignore Rey and Finn in the woods?""]",no,no
"[""In 'Star Wars: The Force Awakens' released in 2015, does Kylo pursue Rey and Finn into the woods and incapacitate Rey?""]",yes,no
"[""In the 2015 movie 'Star Wars: The Force Awakens', does Finn successfully escape with Rey without encountering Kylo?""]",no,yes
"[""In 'Star Wars: The Force Awakens' released in 2015, does Finn get defeated by Kylo while trying to escape with Rey?""]",yes,no
"[""Did Rey lose the duel against Kylo in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""In 'Star Wars: The Force Awakens' released in 2015, does Rey awaken and take the lightsaber from Kylo after defeating him in a duel?""]",yes,no
"[""Did Hux ignore Snoke's order to evacuate and bring Kylo to him for training completion in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""In 'Star Wars: The Force Awakens' released in 2015, did Snoke order Hux to evacuate and bring Kylo to him to complete his training?""]",yes,no
"[""Did Chewbacca abandon Rey and the injured Finn in Kylo's clutches in the 2015 movie, Star Wars The Force Awakens?""]",no,no
"[""In the 2015 movie, Star Wars The Force Awakens, does Chewbacca save Rey and the injured Finn from Kylo's clutches?""]",yes,yes
"[""In the 2015 movie 'Star Wars: The Force Awakens', did Finn manage to escape with Rey without any confrontations?""]",no,yes
"[""In 'Star Wars: The Force Awakens' released in 2015, does Finn get defeated by Kylo while trying to escape with Rey?""]",yes,no
"[""Did Rey fail to locate Luke in the 2015 movie 'Star Wars: The Force Awakens'?""]",no,no
"[""In the movie 'Star Wars: The Force Awakens' released in 2015, does Rey find Luke and present him with his lightsaber?""]",yes,no
,,0.5
