Question,Answer,LLAMA_response
"[""In the 2006 movie 'Children of Men', is Theo Faron unrelated to the government minister?""]",no,yes
"[""Does Theo Faron have a relationship with his cousin who is a government minister in the 2006 movie 'Children of Men'?""]",yes,yes
"[""In the 2006 film 'Children of Men', does Kee leave Julian's body in the open instead of hiding it in a safe house?""]",no,yes
"[""In 'Children of Men' released in 2006, does Kee and the group hide Julian's body in a safe house?""]",yes,yes
"[""In the 2006 movie 'Children of Men', is Kee portrayed as a character who is not pregnant?""]",no,yes
"[""Does the character Kee become the only known pregnant woman in the world in the 2006 movie 'Children of Men'?""]",yes,yes
"[""In the 2006 movie 'Children of Men', does Luke spare the lives of the two police officers?""]",no,yes
"[""In 'Children of Men' released in 2006, is Luke responsible for the death of two police officers?""]",yes,yes
"[""In the 2006 movie 'Children of Men', was the 'human project' unrelated to Kee?""]",no,yes
"[""Did Julian intend to take Kee to the 'human project' in the 2006 movie 'Children of Men'?""]",yes,yes
"[""In the 2006 movie 'Children of Men', is the United Kingdom portrayed as a democratic country with free immigration policies?""]",no,yes
"[""Does the movie 'Children of Men', released in 2006, depict the United Kingdom as one of the few remaining nations with a functioning government that has become a totalitarian police state?""]",yes,yes
"[""In the 2006 film 'Children of Men', were immigrants given free citizenship instead of being imprisoned, deported, or executed in concentration camps?""]",no,yes
"[""Does the plot of the movie 'Children of Men' released in 2006 involve immigrants being either imprisoned, deported, or executed in concentration camps?""]",yes,yes
"[""In the 2006 movie 'Children of Men', is the Human Project unrelated to the issue of infertility?""]",no,yes
"[""Does Theo, in the 2006 movie 'Children of Men', believe that the Human Project is dedicated to curing humanity's infertility?""]",yes,yes
"[""In the 2006 movie 'Children of Men', did Julian survive the plot without any harm?""]",no,yes
"[""In 'Children of Men' released in 2006, does Theo discover that the Fishes were behind Julian's death?""]",yes,no
"In the 2006 movie ""Children of Men"", did Luke remain a follower of the Fishes throughout the film, never becoming their leader?",no,yes
"Does Luke become the new leader of the Fishes after orchestrating Julian's death in the 2006 movie ""Children of Men""?",yes,yes
"[""In the 2006 movie 'Children of Men', is Jasper Palmer portrayed as a social and outgoing character?""]",no,yes
"[""In 'Children of Men' released in 2006, is Theo's friend Jasper Palmer characterized as a reclusive, aging hippie?""]",yes,yes
"""In the 2006 movie 'Children of Men', was Jasper's wife Janice tortured into catatonia by the British government due to her career in cooking?""",no,no
"""In the 2006 movie 'Children of Men', did Janice suffer torture into catatonia by the British government because of her journalism?""",yes,yes
"[""Did the group in the 2006 movie 'Children of Men' plan to reach a ship named 'Yesterday'?""]",no,yes
"[""In the movie 'Children of Men' released in 2006, was the ship that the group planned to reach named 'Tomorrow'?""]",yes,yes
"[""Is Bexhill portrayed as a holiday resort in the 2006 movie 'Children of Men'?""]",no,yes
"[""In the 2006 movie 'Children of Men', is Bexhill depicted as a notorious immigrant detention centre?""]",yes,yes
"[""In the 2006 movie 'Children of Men', does Jasper plan to use Syd, an immigration officer, to smuggle them into a place other than Bexhill as refugees?""]",no,yes
"[""In the 2006 film 'Children of Men', is Syd the immigration officer whom Jasper plans to use for smuggling them into Bexhill as refugees?""]",yes,yes
"[""In the 2006 movie 'Children of Men', did Kee's water break before they met with Syd to board a bus to the camp?""]",yes,yes
"[""In 'Children of Men' released in 2006, did Kee's water break after they boarded the bus to the camp?""]",no,yes
"[""In the 2006 movie 'Children of Men', did Miriam assist the guard in selecting people for execution when he entered the bus?""]",no,yes
"[""In the plot of 'Children of Men' released in 2006, does Miriam obstruct a guard who enters the bus to select people for execution?""]",yes,yes
"[""In the 2006 movie 'Children of Men', does the guard enter the bus to select people for a party after Kee's water breaks?""]",no,yes
"[""In the 2006 movie 'Children of Men', does the guard enter the bus to select people for execution after Kee's water breaks?""]",yes,yes
"[""In the 2006 movie 'Children of Men', did Theo trick the guard into thinking Kee had soiled herself by pointing to water on the floor?""]",yes,yes
"[""In the 2006 film 'Children of Men', did Theo convince the guard to leave Kee alone by offering him a bribe?""]",no,yes
"In the 2006 movie ""Children of Men"", did Theo trick the guard into thinking Kee had soiled herself by pointing to water on the floor?",yes,yes
"In the 2006 film ""Children of Men"", did Kee spill water on the floor herself to fool the guard?",no,yes
"[""Did Kee and Theo find out about the war between the British military and the refugees from someone other than Syd in the 2006 movie 'Children of Men'?""]",no,yes
"[""In the 2006 movie 'Children of Men', did Syd inform Theo and Kee about the war between the British military and the refugees?""]",yes,yes
"[""In the 2006 movie 'Children of Men', did Syd reveal that Theo and Kee do not have a bounty on their heads?""]",no,yes
"[""In 'Children of Men', released in 2006, were Kee and the baby captured by the Fishes?""]",yes,yes
"""In the 2006 movie 'Children of Men', did Kee and Theo encounter no resistance from British soldiers and Fishes while rowing to the rendezvous point?""",no,yes
"""In 'Children of Men' released in 2006, did the British soldiers and Fishes temporarily stop fighting to allow Kee, Theo, and the rest of their group to leave?""",yes,no
"[""In the 2006 movie 'Children of Men', does Kee name her baby girl after Theo's and Julian's lost son, Dylan?""]",yes,yes
"[""Did Theo reveal in the 2006 movie 'Children of Men' that he was shot and wounded by Kee?""]",no,no
"[""In the 2006 film 'Children of Men', did Theo and Kee fail to reach the rendezvous point due to heavy fog?""]",no,yes
"[""In the movie 'Children of Men' released in 2006, do Theo and Kee row to the rendezvous point in heavy fog?""]",yes,yes
,,0.5
