Question,Answer,LLAMA_response
"[""Does the 2003 movie 'Mystic River' suggest that Katie didn't know her killer according to a witness statement?""]",no,yes
"[""In the 2003 film 'Mystic River', does a witness statement suggest that Katie may have known her killer?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did the detectives discover that the gun was not linked to any other crimes?""]",no,yes
"[""In 'Mystic River' released in 2003, was the same gun used in a liquor store robbery and a murder, as discovered by the detectives?""]",yes,yes
"""In the 2003 movie 'Mystic River', does Brendan claim that he has no knowledge about Ray's gun?""",yes,yes
"""In 'Mystic River' released in 2003, does Brendan deny sending his family $500 monthly?""",no,yes
"[""In the 2003 movie 'Mystic River', does Whitey trust Dave completely, despite Dave consistently changing his story about how his hand got injured?""]",no,yes
"[""In the 2003 film 'Mystic River', does the character Whitey suspect Dave, who keeps altering his story about his hand injury?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Celeste remain calm and composed despite Dave's erratic behavior?""]",no,yes
"[""In the 2003 film 'Mystic River', did Celeste suspect Dave to be Katie's murderer and consequently leave their home?""]",yes,yes
"[""In the 2003 movie 'Mystic River', does Celeste stay at home and keep her suspicions about Dave being Katie's murderer to herself?""]",no,yes
"[""In the plot of 'Mystic River' released in 2003, does Celeste tell Jimmy that she suspects Dave is Katie's murderer?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Jimmy and his friends invite Dave to a concert instead of a local bar?""]",no,yes
"[""In 'Mystic River' released in 2003, did Jimmy and his friends get Dave drunk and confront him at a local bar?""]",yes,yes
"""In the 2003 movie 'Mystic River', did Dave confess to Jimmy that he killed Katie that night?""",no,yes
"""In 'Mystic River' released in 2003, does Dave admit to Jimmy that he did kill someone on the night Katie was murdered?""",yes,yes
"[""Did Jimmy spare Dave's life in the 2003 movie 'Mystic River'?""]",no,yes
"[""In the 2003 film 'Mystic River', does Jimmy kill Dave and dispose of his body in the Mystic River?""]",yes,yes
"[""Did John and 'Silent Ray' deny being involved in Katie's death in the 2003 movie 'Mystic River'?""]",no,yes
"[""In the movie 'Mystic River' released in 2003, did John and 'Silent Ray' confess to killing Katie as part of a prank gone wrong?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Brendan confront 'Silent Ray' and John O'Shea about something other than Katie's murder?""]",no,yes
"[""In the 2003 film 'Mystic River', did Brendan try to get 'Silent Ray' and John O'Shea to admit their guilt in Katie's murder?""]",yes,yes
"[""In the 2003 movie 'Mystic River', does the character Sean not want to find Dave for questioning in the murder of a known child molester?""]",no,yes
"[""In 'Mystic River' released in 2003, is Sean looking for Dave, who is wanted for questioning in the murder of a known child molester?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Sean never apologize to Lauren for pushing her away?""]",no,yes
"[""In the 2003 movie 'Mystic River', does Sean reunite with Lauren after apologizing for pushing her away?""]",yes,yes
"[""In the 2003 movie 'Mystic River', does Jimmy hide his actions from Annabeth?""]",no,yes
"[""In 'Mystic River' released in 2003, does Annabeth give advice to Jimmy after his confession?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Sean express his intention to make Jimmy pay by mimicking a gunshot at him during a local parade?""]",yes,yes
"[""In the 2003 movie 'Mystic River', did Sean show his friendship towards Jimmy by giving him a friendly hug during a local parade?""]",no,yes
,,0.5
