Question,Answer,LLAMA_response
"[""Did Bradley Cooper not play the character Richie DiMaso in the 2013 film American Hustle?""]",no,yes
"[""Did Bradley Cooper play the character Richie DiMaso in the 2013 film American Hustle?""]",yes,yes
"[""Did Louis C.K. portray the character Stoddard Thorsen in a different movie other than 'American Hustle' released in 2013?""]",no,no
"[""In the 2013 movie 'American Hustle', did Louis C.K. portray the character Stoddard Thorsen?""]",yes,no
"""Did Jack Huston not play the character Pete Musane in the 2013 movie, American Hustle?""",no,no
"""Did Jack Huston depict the character Pete Musane in the 2013 movie, American Hustle?""",yes,yes
"[""Did Michael Peña not play the role of Paco Hernandez / Sheik Abdullah in the 2013 movie American Hustle?""]",no,no
"[""Did Michael Peña portray the character of Paco Hernandez / Sheik Abdullah in the movie American Hustle released in 2013?""]",yes,yes
"""Did Shea Whigham not play the character Carl Elway in the 2013 movie 'American Hustle'?""",no,no
"""Did Shea Whigham play the character Carl Elway in the 2013 movie 'American Hustle'?""",yes,yes
"[""Did Alessandro Nivola play the role of Anthony Amado in the 2013 movie, American Hustle?""]",yes,yes
"[""In the 2013 movie, American Hustle, was the character Anthony Amado portrayed by an actor other than Alessandro Nivola?""]",no,yes
"[""Did Elisabeth Röhm not portray the character Dolly Polito in the 2013 movie American Hustle?""]",no,no
"[""Did Elisabeth Röhm play the character Dolly Polito in the movie American Hustle released in 2013?""]",yes,yes
"""Did Paul Herman not play the character Alfonse Simone in the 2013 film 'American Hustle'?""",no,no
"""Did Paul Herman depict the character Alfonse Simone in the 2013 movie 'American Hustle'?""",yes,no
"""Did Thomas Matthews portray a character other than Francis Polito in the 2013 movie 'American Hustle'?""",no,yes
"""Is Francis Polito a character in the 2013 movie 'American Hustle' portrayed by Thomas Matthews?""",yes,no
"[""Did Adrian Martinez not play the character Julius Anthony in the 2013 movie, American Hustle?""]",no,no
"[""In the 2013 movie, American Hustle, did Adrian Martinez portray the character Julius Anthony?""]",yes,no
,,0.65
