Question,Answer,LLAMA_response
"[""In the 2007 movie 'There Will Be Blood', did Eli praise Daniel for trusting Daniel's enemy?""]",no,yes
"[""In the 2007 movie 'There Will Be Blood', does Eli attack and berate Daniel for having trusted Daniel's enemy, causing conflict between them?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', did Henry recognize the joke that made Daniel suspicious of him?""]",no,yes
"[""In 'There Will Be Blood' released in 2007, did Daniel confront Henry at gunpoint one night due to his growing suspicion?""]",yes,no
"[""In the 2007 movie 'There Will Be Blood', did Daniel accept the offer from Standard Oil to buy out his local interests?""]",no,yes
"[""In 'There Will Be Blood', released in 2007, did Daniel strike a deal with Union Oil to build a pipeline?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', did Bandy support Daniel's plan by allowing the pipeline to run across his ranch?""]",no,no
"[""In 'There Will Be Blood' released in 2007, was Bandy an obstacle to Daniel's plan because he refused to let the pipeline run across his ranch?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', did Eli force Daniel to admit that he abandoned his child during his baptism in Eli's church in order to get permission to run the pipeline across Bandy's ranch?""]",yes,yes
"[""In 'There Will Be Blood' released in 2007, did Eli help Daniel to build the pipeline across Bandy's ranch without any conditions?""]",no,no
"""In the 2007 movie 'There Will Be Blood', did H.W. ask his father Daniel to dissolve their partnership because he wanted to move to Canada with his wife Paul?""",no,yes
"""In the 2007 movie 'There Will Be Blood', did H.W. ask his father Daniel to dissolve their partnership so he could move to Mexico with his wife Paul?""",yes,yes
"[""Is Daniel in the 2007 movie 'There Will Be Blood' portrayed as a poor and sober character?""]",no,yes
"[""In the 2007 movie 'There Will Be Blood', is Daniel depicted as a wealthy but alcoholic person?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', does Daniel share his large mansion with others?""]",no,yes
"[""In 'There Will Be Blood' released in 2007, does Daniel live alone in a large mansion?""]",yes,yes
"[""Is H.W. the father of Daniel in the 2007 film 'There Will Be Blood'?""]",no,yes
"[""In the 2007 movie 'There Will Be Blood', is Daniel the father of H.W.?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', does H.W. want to move to Mexico with a person named Mary?""]",yes,yes
"[""In the 2007 movie 'There Will Be Blood', does H.W. want to move to Canada with Mary?""]",no,yes
"""Did the movie 'There Will Be Blood' released in 2007 depict Little Boston as unaffected by the Great Depression?""",no,yes
"""In the 2007 movie 'There Will Be Blood', does Little Boston suffer from the Great Depression?""",yes,yes
"[""In the 2007 movie 'There Will Be Blood', did Daniel fail to drain Bandy's property of oil?""]",no,yes
"[""In 'There Will Be Blood' released in 2007, did Daniel drain Bandy's property of oil by capture?""]",yes,no
"""In the 2007 movie 'There Will Be Blood', is Eli portrayed as a lawyer instead of a radio preacher?""",no,yes
"""Does the character Eli become a radio preacher in the 2007 film 'There Will Be Blood'?""",yes,yes
"[""In the 2007 movie 'There Will Be Blood', did Daniel refuse to partner with Eli in drilling Bandy's property unless Eli denounced his faith?""]",yes,yes
"[""Did Daniel and Eli become partners without any conditions in the 2007 movie 'There Will Be Blood'?""]",no,yes
"[""In the 2007 movie 'There Will Be Blood', did Daniel's butler appear to ask about a commotion in a restaurant?""]",no,no
"[""In 'There Will Be Blood' released in 2007, did a scene occur where Daniel's butler appears to ask about the commotion in the bowling alley of his mansion?""]",yes,no
"[""In the 2007 movie 'There Will Be Blood', does Daniel spare Eli's life after chasing him around the alley?""]",no,yes
"[""In 'There Will Be Blood', released in 2007, does Daniel announce 'I'm finished' after bludgeoning Eli to death with a bowling pin?""]",yes,no
,,0.46875
