Question,Answer,LLAMA_response
"""In the 2012 movie 'Silver Linings Playbook', did Tiffany refuse to practice together with Pat to reconcile their relationship?""",no,yes
"""In the movie 'Silver Linings Playbook' released in 2012, did Pat ask Tiffany for time off from practice to attend a football game at his father's request?""",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', is there a relationship between Nikki and Tiffany, as hinted in a typed reply from Nikki to Pat regarding their possible reconciliation?""]",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', does Nikki ignore Tiffany completely, showing no signs of a relationship?""]",no,yes
"""In the 2012 movie 'Silver Linings Playbook', did Patrizio Sr. blame Tiffany's involvement in Pat's life for the Philadelphia Eagles winning the game?""",no,yes
"""In the 2012 movie 'Silver Linings Playbook', did Pat attend a football game at his father's request?""",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', did Tiffany cause the Philadelphia Eagles to lose according to her father-in-law's allegations?""]",no,yes
"[""In the plot of 'Silver Linings Playbook' released in 2012, is there a relationship between Tiffany and the Philadelphia Eagles?""]",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', did Patrizio Sr. have no relationship with a parlay, particularly one involving the Eagles winning their week 16 game against the Dallas Cowboys and Tiffany and Pat scoring five out of ten in their dance competition?""]",no,yes
"[""In 'Silver Linings Playbook' released in 2012, did Patrizio Sr. make a parlay with his friend Randy regarding the Eagles winning their week 16 game against the Dallas Cowboys and Tiffany and Pat scoring five out of ten in their dance competition?""]",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', does the letter from Nikki not include the phrase 'If it's me reading'?""]",no,yes
"[""In 'Silver Linings Playbook' released in 2012, is there a relationship between a letter and Nikki, where the letter from Nikki includes the phrase 'If it's me reading'?""]",yes,yes
"""In the 2012 movie 'Silver Linings Playbook', does Tiffany lie to Pat about Nikki's presence at the competition, leading to Pat discovering that Tiffany made up a letter from Nikki?""",yes,yes
"""In the 2012 film 'Silver Linings Playbook', is Nikki not invited to the competition by Ronnie and his wife Veronica, who wish for her to remove her restraining order on Pat?""",no,yes
"[""In the 2012 movie 'Silver Linings Playbook', does Tiffany feel happy when she sees Nikki in the audience at the competition?""]",no,yes
"[""In the movie 'Silver Linings Playbook' released in 2012, is Nikki invited to the competition by Ronnie and his wife Veronica?""]",yes,yes
"[""In the 2012 movie 'Silver Linings Playbook', did Pat leave Tiffany behind at the dance competition?""]",no,yes
"[""In the 2012 film 'Silver Linings Playbook', did Pat and Tiffany begin their dance routine as the Eagles defeated the Cowboys?""]",yes,yes
"""In the 2012 movie 'Silver Linings Playbook', does Pat Sr. advise his son Pat to stay with Nikki instead of Tiffany?""",no,yes
"""In 'Silver Linings Playbook' released in 2012, does Pat Sr. tell his son Pat that Tiffany truly loves him and he shouldn't let her go?""",yes,yes
"""In the 2012 movie 'Silver Linings Playbook', did Pat Sr. advise his son to leave Tiffany because she doesn't truly love him?""",no,yes
"""In the 2012 movie 'Silver Linings Playbook', did Pat Sr. tell his son Pat that Tiffany truly loves him and he shouldn't let her go?""",yes,yes
"[""Did Pat in the 2012 movie 'Silver Linings Playbook' catch Tiffany and accuse her of never forging a letter?""]",no,yes
"[""In the 2012 movie 'Silver Linings Playbook', did Pat confess his love to Tiffany through a letter?""]",yes,yes
"""In the 2012 movie 'Silver Linings Playbook', does the character Tiffany never share a kiss with Pat?""",no,yes
"""In 'Silver Linings Playbook' released in 2012, do the characters Tiffany and Pat share a kiss at some point in the movie?""",yes,yes
,,0.5
