Question,Answer
Was Dharamurthy known for being an honest and respected man in Ramnagar village?,Yes.
Was Sher Singh responsible for framing Dharamurthy in the story of Savitri?,Yes.
Did Narayan Das play a role in framing Dharamurthy for the robbery?,No.
Is the fighting force from the city involved in the framing of dharamurthy?,No
Did Narayan Das seek forgiveness from Ravi and the villagers after framing Dharamurthy?,Yes.
Is Rekha the daughter of Sher Singh who is pregnant with Ravi's child?,Yes.
Does Narayan Das believe that marrying Shakti to Padma will help control Ravi?,Yes.
Is the fighting force from the city involved in trying to kill Ravi?,Yes.
Did Sher Singh try to kill Ravi after learning about Rekha's pregnancy?,Yes.
Does Narayan Das seek forgiveness from Ravi in the end?,Yes.
Does Narayan Das play a role in controlling Ravi through Padma's marriage?,Yes
Does the fighting force from the city pose a threat to Ravi?,Yes.
Does Sher Singh attempt to kill Ravi after his mother intervenes?,Yes.
Is Rekha in love with a courageous man in the movie Himmatwala?,Yes.
Did Narayan Das have a conflict with Ravi due to Rekha's feelings?,Yes.
Is the character Rekha in love with the real Ravi?,No
Does Sher Singh want Ravi to marry Rekha because she is pregnant?,Yes
Did Tiger save Ravi's life after Rekha fell in love with him?,Yes.
Is Himmatwala known for being a courageous man in the story of Padma?,Yes.
Does Padma eventually reconcile with Savitri after the events involving Ravi?,No.
Did Narayan Das have a conflict with Ravi in the story involving Padma?,Yes.
Does Padma ultimately accept the truth about the real Ravi?,Yes
Does Sher Singh ask Ravi to marry Rekha after Padma reconciles with him?,No.
Does Shakti overhear a conversation that involves Padma's feelings towards Ravi?,No.
Does Padma feel upset about the true identity of Ravi after he saves her life?,No.
Does Padma have a positive relationship with Sher Singh after Ravi reconciles with her?,No
Does Savitri have a connection to Rekha's advice to Ravi?,No
Is the character Rekha involved in a plot that deceives the real Ravi?,No.
Did Sher Singh ask Ravi to marry Rekha after she became pregnant?,Yes
Did Shakti overhear Rekha advising Ravi about using her against her father?,No.
Is Sher Singh involved in a conflict with the courageous man known as Himmatwala?,No
Does Sher Singh attempt to harm Savitri in the movie?,No.
Did Narayan Das have a conflict with Sher Singh?,No.
Does Sher Singh attempt to kill someone in the context of his daughter's pregnancy?,Yes.
Does Tiger save Ravi's life after Sher Singh tries to kill him?,Yes.
Does Sher Singh attempt to kill himself in the movie?,No.
Is the tiger a significant part of Ravi's story in *Himmatwala*?,Yes.
Did the tiger save Savitri's son in Ramnagar village?,No.
Did the tiger save Narayan Das from being harmed?,No
Did the tiger save the life of the real Ravi in the story?,No.
Does the tiger save Ravi's life in the context of their earlier fight?,Yes.
Does the tiger save Ravi's life during a confrontation with Sher Singh?,No
Does Rekha fall in love with someone related to Sher Singh?,Yes
Does the tiger save Ravi in the context of the movie?,Yes.
