Question,Answer
Did Mansoor Bhai have any involvement in the death of Dilawar?,No
Did Dilawar have any involvement with drugs in the context of Rana's actions?,No.
Did Mansoor play a role in the brutal stabbing of Dilawar?,Yes.
Did Rana's actions lead to the death of Dada's gang members?,Yes.
Did Diya have any involvement in the brutal stabbing of Dilawar by Rana?,No
Did Rana kill Diya after brutally stabbing Dilawar?,No.
Is Radhe involved in a conflict with Dilawar?,No
Did Rana attempt to harm Nikisha after killing Dilawar?,Yes.
Did Rana attempt to kill Avinash after he brutally stabbed Dilawar?,Yes.
Did school students play a role in the events surrounding Dilawar's death?,Yes.
Does Diya Abhyankar play a significant role in the relationship between Diya and Radhe?,No.
Does Radhe have a conflict with Dagdu Dada's gang?,Yes.
Is Mansoor involved in a drug-related encounter in the movie featuring Diya?,Yes.
Is Diya the sister of a senior officer of Radhe?,Yes.
Does Mansoor end up on Radhe's side due to Diya's relationship?,No.
Do the school students help Radhe in his mission?,Yes.
Does Radhe save Diya's sister from danger?,No
Is Avinash a character who has a positive relationship with Diya in the context of Radhe?,Yes.
Do school students play a role in helping Radhe in his mission?,Yes.
Is Rana an enemy of the undercover police officer in the movie?,Yes
Does Diya Abhyankar have a romantic involvement with the police officer trying to arrest Rana?,Yes.
Does Radhe confront Dagdu Dada's gang as part of his duty as a police officer?,Yes.
Is Mansoor involved in drug dealing in the movie 'Radhe'?,Yes
Is Diya related to Radhe's senior officer in the movie?,Yes
Is Mansoor allied with Rana in the movie 'Radhe'?,No.
Do school students help Radhe in his efforts against Rana's gang?,Yes
Did Rana have a hostile relationship with Nikisha in the movie?,No
Does Avinash have a conflict with Rana in the movie *Radhe*?,Yes.
Is Radhe the main character in the movie 'Radhe'?,Yes.
Is Radhe related to Avinash Abhyankhar in the movie?,No.
Does Radhe have a connection to Rana's actions in the plot?,Yes.
