Question,Answer
Does Gehna have a close relationship with the children?,Yes.
Is Tiwari involved in a misunderstanding regarding Gehna's relationship with Akash?,No.
Is Gehna related to the Kapoor family through a fabricated account of her injury?,Yes.
Does Gehna have a close relationship with the Kapoor family?,No
Does Akash deny that Gehna is his child?,Yes
Is it true that Akash and Vani have a child together?,Yes
Is Tiwari the child of Akash and Vani?,No
Is Gehna the child of Akash and Vani in the Kapoor family?,Yes.
Did Vani leave the Kapoor family with Gehna?,Yes
Did Akash and Vani end up getting married?,Yes
Did Anjali spot the children at Akash's wedding reception?,No.
Did Tiwari assume Anjali to be a new teacher at the wedding reception?,No.
Did Anjali have any connection to the Kapoor family during Akash's wedding reception?,Yes.
Does Anjali have any connection with the Kapoor family?,No
Did Akash and Anjali have a romantic relationship in the movie?,No
Does the stranger have a connection to the children in the context of saving them?,Yes.
Does Tiwari have a connection to the secret meeting about the wedding involving the stranger?,No.
Does the Kapoor family have a wedding planned involving a stranger?,No
Do the documents have any connection to the children in the story?,No.
Is Tiwari involved in a secret discussion about documents?,No.
Does the Kapoor family have any connection to the documents discussed by Vani?,No
Does the Kapoor family have any involvement with the documents discussed by Vani?,No
Did Akash and Vani eventually get married after discussing the documents?,Yes.
Does the stranger have any responsibility towards the children?,No
Does Tiwari have any connection to the stranger's wedding plans?,No
Does the Kapoor family have any connection to the stranger's wedding plans?,No.
Does Akash end up marrying Vani?,Yes.
Do children play a significant role in the truth revealed by Vani?,Yes.
Does Tiwari have any connection to the truth revealed by Vani?,No
Does the Kapoor family learn the truth about Vani's situation?,Yes.
Does Vani reveal the truth to prevent Akash from forcing himself on her?,Yes.
Is Tiwari related to Gehna in any way?,No
Is Gehna related to the Kapoor family in any way?,No
Does Gehna belong to the Kapoor family?,No
Is Gehna related to Akash in any way?,No
Did Akash and his family have plans to get Tiwari married?,No.
Did Akash and his family have any involvement with the Kapoor family?,Yes
Did Vani leave Akash suddenly without any explanation?,Yes
Does Anjali Tiwari play a role in trying to protect Bajaj's daughter during the engagement ceremony?,Yes.
Did Anjali attend the engagement ceremony despite her husband's suspicions?,Yes.
Did Vani and Akash have a romantic relationship in the past involving Bajaj's daughter?,No.
Is Bajaj's daughter involved in an engagement ceremony in the context of the movie?,Yes.
Does the engagement ceremony involve Bajaj's daughter?,Yes.
Did Vani and Akash get married in the story?,Yes
Does Bajaj's daughter end up marrying Vani?,No
Does Radhe Shyam Tiwari believe that Akash is involved in an affair with his wife?,Yes.
Does Anjali confront Vani about her relationship with Tiwari?,No.
Is Akash involved in an engagement ceremony with Bajaj's daughter?,Yes.
Does Tiwari confront Anjali about her bridal dress?,No
Is Vani involved in taking care of Gehna's children in the story?,Yes.
