Question,Answer
Did Laxmikant-Pyarelal compose the music for 'Badalte Rishtey' after working on 'Satyam Shivam Sundaram'?,Yes.
Did Mukesh perform a song in *Satyam Shivam Sundaram*?,Yes.
Is the song 'Chanchal Sheetal Nirmal Komal' from the movie 'Satyam Shivam Sundaram' listed on the Binaca Geetmala annual list?,Yes.
Did Mukesh and chorus perform a song from *Satyam Shivam Sundaram*?,Yes.
Is Laxmikant-Pyarelal the composer of the song 'Maiya Se' from the movie 'Satyam Shivam Sundaram'?,Yes.
Is 'maiya se' a song from the studio album of 'Satyam Shivam Sundaram'?,Yes.
Is Raj Kapoor the lead character in the song 'Maiya Se' from the movie 'Satyam Shivam Sundaram'?,Yes.
Did Lata Mangeshkar sing a song in *Satyam Shivam Sundaram*?,Yes
Did Laxmikant Pyarelal win an award for the music in *Satyam Shivam Sundaram*?,Yes.
Is 'Yashomati Maiya Se' a song from the movie 'Satyam Shivam Sundaram'?,No.
Is 'Chanchal Sheetal Nirmal Komal' a song from the movie 'Satyam Shivam Sundaram'?,No.
Is Raj Kapoor a notable figure associated with the song 'Maiya Se' from the movie 'Satyam Shivam Sundaram'?,Yes.
Is the soundtrack of 'Satyam Shivam Sundaram' still regarded as an example of melodious music?,Yes
