Question,Answer
Was the floating market in Bangkok a filming location for Race 3?,Yes
Was a song filmed at the Rose Garden in Bangkok for *Race 3*?,Yes
Is Salman Khan the lead actor in a film produced by studios in Mumbai?,Yes.
Is producer Ramesh Taurani associated with the film produced in Mumbai?,Yes.
Did Saif Ali Khan choose not to participate in a film produced by studios in Mumbai?,Yes.
"Were Katrina Kaif, Jacqueline Fernandez, and Deepika Padukone considered for a role in a film produced by studios in Mumbai?",Yes.
Was Race 3 filmed in Bangkok?,Yes
Was the shooting of *Race 3* conducted at Mehboob Studios?,Yes
Was the film Race 3 produced in Bangkok?,No
Is Salman Khan the lead actor in a movie that was filmed at Emirates Palace?,Yes
Did Abbas-Mustan direct the movie that was shot at Emirates Palace?,Yes
Did Producer Ramesh Taurani have any involvement with the Emirates Palace during the production of Race 3?,No.
Did Saif Ali Khan participate in the filming of Race 3 at Emirates Palace?,No.
"Did Katrina Kaif, Jacqueline Fernandez, or Deepika Padukone have any connection to the filming location of Emirates Palace?",No.
Was the filming of *Race 3* completed at Emirates Palace before moving to Bangkok?,Yes.
Was the shooting of Race 3 completed at Mehboob Studios?,No
Was the filming of Race 3 completed at Emirates Palace before moving to Bangkok?,Yes
Is Salman Khan the lead actor in a movie that was shot at Yas Viceroy Abu Dhabi?,Yes.
Did the director-duo Abbas-Mustan plan a third installment in the Race franchise while filming at Yas Viceroy Abu Dhabi?,Yes.
Did producer Ramesh Taurani play a role in the production of the movie filmed at Yas Viceroy Abu Dhabi?,Yes.
Did Remo D'Souza direct the film that was shot at Yas Viceroy Abu Dhabi?,Yes.
Did Saif Ali Khan participate in the filming of Yas Viceroy Abu Dhabi for Race 3?,No
"Were Katrina Kaif, Jacqueline Fernandez, and Deepika Padukone considered for a role in a movie filmed at Yas Viceroy Abu Dhabi?",Yes.
Was the shooting of *Race 3* completed at Mehboob Studios in Abu Dhabi?,No.
Was the filming of Race 3 partially conducted in Bangkok?,Yes.
Did Abbas-Mustan direct the movie that was shot at The St. Regis Abu Dhabi?,Yes.
Did producer Ramesh Taurani have a role in the production of Race 3?,Yes.
Did Remo D'Souza direct the film that was shot at The St. Regis Abu Dhabi?,Yes.
Did Saif Ali Khan participate in the filming of *Race 3* at The St. Regis Abu Dhabi?,No.
"Were Katrina Kaif, Jacqueline Fernandez, and Deepika Padukone considered for a role in a movie shot at The St. Regis Abu Dhabi?",Yes.
Was the filming of *Race 3* completed in Bangkok?,Yes.
Was the shooting of *Race 3* completed at The St. Regis Abu Dhabi?,No
Was the filming of *Race 3* completed in Bangkok?,Yes.
