Question & Options,Correct Answer
"In the context of the film 'Vikram Vedha', who is characterized as a dreaded gangster in an antagonistic relationship with an honest police officer?
Options:
A. Vedha Betal
B. SSP Vikram
C. SSP Abbas
D. Inspector Raghav",Vedha Betal
"Which character represents an honest police officer in the antagonistic relationship with a dreaded gangster?
Options:
A. abbas's encounter unit
B. vedha betal
C. ssp vikram
D. the police squad",ssp vikram
"Who is the honest police officer that has an antagonistic relationship with a dreaded gangster in the movie 'Vikram Vedha'?
Options:
A. Parshuram Pandey
B. Vedha Betal
C. SSP Vikram
D. Inspector Raj",SSP Vikram
"Who is the younger brother of Vedha and a mathematical genius forced to carry drugs by a rival gangster?
Options:
A. Shatak
B. Parshuram Pandey
C. Vedha Betal
D. Rival Gangster",Shatak
"Who is described as a friend of Shatak who gets caught along with him while carrying drugs?
Options:
A. Chanda
B. Vedha
C. Parshuram Pandey
D. Rival Gangster",Chanda
"Who is a friend of Shatak that gets caught along with him while carrying drugs?
Options:
A. Chanda
B. Vedha
C. Priya
D. IG",Chanda
"Who is a friend of Shatak that gets caught along with him while carrying drugs?
Options:
A. Chanda
B. Pandey
C. Money
D. Shatak",Chanda
"Who is a police officer that ultimately supports Shatak's innocence in the conflict against crime?
Options:
A. Chanda
B. Shatak
C. Vikram
D. Ravi",Vikram
"Who is the younger brother of Vedha and a mathematical genius in the movie 'Vikram Vedha'?
Options:
A. babloo
B. shatak
C. parshuram pandey
D. vikram",parshuram pandey
"Who is the rival gangster that forces Shatak to carry drugs and later assaults him?
Options:
A. Babloo
B. Vedha
C. Priya
D. IG",Babloo
"Who is the rival gangster that forces Shatak to carry drugs and later assaults him?
Options:
A. babloo
B. shatak
C. pandey/money
D. chanda",babloo
"Who is the police officer that ultimately supports Shatak's innocence in the conflict against crime?
Options:
A. babloo
B. shatak
C. vikram
D. ravi",vikram
"Who is associated with criminal activities in the context of the film's plot?
Options:
A. Chanda
B. Shatak
C. Vedha
D. Parshuram Pandey",Chanda
"Who was framed by Vedha for avoiding inquiry?
Options:
A. Chanda
B. Shatak
C. Priya
D. IG",Shatak
"Who is associated with criminal Shatak and is involved in stealing money to start a new life?
Options:
A. Chanda
B. Shatak
C. Pandey
D. Money",Chanda
"In the film 'Vikram Vedha', who is a police officer that initially conflicts with a criminal but later supports his innocence?
Options:
A. Chanda
B. Shatak
C. Vikram
D. Ravi",Vikram
"Who is implied to have been killed by Vedha in the movie 'Vikram Vedha'?
Options:
A. Priya
B. Babloo/Shiv Prasad
C. Vikram
D. Vedha",Babloo/Shiv Prasad
"Who refuses to divulge Vedha's whereabouts to Vikram in the movie 'Vikram Vedha'?
Options:
A. Priya
B. Vedha
C. Abbas
D. Babloo",Priya
"Who refuses to divulge Vedha's whereabouts to Vikram in the movie?
Options:
A. Priya
B. The Unit
C. Babloo
D. Abbas",Priya
"Who is implied to have been killed by Vedha in the conflict involving Vikram?
Options:
A. Vikram
B. Babloo/Shiv Prasad
C. Pandey
D. The police unit",Babloo/Shiv Prasad
"Who becomes a fugitive after a feud with Pandey in the movie 'Vikram Vedha'?
Options:
A. Vikram
B. Vedha
C. Abbas
D. Chanda",Vedha
"Who is a police officer that becomes a fugitive after a feud with Pandey in the movie 'Vikram Vedha'?
Options:
A. Vikram
B. Vedha
C. The Unit
D. Abbas",Vikram
"Who is revealed to be the real culprit in the conflict involving Shatak and Vikram?
Options:
A. Shatak
B. Vikram
C. Shiv Prasad
D. The police",Shiv Prasad
"Who is the criminal that has a conflict with police officer Vikram and later gains his support for proving innocence?
Options:
A. Vikram
B. Shatak
C. Abbas
D. Chanda",Shatak
"In the film 'Vikram Vedha', which character is involved in a conflict with the police officer Vikram before receiving his support for innocence?
Options:
A. Vikram
B. Pandey
C. Shatak
D. Ravi",Shatak
"Who is the criminal that Vikram supports in his quest for justice in the conflict depicted in the movie?
Options:
A. Shatak
B. Vikram
C. Vedha
D. Pandey",Shatak
"In the conflict involving Shatak, who ultimately supports Shatak's innocence despite being a police officer?
Options:
A. Vikram
B. The Unit
C. Babloo
D. Vedha",Vikram
"Who was revealed to be the real culprit in the case involving Abbas' informant?
Options:
A. Vikram
B. Shiv Prasad
C. Abbas
D. Inspector Rao",Shiv Prasad
"Who is the character that has a significant connection to both Abbas' informant and the tragic events involving Abbas and Chanda?
Options:
A. Vikram
B. Abbas
C. Chanda
D. Vikram's informant",Abbas
"Who has an authority figure relationship with police officer Vikram in the movie 'Vikram Vedha'?
Options:
A. Abbas' informant
B. Vikram
C. Pandey
D. Inspector Sharma",Pandey
"Who becomes a fugitive after a feud with Pandey in the movie 'Vikram Vedha'?
Options:
A. abbas' informant
B. vikram
C. vedha
D. police officer",vedha
"Which entity was involved in a bribery scheme to kill Vedha as revealed by Vikram?
Options:
A. abbas' informant
B. the unit
C. the police department
D. Babloo",the unit
"Who was revealed to be the real culprit in the confrontation involving the Mumbai Gang Leader?
Options:
A. Vikram
B. Shiv Prasad
C. Vedha
D. Inspector Rao",Shiv Prasad
"Who is the character that is involved in a confrontation with the Mumbai Gang Leader in response to Vedha's story?
Options:
A. Vikram
B. Abbas
C. Chanda
D. Vedha",Vikram
"Who is involved in a confrontation with the Mumbai Gang Leader in response to Vedha's story?
Options:
A. Vikram
B. Pandey
C. Vedha
D. Rohit",Vikram
"Who is the Mumbai gang leader that is central to the confrontation with the police officer in the story?
Options:
A. Vikram
B. Vedha
C. Pandey
D. Inspector Sharma",Vedha
"In the confrontation involving the Mumbai Gang Leader, which group is revealed to have been bribed to kill Vedha?
Options:
A. The Mumbai Police
B. The Unit
C. The Gangsters
D. The Undercover Agents",The Unit
"Who is the police officer that confronts the Mumbai Gang Leader in response to Vedha's story?
Options:
A. Deepak
B. Vikram
C. Vedha
D. Mumbai Gang Leader",Vikram
