Question & Options,Correct Answer
"Which movie won a list of accolades from Indian film awards?
Options:
A. 3 Idiots
B. Chennai Express
C. PK
D. Bajrangi Bhaijaan",3 Idiots
"Which film won the award for Best Film at an unspecified Indian film award ceremony?
Options:
A. Chennai Express
B. 3 Idiots
C. Kabir Singh
D. Zindagi Na Milegi Dobara",3 Idiots
"Which accolade was awarded to the director of '3 Idiots'?
Options:
A. Best Actor
B. Best Screenplay
C. Best Director
D. Best Cinematography",Best Director
"Which movie won a list of accolades from Indian film awards?
Options:
A. 3 Idiots
B. The Pursuit of Happyness
C. Inception
D. Zindagi Na Milegi Dobara",3 Idiots
"What prestigious award did the movie '3 Idiots' win at the National Film Awards?
Options:
A. Best Director
B. Best Popular Film
C. Best Actor
D. Best Screenplay",Best Popular Film
"How many Filmfare Awards did the movie '3 Idiots' win?
Options:
A. 3 Filmfare Awards
B. 5 Filmfare Awards
C. 6 Filmfare Awards
D. 8 Filmfare Awards",6 Filmfare Awards
"How many Star Screen Awards did the movie '3 Idiots' win?
Options:
A. 5 Star Screen Awards
B. 10 Star Screen Awards
C. 15 Star Screen Awards
D. 20 Star Screen Awards",10 Star Screen Awards
"How many IIFA Awards did the movie '3 Idiots' win?
Options:
A. 10 IIFA Awards
B. 15 IIFA Awards
C. 17 IIFA Awards
D. 20 IIFA Awards",17 IIFA Awards
"How many GIMA Awards did the movie '3 Idiots' win?
Options:
A. 3 GIMA Awards
B. 5 GIMA Awards
C. 7 GIMA Awards
D. 10 GIMA Awards",5 GIMA Awards
"How many Apsara Awards did the movie '3 Idiots' win?
Options:
A. 1 Apsara Award
B. 2 Apsara Awards
C. 3 Apsara Awards
D. 4 Apsara Awards",2 Apsara Awards
"How many Bollywood Hungama Surfers Choice Movie Awards did '3 Idiots' win?
Options:
A. 5
B. 6
C. 7
D. 8",7
"Which film won the Best Popular Film award at a Chinese film festival?
Options:
A. 3 idiots
B. The Lunchbox
C. PK
D. Chennai Express",3 idiots
"What is the list of accolades received by '3 Idiots'?
Options:
A. list of accolades received by 3 idiots
B. list of accolades received by a different movie
C. list of accolades received by a documentary
D. list of accolades received by an animated film",list of accolades received by 3 idiots
"Which accolade did '3 Idiots' receive at an Indian film award ceremony?
Options:
A. List of accolades received by 3 idiots
B. Best Film
C. Best Director
D. Best Actor",Best Film
"Which accolade was awarded to the director of '3 Idiots'?
Options:
A. Best Actor
B. Best Director
C. Best Film
D. Best Cinematography",Best Director
"What is the main article that discusses the accolades received by the movie '3 Idiots'?
Options:
A. list of accolades received by 3 idiots
B. 3 Idiots
C. list of awards won by Indian films
D. list of box office hits",list of accolades received by 3 idiots
"Which accolade was awarded to '3 Idiots' at the National Film Awards?
Options:
A. List of accolades received by 3 Idiots
B. Best Director
C. Best Popular Film
D. Best Actor",Best Popular Film
"What is the total number of Filmfare Awards won by the movie '3 Idiots'?
Options:
A. 4 Filmfare Awards
B. 6 Filmfare Awards
C. 8 Filmfare Awards
D. 10 Filmfare Awards",6 Filmfare Awards
"What is the total number of Star Screen Awards won by the movie '3 Idiots'?
Options:
A. 5
B. 10
C. 15
D. 20",10
"What is the total number of IIFA Awards won by the movie '3 Idiots'?
Options:
A. 10 IIFA Awards
B. 15 IIFA Awards
C. 17 IIFA Awards
D. 20 IIFA Awards",17 IIFA Awards
"What is the total number of GIMA Awards won by the movie '3 Idiots'?
Options:
A. 3 awards
B. 5 GIMA Awards
C. 7 awards
D. 10 awards",5 GIMA Awards
"What is the total number of Apsara Awards won by the movie that received a list of accolades?
Options:
A. 1 Apsara Award
B. 2 Apsara Awards
C. 3 Apsara Awards
D. 4 Apsara Awards",2 Apsara Awards
"Which movie won a total of 7 Bollywood Hungama Surfers Choice Movie Awards?
Options:
A. 3 Idiots
B. Chennai Express
C. Zindagi Na Milegi Dobara
D. PK",3 Idiots
