Question & Options,Correct Answer
"Who was a prominent figure that fought for Indian independence alongside Bhagat Singh?
Options:
A. Mahatma Gandhi
B. Jawaharlal Nehru
C. Subhas Chandra Bose
D. Sardar Vallabhbhai Patel",Mahatma Gandhi
"Which revolutionary figure was seen by Mahatma Gandhi at Malir railway station, along with Sukhdev and Rajguru, shouting insults for not saving Bhagat Singh?
Options:
A. Mahatma Gandhi
B. Bhagat Singh
C. Sukhdev
D. Rajguru",Bhagat Singh
"Who was among the youngsters that shouted insults at Mahatma Gandhi for not saving Bhagat Singh?
Options:
A. Mahatma Gandhi
B. Bhagat Singh
C. Rajguru
D. Sukhdev",Rajguru
"Who was a prominent figure that faced criticism for not being able to prevent the execution of Bhagat Singh?
Options:
A. Mahatma Gandhi
B. Jawaharlal Nehru
C. Subhas Chandra Bose
D. Sardar Vallabhbhai Patel",Mahatma Gandhi
"Who is often referred to as Gandhiji and was a prominent leader in the Indian independence movement?
Options:
A. Mahatma Gandhi
B. Bhagat Singh
C. Jawaharlal Nehru
D. Sardar Patel",Mahatma Gandhi
"Who was seen by Mahatma Gandhi at Malir railway station in Karachi, receiving insults from supporters for not saving him?
Options:
A. Mahatma Gandhi
B. Bhagat Singh
C. British officials
D. Sukhdev",Bhagat Singh
"What significant event did Bhagat Singh witness that motivated him to vow to free India from British rule?
Options:
A. Jallianwala Bagh massacre
B. Salt March
C. Civil Disobedience Movement
D. Quit India Movement",Jallianwala Bagh massacre
"Who witnessed the aftermath of the Jallianwala Bagh massacre and vowed to free India from British Raj?
Options:
A. Bhagat Singh
B. Sukhdev
C. Mahatma Gandhi
D. Subhas Chandra Bose",Bhagat Singh
"Which historical event did Bhagat Singh witness that inspired him to vow to free India from British rule?
Options:
A. Jallianwala Bagh Massacre
B. Dandi March
C. Salt Satyagraha
D. Non-Cooperation Movement",Jallianwala Bagh Massacre
"What event did Bhagat Singh witness that led him to vow to free India from British Raj?
Options:
A. Jallianwala Bagh massacre
B. Gandhi's protest
C. Quit India Movement
D. Civil Disobedience Movement",Jallianwala Bagh massacre
"What event led Bhagat Singh to take a solemn vow to free India from British Raj?
Options:
A. Jallianwala Bagh massacre
B. Non-cooperation movement
C. Chauri Chaura incident
D. Gandhiji's Satyagraha",Jallianwala Bagh massacre
"What event did Bhagat Singh witness that led him to vow to free India from British rule?
Options:
A. Jallianwala Bagh massacre
B. Partition of India
C. Salt March
D. Non-Cooperation Movement",Jallianwala Bagh massacre
"Which movement did Bhagat Singh initially support that aimed to challenge British rule in India?
Options:
A. non-cooperation movement
B. civil disobedience
C. Quit India movement
D. Swadeshi movement",non-cooperation movement
"Which movement did Bhagat Singh initially support before becoming disillusioned with Gandhi?
Options:
A. non-cooperation movement
B. civil disobedience movement
C. quit India movement
D. freedom struggle",non-cooperation movement
