Question & Options,Correct Answer
"What social issue does Ayan Ranjan confront upon his arrival in Laalgaon as the Additional Superintendent of Police?
Options:
A. Caste discrimination
B. Corruption
C. Gender inequality
D. Economic disparity",Caste discrimination
"Which character encounters various forms of caste discrimination as soon as he arrives in the village?
Options:
A. Brahmadatt Singh
B. Kisan Jatav
C. Ayan Ranjan
D. The Village Head",Ayan Ranjan
"What social issue is highlighted by the incident involving Pooja and the two Dalit girls trapped in a school bus?
Options:
A. Gender inequality
B. Caste discrimination
C. Economic disparity
D. Religious intolerance",Caste discrimination
"What social issue is highlighted in the context of the deceased girls found hanging from a tree?
Options:
A. Gender inequality
B. Caste discrimination
C. Economic disparity
D. Educational access",Caste discrimination
"Who asked the officers to find the missing girls but were turned down at Ayan's reception?
Options:
A. Ayan
B. local villagers
C. Brahmadatt
D. the deceased girls",local villagers
"What evidence was found during the autopsy of the girls?
Options:
A. They were found hanging from a tree
B. They were gang raped
C. They were reported missing
D. They were alive and well",They were gang raped
"Who is linked to the narrative suggesting that the girls were involved in an incestuous relationship that led to their deaths?
Options:
A. Brahmadatt Singh
B. Pooja
C. The fathers of the girls
D. The police investigation",Brahmadatt Singh
"What document was posted on the police bulletin board to prohibit discrimination based on race, sex, religion, caste, or birthplace?
Options:
A. Article 15
B. Indian Penal Code
C. Right to Information Act
D. Indian Constitution",Article 15
"Who committed suicide out of remorse after being confronted by Ayan?
Options:
A. Jatav
B. Ayan
C. Nihal
D. Ravi",Nihal
"Which document prohibits discrimination based on race, sex, religion, caste, or birthplace in India?
Options:
A. Indian Penal Code
B. Constitution of India
C. Right to Information Act
D. Civil Procedure Code",Constitution of India
"Who met with Dr. Malti Ram to uncover the truth about the girls' murder?
Options:
A. Ayan
B. Nihal
C. Ramlal Naharia
D. Local Law Enforcement",Ayan
"Which document prohibits discrimination based on race, sex, religion, caste, or birthplace in India?
Options:
A. Nihal Singh
B. Ayan
C. Constitution of India
D. Pooja",Constitution of India
"Who was a police officer that committed suicide out of remorse after being confronted by Ayan?
Options:
A. Nihal Singh
B. Ayan
C. Pooja
D. Laalgaon",Nihal Singh
"Which document prohibits discrimination based on race, sex, religion, caste, or birthplace in India?
Options:
A. Panikar
B. Ayan
C. Constitution of India
D. Indian Penal Code",Constitution of India
"Who committed suicide out of remorse after being confronted by Ayan?
Options:
A. Panikar
B. Ayan
C. Nihal
D. Brahmadutt",Nihal
"Who was slapped after the girls asked for a raise in their salary of 3 rupees?
Options:
A. Gaura
B. Anshu Naharia
C. Pooja
D. Ravi",Pooja
"Who was slapped by Anshu Naharia after the girls asked for a raise in their salary of 3 rupees?
Options:
A. Minister Ramlal Naharia
B. Anshu Naharia
C. Pooja
D. The local girls",Pooja
"Who slapped Pooja after the girls asked for a raise in their salary of 3 rupees?
Options:
A. Pooja
B. Anshu Naharia
C. The school bus driver
D. One of the men",Anshu Naharia
"Who was involved in the incident where he slapped Pooja after the girls asked for a raise in their salary?
Options:
A. Pooja
B. Anshu
C. Ravi
D. Deepak",Anshu
"Who is responsible for the tragic incident involving Pooja in the narrative?
Options:
A. Anshu Naharia
B. Brahmadutt
C. Ravi
D. Suresh",Brahmadutt
"Who slapped Pooja after the girls asked for a raise in their salary of 3 rupees?
Options:
A. Ayan
B. anshu naharia
C. Brahmadutt
D. the girls",anshu naharia
"Who was a victim of gang rape and murder in Laalgaon?
Options:
A. Pooja
B. Anshu
C. Brahmadatt
D. None of the above",Pooja
"Who was a victim of gang rape and murder in Laalgaon along with Anshu?
Options:
A. Pooja
B. Nihal Singh
C. Rajesh
D. Suman",Pooja
"Who witnessed the horrific events involving the rape and murder of Pooja and the second victim in Laalgaon?
Options:
A. Anshu
B. Satyendra
C. Brahmadatt
D. Nihal Singh",Satyendra
"Who was involved in the gang-rape and murder of Pooja in Laalgaon alongside Anshu?
Options:
A. Satyendra
B. Nihal Singh
C. Brahmadatt
D. Unknown individuals",Nihal Singh
"Who was involved in the investigation of the gang rape and murder case alongside Nihal Singh, who later committed suicide?
Options:
A. Anshu
B. Nihal Singh
C. Ayan
D. Pooja",Ayan
"What was the consequence faced by Brahmadutt for the crime he committed against Pooja?
Options:
A. He was acquitted
B. He received a life sentence
C. He received eleven years of imprisonment
D. He was sentenced to community service",He received eleven years of imprisonment
"Who was sentenced to eleven years of imprisonment for the crime of raping and killing Pooja?
Options:
A. Jatav
B. Brahmadutt
C. Ayan
D. Pooja",Brahmadutt
"Who received eleven years of imprisonment as punishment for the crime against Pooja?
Options:
A. Ayan
B. Brahmadutt
C. Inspector
D. Police Chief",Brahmadutt
