Question & Options,Correct Answer
"What is the title of the soundtrack album that is part of the movie released in 2006?
Options:
A. yahaan
B. Lage Raho Munna Bhai
C. soundtrack album
D. Dhoom",soundtrack album
"Who composed the soundtrack for the film 'Lage Raho Munna Bhai'?
Options:
A. A. A.R. Rahman
B. B. Shantanu Moitra
C. C. Pritam
D. D. Vishal-Shekhar",B. Shantanu Moitra
"Who penned the lyrics for the Bollywood film 'Lage Raho Munna Bhai'?
Options:
A. Amitabh Bhattacharya
B. Swanand Kirkire
C. Irshad Kamil
D. Gulzar",Swanand Kirkire
"Who supplied the vocals for Sanjay Dutt's songs in the movie 'Lage Raho Munna Bhai'?
Options:
A. Amit Kumar
B. Vinod Rathod
C. Kumar Sanu
D. Sonu Nigam",Vinod Rathod
"Who provided the vocals for the songs 'Pal Pal... Har Pal' and 'Bande Mein Tha Dum... Vande Mataram' in the movie 'Lage Raho Munna Bhai'?
Options:
A. A. A.R. Rahman
B. B. Sonu Nigam
C. C. Arijit Singh
D. D. Mohit Chauhan",B. Sonu Nigam
"Who provided the vocals for Arshad Warsi's songs in *Lage Raho Munna Bhai*?
Options:
A. A. Sonu Nigam
B. B. Shreya Ghoshal
C. C. Arijit Singh
D. D. Neha Kakkar",B. Shreya Ghoshal
"Which song from the film 'Lage Raho Munna Bhai' includes the Indian national anthem 'Vande Mataram'?
Options:
A. Bande Mein Tha Dum... Vande Mataram
B. Chaiyya Chaiyya
C. Kal Ho Naa Ho
D. Jai Ho",Bande Mein Tha Dum... Vande Mataram
"Which song from the film 'Lage Raho Munna Bhai' was also remixed?
Options:
A. Aane Chaar Aane
B. Jai Ho
C. Tum Hi Ho
D. Chaiyya Chaiyya",Aane Chaar Aane
"Which song from the film *Lage Raho Munna Bhai* features a melody inspired by Cliff Richard and The Shadows' 'Theme for a Dream'?
Options:
A. yahaan
B. pal pal... har pal
C. jaane jiya
D. chura liya hai tumne jo dil ko",pal pal... har pal
"Which song features vocals by Sanjay Dutt, Arshad Warsi, and Vinod Rathod in the film 'Lage Raho Munna Bhai'?
Options:
A. yahaan
B. samjho ho hi gaya
C. dil se
D. jaane jigar",samjho ho hi gaya
"Which song's chorus is copied in 'Samjho Ho Hi Gaya' from 'Lage Raho Munna Bhai'?
Options:
A. yahaan
B. lage raho munna bhai
C. cast your fate to the wind
D. dil se",cast your fate to the wind
"Who created the soundtrack for the movie 'Lage Raho Munna Bhai'?
Options:
A. Shantanu Moitra
B. Producer
C. A. R. Rahman
D. Pritam",Shantanu Moitra
"Who is the composer of the soundtrack for 'Lage Raho Munna Bhai'?
Options:
A. Shantanu Moitra
B. A.R. Rahman
C. Pritam
D. Vishal-Shekhar",Shantanu Moitra
