Question,Answer
Does Deep consider Rishi a brother in *Jhankaar Beats*?,Yes.
Did Deep help Neel talk to Preeti for the Jhankaar Beats competition?,Yes
Does Deep have a brother-like relationship with Neel?,Yes
Does Shanti try to help Rishi in a significant way?,Yes
Did Shanti play a role in helping Neel communicate with Preeti for the Jhankaar Beats competition?,No
Does Shanti play a significant role in the relationship between Deep and Neel?,No
Does Neel develop feelings for Nicki in the movie?,No
Does Neel have any impact on Rishi's decision regarding the job offer abroad?,Yes.
Do Neel and Deep have a positive relationship in the context of the story?,Yes
Did Rishi ultimately apologize to Nicki in the movie?,Yes
Did Rishi turn down a job offer abroad to support his friends?,Yes.
Do Rishi and Deep form a band together in the movie?,Yes
Does Deep play a significant role in helping Neel in the Jhankaar Beats competition?,Yes
Did Preeti have any involvement in helping Rishi reconcile with Nicki in *Jhankaar Beats*?,No.
Is Rishi involved in the reconciliation efforts in the context of Deep's relationship with Neel?,Yes.
Did Rishi and Shanti have a significant connection in the context of their friendship?,Yes
Do Rishi and Shanti have a connection through the band formed by Rishi and Deep?,Yes
