Question,Answer
Is Alia Bhatt's character Safeena Firdausi an important part of the story in *Gully Boy*?,Yes.
Did Kriti Sanon appear in the movie *Gully Boy*?,Yes
Did Divya Khosla Kumar make a special appearance in the movie?,Yes
Did Bhushan Kumar make a special appearance in *Gully Boy*?,Yes
Does Abhishek Dudhaiya appear in the movie *Gully Boy*?,Yes
Did Anil Kapoor make a special appearance in *Gully Boy*?,Yes
Did Mouni Roy make a special appearance in *Gully Boy*?,Yes
Did Divya Menon appear in the movie *Gully Boy*?,Yes
Does Pranav Mohanlal appear in the movie *Gully Boy*?,Yes
Did Ajay Devgn appear in *Gully Boy*?,Yes
Did Kajol make a special appearance in the movie?,Yes
Did Salman Khan have a special appearance in the movie?,Yes
Did Amitabh Bachchan appear in the movie *Gully Boy*?,Yes
