Question,Answer
Is Karan Johar the director of the film 'My Name Is Khan'?,Yes
Is Rizwan the lead character in the film 'My Name Is Khan'?,Yes
Does the film 'My Name Is Khan' feature a character with Asperger's syndrome?,Yes
Does the film 'My Name Is Khan' address the topic of autism?,Yes
Does the character Khan in 'My Name Is Khan' represent a neuro-atypical mind?,Yes.
Does the character Khan in *My Name Is Khan* have a natural sun-kissed look?,No.
Was Robin Slater appointed as a makeup artist for the film 'My Name Is Khan'?,Yes.
Did Khan experience migraines while filming *My Name Is Khan*?,Yes
Did Khan undergo physical therapy during the production of 'My Name Is Khan'?,Yes.
Did Karan Johar direct the film that features the character Khan?,Yes
Is the lead character in 'My Name Is Khan' named Rizwan?,Yes
Does the character Khan in 'My Name Is Khan' have Asperger's syndrome?,Yes.
Does the character Khan in 'My Name Is Khan' have autism?,Yes.
Is the character Khan in 'My Name Is Khan' described as having a neuro-atypical mind?,Yes
Does the character Khan have a natural sun-kissed look in the film 'My Name Is Khan'?,No
Was Robin Slater appointed as a makeup artist for the film *My Name Is Khan*?,Yes
Did Khan experience migraines while filming *My Name Is Khan*?,Yes.
Did Khan undergo physical therapy during the production of 'My Name Is Khan'?,Yes.
Did Karan Johar direct a film that features english-language dialogues?,Yes
Is Rizwan a character in the film *My Name Is Khan*?,Yes
Does the film 'My Name Is Khan' feature a character with Asperger's syndrome?,Yes
Does the character Rizwan Khan in *My Name Is Khan* have a form of autism?,Yes
Are english-language dialogues in *My Name Is Khan* reflective of a neuro-atypical mind?,Yes
Does the film 'My Name Is Khan' feature dialogues in English?,Yes
Is Robin Slater associated with the production of *My Name Is Khan*?,Yes.
Did the character in 'My Name Is Khan' experience migraines during the production?,Yes.
Did the production of 'My Name Is Khan' involve physical therapy for the leading actor?,Yes
Did Karan Johar direct the film that features english-language dialogues?,Yes
Is Rizwan a character in the film *My Name Is Khan*?,Yes.
Does the film *My Name Is Khan* feature a character with Asperger's syndrome?,Yes.
Does the film *My Name Is Khan* feature a character with autism?,Yes.
Does the film *My Name Is Khan* feature a character with a neuro-atypical mind?,Yes
Does the film *My Name Is Khan* feature english-language dialogues that contribute to a natural sun-kissed look?,No
Is Robin Slater associated with the production of 'My Name Is Khan'?,Yes
Did the character in 'My Name Is Khan' experience migraines during the production?,Yes
Did the dialogues in 'My Name Is Khan' relate to physical therapy?,No
Did Karan Johar direct the film *My Name Is Khan*?,Yes
Did Karan Johar direct the film in which Rizwan is a character?,Yes
Did Karan Johar direct a film featuring a character with Asperger's syndrome?,Yes
Did Karan Johar create a film that addresses the topic of autism?,Yes
Did Karan Johar create a film that features a character described as having a neuro-atypical mind?,Yes
Did Karan Johar contribute to the production of the film that features a natural sun-kissed look?,Yes.
Did Karan Johar direct the film that featured Robin Slater as a makeup artist?,Yes.
"Did Karan Johar's film *My Name Is Khan* have any impact on Shah Rukh Khan's health, specifically regarding migraines?",Yes.
