Question & Options,Correct Answer
"In the movie 'Birdman' (2014), which of the following statements are true regarding the cast and characters?
Options:
A. A. Michael Keaton plays the role of Riggan Thomson.
B. B. Riggan Thomson is a superhero character.
C. C. Michael Keaton is known for his role in the 'Batman' franchise.
D. D. Riggan Thomson is a washed-up actor attempting a Broadway comeback.","A, C, D"
"In the movie 'Birdman' (2014), which of the following statements about Zach Galifianakis and his character Jake are true?
Options:
A. Zach Galifianakis plays the character Jake.
B. Jake is a supporting character in 'Birdman'.
C. Zach Galifianakis is the main character in 'Birdman'.
D. Jake is portrayed as a producer in the film.","Zach Galifianakis plays the character Jake., Jake is a supporting character in 'Birdman'., Jake is portrayed as a producer in the film."
"In the movie 'Birdman' (2014), which of the following statements are true regarding the character played by Edward Norton?
Options:
A. A. Edward Norton plays the character Mike Shiner.
B. B. Mike Shiner is a supporting character in the film.
C. C. Edward Norton plays the lead role in 'Birdman'.
D. D. Mike Shiner is portrayed as a rival to the main character.","A, B, D"
"In the movie 'Birdman' (2014), which of the following statements about the character Laura Alburn, played by Andrea Riseborough, are true?
Options:
A. Andrea Riseborough portrays Laura Alburn in 'Birdman'.
B. Laura Alburn is a supporting character in 'Birdman'.
C. Andrea Riseborough is known for her role in 'Birdman' only.
D. Laura Alburn is a lead character in 'Birdman'.","Andrea Riseborough portrays Laura Alburn in 'Birdman'., Laura Alburn is a supporting character in 'Birdman'."
"In the movie 'Birdman' (2014), which of the following statements about the character Sylvia Thomson played by Amy Ryan are true?
Options:
A. A. Amy Ryan is the actress who portrays Sylvia Thomson.
B. B. Sylvia Thomson is a supporting character in 'Birdman'.
C. C. Sylvia Thomson is the main character of the film.
D. D. Amy Ryan's performance as Sylvia Thomson received critical acclaim.","A, B, D"
"In the 2014 movie 'Birdman', which characters are portrayed by Emma Stone?
Options:
A. Sam Thomson
B. Riggan Thomson
C. Mike Shiner
D. Laura",Sam Thomson
"In the movie 'Birdman' (2014), which of the following statements about Naomi Watts and her character Lesley Truman are true?
Options:
A. Naomi Watts plays the role of Lesley Truman.
B. Lesley Truman is a supporting character in the film.
C. Naomi Watts is the lead actress in 'Birdman'.
D. Lesley Truman is known for her comedic lines in the movie.","Naomi Watts plays the role of Lesley Truman., Lesley Truman is a supporting character in the film."
"In the movie 'Birdman' (2014), which actress portrays the character Tabitha Dickinson?
Options:
A. A) Lindsay Duncan
B. B) Emma Stone
C. C) Naomi Watts
D. D) Jennifer Aniston",A) Lindsay Duncan
"In the movie 'Birdman' (2014), which of the following statements about the character Annie, played by Merritt Wever, are true?
Options:
A. A. Merritt Wever portrays Annie in 'Birdman'.
B. B. Annie is the main character of 'Birdman'.
C. C. Merritt Wever is known for her role as Annie in 'Birdman'.
D. D. Annie is a supporting character in 'Birdman'.","A, C, D"
"In the movie 'Birdman' (2014), which of the following statements about the character Ralph portrayed by actor Jeremy Shamos are true?
Options:
A. Jeremy Shamos plays the character Ralph.
B. Ralph is a supporting character in 'Birdman'.
C. Jeremy Shamos is the main protagonist of 'Birdman'.
D. Ralph has a significant role in the plot of 'Birdman'.","Jeremy Shamos plays the character Ralph., Ralph is a supporting character in 'Birdman., Ralph has a significant role in the plot of 'Birdman."
