Question & Options,Correct Answer
"In the movie 'John Wick Chapter 4' (2023), which characters are involved in the conflict between John Wick and the High Table?
Options:
A. John Wick
B. The High Table
C. Baba Yaga
D. Winston","John Wick, The High Table"
"In the movie 'John Wick Chapter 4' (2023), which characters are directly involved in the relationship where Caine is forced to kill Wick at the request of the High Table?
Options:
A. Caine
B. John Wick
C. High Table
D. Wick's daughter","Caine, John Wick, High Table"
"In the movie 'John Wick Chapter 4' (2023), which characters are connected through their relationship with the High Table?
Options:
A. A) John Wick
B. B) Marquis Vincent Bisset de Gramont
C. C) Winston
D. D) Charon",B) Marquis Vincent Bisset de Gramont
"In the movie 'John Wick Chapter 4' (2023), which characters have a significant relationship defined by enmity and sponsorship?
Options:
A. A. Bowery King
B. B. High Table
C. C. John Wick
D. D. Winston","A, B"
"In the movie 'John Wick Chapter 4' (2023), which of the following statements are true regarding the relationship between Shimazu Koji and Shimazu Akira?
Options:
A. A. Shimazu Koji is the manager of the Osaka Continental Hotel.
B. B. Shimazu Akira is the daughter of Shimazu Koji.
C. C. Both Shimazu Koji and Shimazu Akira are old friends of Wick and Caine.
D. D. Shimazu Akira is the manager of the Osaka Continental Hotel.","A, B, C"
"In the movie 'John Wick Chapter 4' (2023), which characters are involved in the pursuit of John Wick?
Options:
A. Mr. Nobody / The Tracker
B. John Wick
C. Duncan
D. The Bowery King",Mr. Nobody / The Tracker
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements are true regarding Charon and the Continental Hotel?
Options:
A. A. Charon is the concierge at the Continental Hotel.
B. B. The Continental Hotel is located in Los Angeles.
C. C. Charon provides services exclusively to assassins.
D. D. The Continental Hotel is a safe haven for those in the criminal underworld.","A, C, D"
"In the movie 'John Wick Chapter 4' (2023), which of the following statements are true regarding Shimazu Akira and the Osaka Continental Hotel?
Options:
A. A. Shimazu Akira is the concierge of the Osaka Continental Hotel.
B. B. Shimazu Akira is the daughter of Koji.
C. C. The Osaka Continental Hotel is located in Tokyo.
D. D. Shimazu Akira works at the Osaka Continental Hotel.","A, B, D"
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements about the characters Chidi and Marquis Vincent Bisset de Gramont are true?
Options:
A. Chidi is the second-in-command of the Marquis de Gramont.
B. Chidi is the main antagonist of the film.
C. Marquis Vincent Bisset de Gramont holds a superior position over Chidi.
D. Chidi is a close ally of John Wick.","Chidi is the second-in-command of the Marquis de Gramont., Marquis Vincent Bisset de Gramont holds a superior position over Chidi."
"In the movie 'John Wick Chapter 4' (2023), which of the following statements are true regarding Killa Harkan and the German Table?
Options:
A. A. Killa Harkan is a character in 'John Wick Chapter 4'.
B. B. The German Table is an organization in the movie.
C. C. Killa Harkan is the leader of the German Table.
D. D. Killa Harkan is a member of the High Table.","A, B, C"
"In the movie 'John Wick Chapter 4' (2023), which of the following statements about the relationship between the Harbinger and the High Table are correct?
Options:
A. The Harbinger is a high-ranking operative of the High Table.
B. The Harbinger opposes the High Table's authority.
C. The Harbinger belongs to the High Table.
D. The Harbinger is a character who seeks revenge against the High Table.","The Harbinger is a high-ranking operative of the High Table., The Harbinger belongs to the High Table."
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements about the cast and characters are true?
Options:
A. Scott Adkins plays the character Killa Harkan.
B. Killa Harkan is the head of the German Table.
C. Scott Adkins is known for his roles in action films.
D. Killa Harkan appears in 'John Wick: Chapter 2'.","Scott Adkins plays the character Killa Harkan., Killa Harkan is the head of the German Table., Scott Adkins is known for his roles in action films."
"Which of the following statements are true regarding the character Winston Scott and the actor Ian McShane in the movie 'John Wick: Chapter 4' (2023)?
Options:
A. A. Ian McShane plays the role of Winston Scott.
B. B. Winston Scott is the manager of the New York Continental Hotel.
C. C. Ian McShane is the main antagonist in the movie.
D. D. Winston Scott is a friend of John Wick.","A, B, D"
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements about the character Katia and the actress Natalia Tena are true?
Options:
A. A. Natalia Tena plays the character Katia.
B. B. Katia is John Wick's biological sister.
C. C. Katia is portrayed as John Wick's adoptive sister.
D. D. Natalia Tena appears in 'John Wick: Chapter 3 – Parabellum' as Katia.","A, C, D"
"In the movie 'John Wick: Chapter 4' (2023), which characters are connected to the Elder? Select all that apply.
Options:
A. George Georgiou as the Elder
B. Saïd Taghmaoui as the Elder
C. The Elder as a character in John Wick: Chapter 3 – Parabellum
D. An unnamed character who sits above the Table","George Georgiou as the Elder, The Elder as a character in John Wick: Chapter 3 – Parabellum, An unnamed character who sits above the Table"
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements about Clancy Brown's character are true?
Options:
A. A. Clancy Brown portrays the Harbinger.
B. B. The Harbinger is a low-ranking member of the High Table.
C. C. The Harbinger is a high-ranking operative of the High Table.
D. D. Clancy Brown's character appears in 'John Wick: Chapter 3 – Parabellum.'","A, C, D"
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements about the character Helen and Bridget Moynahan are true?
Options:
A. Bridget Moynahan appears as Wick's late wife, Helen.
B. Helen is a character introduced in John Wick: Chapter 4.
C. Archive footage of Helen is used from the first film.
D. Bridget Moynahan's role as Helen is significant in John Wick: Chapter 3 – Parabellum.","Bridget Moynahan appears as Wick's late wife, Helen., Archive footage of Helen is used from the first film., Bridget Moynahan's role as Helen is significant in John Wick: Chapter 3 – Parabellum."
"In the movie 'John Wick: Chapter 4' (2023), which of the following statements are true regarding Sven Marquardt and Klaus?
Options:
A. A) Sven Marquardt plays the character Klaus.
B. B) Klaus is a member of the Ruska Roma.
C. C) Sven Marquardt appears in 'John Wick: Chapter 3 – Parabellum' as Klaus.
D. D) Klaus is the main antagonist in 'John Wick: Chapter 4'.","A, B, C"
"Which of the following characters appeared as the Osaka Continental gatekeepers in 'John Wick: Chapter 4' (2023)?
Options:
A. Yoshinori Tashiro
B. Hishofuji Hiroki
C. Keanu Reeves
D. Donnie Yen","Yoshinori Tashiro, Hishofuji Hiroki"
