Question & Options,Correct Answer
"In the movie 'A Star Is Born' (2018), which of the following statements are true regarding Lady Gaga's character?
Options:
A. A. Lady Gaga plays the character of Ally Campana.
B. B. Ally Campana is a famous actress.
C. C. Ally Campana is a singer-songwriter.
D. D. Jack discovers Ally Campana.","A, C, D"
"In the 2018 movie 'A Star Is Born', which actors are connected through the character relationship where Ally's father Lorenzo Campana is played by Andrew Dice Clay?
Options:
A. Andrew Dice Clay
B. Lorenzo Campana
C. Bradley Cooper
D. Lady Gaga","Andrew Dice Clay, Lorenzo Campana"
"In the 2018 movie 'A Star Is Born', which actor portrays George 'Noodles' Stone, who is a retired musician and Jack's best friend?
Options:
A. Dave Chappelle
B. Bradley Cooper
C. Sam Elliott
D. Lady Gaga",Dave Chappelle
"In the 2018 movie 'A Star Is Born', which of the following statements about the character Bobby Maine, portrayed by Sam Elliott, are true?
Options:
A. Sam Elliott plays the role of Bobby Maine.
B. Bobby Maine is Jackson's older half-brother.
C. Bobby Maine serves as Jackson's manager.
D. Bobby Maine is a famous musician.","Sam Elliott plays the role of Bobby Maine., Bobby Maine is Jackson's older half-brother., Bobby Maine serves as Jackson's manager."
"In the 2018 movie 'A Star Is Born', which of the following statements about Rafi Gavron's character are correct?
Options:
A. Rafi Gavron plays a music producer.
B. Rafi Gavron is Ally's manager.
C. Rafi Gavron is a singer in the film.
D. Rafi Gavron's character is named Rafi Gavron.","Rafi Gavron plays a music producer., Rafi Gavron is Ally's manager., Rafi Gavron's character is named Rafi Gavron."
"In the movie 'A Star Is Born' (2018), which of the following statements about Anthony Ramos is true?
Options:
A. A. Anthony Ramos plays the character of Ally's friend.
B. B. Anthony Ramos is the main protagonist of the film.
C. C. Anthony Ramos is a musician in the story.
D. D. Anthony Ramos portrays himself in the movie.","A, C, D"
"In the movie 'A Star Is Born' (2018), which of the following statements about the cast is correct?
Options:
A. Drena De Niro plays Paulette Stone.
B. Paulette Stone is a character portrayed by Drena De Niro.
C. Drena De Niro is known for her role as Noodles' wife.
D. Paulette Stone is a significant character in 'A Star Is Born'.","Drena De Niro plays Paulette Stone., Paulette Stone is a character portrayed by Drena De Niro., Drena De Niro is known for her role as Noodles' wife."
"In the movie 'A Star Is Born' (2018), which of the following statements are true regarding the character of Phil?
Options:
A. A) Phil is Jack's driver.
B. B) Phil is played by Greg Grunberg.
C. C) Phil is a musician.
D. D) Phil has a significant role in Jack's career.","A) Phil is Jack's driver., B) Phil is played by Greg Grunberg."
"In the movie 'A Star Is Born' (2018), which of the following statements about Shangela is true?
Options:
A. A. Shangela is a drag performer.
B. B. Shangela serves as the MC at the drag bar.
C. C. Shangela is a main character in the film.
D. D. Shangela performs a song in the movie.","A, B"
"In the movie 'A Star Is Born' (2018), which of the following statements about Willam Belli's character are true?
Options:
A. Willam Belli portrays Emerald, a drag queen.
B. Emerald is a supporting character in the film.
C. Willam Belli is known for his role in reality television.
D. Emerald is the main character of the movie.","Willam Belli portrays Emerald, a drag queen.; Emerald is a supporting character in the film.; Willam Belli is known for his role in reality television."
"In the movie 'A Star Is Born' (2018), which of the following statements are true regarding the character relationships?
Options:
A. A. Ron Rifkin plays Jackson's rehab therapist Carl.
B. B. Carl is a musician supporting Jackson's career.
C. C. Jackson's therapist is portrayed by Ron Rifkin.
D. D. Ron Rifkin is known for his role in the movie as Carl.","A, C, D"
"In the 2018 movie 'A Star Is Born', which of the following statements about the character Little Feet, portrayed by Barry Shabaka Henley, are true?
Options:
A. A. Little Feet is a veteran session musician.
B. B. Barry Shabaka Henley plays the role of a young artist.
C. C. Little Feet collaborates with the main characters in the film.
D. D. Barry Shabaka Henley is known for his roles in various musical films.","A, C, D"
"Which of the following characters are portrayed by Rebecca Field in the movie 'A Star Is Born' (2018)?
Options:
A. Gail
B. Ally
C. Jack
D. Rebecca",Gail
"In the 2018 movie 'A Star Is Born', which of the following statements are true regarding the character relationships?
Options:
A. A) Michael Harney portrays Wolfie, a friend of Lorenzo.
B. B) Wolfie is the main character in the film.
C. C) Michael Harney plays a supporting role in 'A Star Is Born'.
D. D) Lorenzo is a character related to Wolfie.","A, C, D"
"Which of the following statements are true regarding the cast of 'A Star Is Born' (2018)?
Options:
A. A. Lukas Nelson & Promise of the Real are featured as Jackson's band.
B. B. Lukas Nelson & Promise of the Real perform original songs in the movie.
C. C. Lukas Nelson & Promise of the Real are the main protagonists of the film.
D. D. Lukas Nelson & Promise of the Real have a significant role in the musical performances.","A, B, D"
"In the movie 'A Star Is Born' (2018), which of the following statements about Don Was is true?
Options:
A. A. Don Was is a member of Lukas Nelson & Promise of the Real.
B. B. Don Was is a famous actor in the film.
C. C. Don Was produced the soundtrack for the movie.
D. D. Don Was is an influential music producer.","A, C, D"
"In the 2018 movie 'A Star Is Born', which of the following statements about Victor Indrizzo are correct?
Options:
A. A. Victor Indrizzo is a member of Lukas Nelson & Promise of the Real.
B. B. Victor Indrizzo is a character in the movie.
C. C. Victor Indrizzo plays a significant role in the film's soundtrack.
D. D. Victor Indrizzo is known for his work as a drummer.","A, C, D"
"In the movie 'A Star Is Born' (2018), which of the following statements about Lenny Castro are true?
Options:
A. A. Lenny Castro is a member of Lukas Nelson & Promise of the Real.
B. B. Lenny Castro is the main character of the film.
C. C. Lenny Castro plays the guitar in the movie.
D. D. Lenny Castro is a percussionist in the band.","A, D"
"In the 2018 movie 'A Star Is Born', which of the following statements about Marlon Williams are true?
Options:
A. A. Marlon Williams played a fictional character in the movie.
B. B. Marlon Williams made a cameo appearance as himself.
C. C. Marlon Williams is a musician featured in the film.
D. D. Marlon Williams was not involved in the movie at all.","B, C"
"In the movie 'A Star Is Born' (2018), which of the following statements about Brandi Carlile is true?
Options:
A. A. Brandi Carlile made a cameo appearance as herself.
B. B. Brandi Carlile played a leading role in the film.
C. C. Brandi Carlile performed a song in the movie.
D. D. Brandi Carlile was a producer of the film.","A, C"
"Which of the following statements are true regarding Alec Baldwin's appearance in the movie 'A Star Is Born' (2018)?
Options:
A. Alec Baldwin played a leading role in the film.
B. Alec Baldwin cameoed as himself in the movie.
C. Alec Baldwin did not appear in 'A Star Is Born'.
D. Alec Baldwin's cameo was a humorous moment in the film.","Alec Baldwin cameoed as himself in the movie., Alec Baldwin's cameo was a humorous moment in the film."
"Which of the following statements are true about the movie 'A Star Is Born' (2018) regarding Halsey's involvement?
Options:
A. A) Halsey made a cameo appearance in the film.
B. B) Halsey played a leading role in the movie.
C. C) Halsey appeared as herself in the movie.
D. D) Halsey did not appear in 'A Star Is Born'.","A, C"
"In the movie 'A Star Is Born' (2018), which of the following statements about Don Roy King are true?
Options:
A. A. Don Roy King had a cameo appearance as himself.
B. B. Don Roy King played a supporting character.
C. C. Don Roy King was the director of the movie.
D. D. Don Roy King is known for his work in television.","A, D"
