Question & Options,Correct Answer
"In the movie 'The Martian' (2015), how long is it until the next Mars mission, Ares IV, is scheduled to land, and where will it land in relation to Mars?
Options:
A. Ares IV will land 3,200 kilometers away at the Schiaparelli crater in 4 years.
B. Ares IV will land on Mars in 2 years.
C. The mission will take 4 years to prepare before landing.
D. Ares IV will land 3,200 kilometers away from the Schiaparelli crater.","Ares IV will land 3,200 kilometers away at the Schiaparelli crater in 4 years."
"In the movie 'The Martian' (2015), how does Mark Watney utilize the Pathfinder probe during his survival on Mars?
Options:
A. A) He uses it to establish visual contact with NASA.
B. B) He repairs the probe to send food supplies.
C. C) He transmits a software patch to the rover.
D. D) He uses it to navigate the Martian terrain.","A, C"
"In the movie 'The Martian' (2015), what actions lead Mindy Park to suspect that Mark Watney is still alive on Mars?
Options:
A. A) She finds a message from Watney.
B. B) She reviews satellite images.
C. C) She receives a report from another astronaut.
D. D) She notices moved equipment.","B, D"
"In the movie 'The Martian' (2015), which characters are involved in the decision regarding the release of Mark Watney's survival news to the public?
Options:
A. A. Teddy Sanders
B. B. Mark Watney
C. C. Mitch Henderson
D. D. Ares III crew","A, C"
"In the movie 'The Martian' (2015), which of the following statements correctly describe the relationship between Mitch Henderson and Teddy Sanders regarding the decision to withhold information from the Ares III crew?
Options:
A. Mitch Henderson supports Teddy Sanders' decision to withhold news of Watney's survival.
B. Mitch Henderson strongly opposes Teddy Sanders' decision to withhold news of Watney's survival.
C. Teddy Sanders believes that withholding information is in the best interest of the crew.
D. Mitch Henderson is indifferent to the decision made by Teddy Sanders.",Mitch Henderson strongly opposes Teddy Sanders' decision to withhold news of Watney's survival. Teddy Sanders believes that withholding information is in the best interest of the crew.
"In the movie 'The Martian' (2015), what roles do Vincent Kapoor and Bruce Ng play in relation to Mark Watney's survival on Mars?
Options:
A. They are directors preparing a resupply mission.
B. They are astronauts who travel to Mars.
C. They are scientists developing a new technology.
D. They are mission planners coordinating the Ares IV arrival.","They are directors preparing a resupply mission., They are mission planners coordinating the Ares IV arrival."
"In the movie 'The Martian' (2015), which organizations or characters are involved in the efforts to resupply Watney after NASA's safety inspections lead to a catastrophe?
Options:
A. A) China National Space Administration
B. B) NASA
C. C) Watney
D. D) The Taiyang Shen space probe","A) China National Space Administration, B) NASA, C) Watney"
"In the movie 'The Martian' (2015), which characters or elements are involved in the plan devised by Rich Purnell regarding the Taiyang Shen launcher?
Options:
A. Astrophysicist Rich Purnell
B. Watney
C. Taiyang Shen launcher
D. Hermes spacecraft","Astrophysicist Rich Purnell, Watney, Taiyang Shen launcher, Hermes spacecraft"
"In the movie 'The Martian' (2015), which of the following statements are true regarding Watney's journey to Schiaparelli?
Options:
A. A. Watney travels to Schiaparelli to retrieve the MAV for Ares IV.
B. B. Schiaparelli is the location where the MAV for Ares IV is pre-positioned.
C. C. Watney never reaches Schiaparelli during his adventure.
D. D. The MAV at Schiaparelli is crucial for Watney's escape from Mars.","B, D"
"In the 2015 movie 'The Martian', which actions are taken by Commander Lewis that impact the Hermes spacecraft?
Options:
A. Commander Lewis uses an explosive to breach a forward airlock.
B. Commander Lewis orders the crew to abandon the Hermes.
C. Commander Lewis improvises to slow down the escape of air.
D. Commander Lewis performs a spacewalk to repair the ship.","Commander Lewis uses an explosive to breach a forward airlock., Commander Lewis improvises to slow down the escape of air."
"In the movie 'The Martian' (2015), what does Mark Watney do after returning to Earth?
Options:
A. A. He becomes a survival instructor for astronaut candidates.
B. B. He writes a book about his experiences on Mars.
C. C. He joins a space agency to plan another mission to Mars.
D. D. He retires from being an astronaut.",A. He becomes a survival instructor for astronaut candidates.
