Question,Answer
"Did the crew member in ""Bucky Larson Born to Be a Star 2011"" upload a video of Bucky's cooking skills to YouTube?",no
"In the movie ""Bucky Larson Born to Be a Star 2011"", did a crew member upload a video of Bucky's small penis to YouTube, leading to his popularity in the adult film industry?",yes
"[""Did Kathy decide to leave Bucky on her own in the movie 'Bucky Larson Born to Be a Star 2011'?""]",no
"[""Did Miles confess that he had told Kathy to leave Bucky for his own benefit in the movie 'Bucky Larson Born to Be a Star 2011'?""]",yes
"Did Bucky close his own steakhouse in the movie ""Bucky Larson Born to Be a Star 2011""?",no
"Does Bucky open his own steakhouse in the movie ""Bucky Larson Born to Be a Star 2011""?",yes
"Does Gary compliment Bucky by comparing him to John Mayer in the movie ""Bucky Larson  Born to Be a Star 2011""?",no
"In the movie ""Bucky Larson  Born to Be a Star 2011"", does Gary confront Bucky about owing him rent money?",yes
"[""In the movie 'Bucky Larson Born to Be a Star 2011', did Kathy have an amazing date with Dick Shadow?""]",no
"[""In the plot of 'Bucky Larson Born to Be a Star 2011', does Kathy go on a horrible date with Dick Shadow during a film shoot?""]",yes
