Question,Answer
"[""Is Anastasia Steele a science major at Washington State University Vancouver in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""Is Anastasia Steele an English literature major at Washington State University Vancouver in the movie 'Fifty Shades of Grey 2015'?""]",yes
"[""Did Kate Kavanagh interview Christian Grey in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""In the movie 'Fifty Shades of Grey 2015', did Ana take Kate Kavanagh's place to interview Christian Grey?""]",yes
"[""In the movie 'Fifty Shades of Grey 2015', does Christian reject Ana after she confesses to being a romantic, stating he is not the man for her?""]",yes
"[""In the movie 'Fifty Shades of Grey 2015', does Christian propose to Ana after their coffee date?""]",no
"[""Did Ana and Christian spend the night apart after considering the non-disclosure agreement in 'Fifty Shades of Grey 2015'?""]",no
"[""In the plot of 'Fifty Shades of Grey 2015', did Ana negotiate her own terms before spending the night with Christian?""]",yes
"[""Does Christian in 'Fifty Shades of Grey 2015' withhold gifts and favors from Ana?""]",no
"[""In the movie 'Fifty Shades of Grey 2015', does Christian bestow gifts and favors upon Ana, such as a new car and a laptop?""]",yes
"[""Did Ana and Kate stay in their hometown in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""Did Ana and Kate move to Seattle in the movie 'Fifty Shades of Grey 2015'?""]",yes
"[""Did Ana avoid entering the red room in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""Does Ana enter the red room in the movie 'Fifty Shades of Grey 2015'?""]",yes
"""In the movie 'Fifty Shades of Grey 2015', did Ana and Christian spend a night in a blue room?""",no
"""In the plot of 'Fifty Shades of Grey 2015', do Ana and Christian have a night in his Red Room?""",yes
"[""Does Ana follow all the rules without exception in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""In the movie 'Fifty Shades of Grey 2015', does Ana ask Christian to demonstrate the worst punishment he would inflict on her for rule-breaking?""]",yes
"[""Does Christian use a feather to tickle Ana in the movie 'Fifty Shades of Grey 2015'?""]",no
"[""In 'Fifty Shades of Grey 2015', does Christian whip Ana with his belt, making her count each stroke out loud?""]",yes
"[""Does Ana stay with Christian in 'Fifty Shades of Grey 2015' despite being depressed and devastated?""]",no
"[""In 'Fifty Shades of Grey 2015', is Ana depicted as being depressed and devastated, leading her to leave Christian?""]",yes
"Did the character in ""Fifty Shades of Grey 2015"" refuse to send a check for the car he sold without consent?",no
"In ""Fifty Shades of Grey 2015"", did a character promise to send a check for selling a car without the owner's consent?",yes
