Question,Answer
"[""Is the movie 'Date Movie' from 2006 a thriller directed by Steven Spielberg?""]",no
"[""Is 'Date Movie', a romantic comedy from 2006, co-written and directed by Aaron Seltzer?""]",yes
"""Did Jason Friedberg sell a horror movie pitch for the 2006 film 'Date Movie'?""",no
"""Is 'Date Movie' a romantic comedy that Jason Friedberg was attached to helm, released in 2006?""",yes
"""Did Aaron Seltzer and Jason Friedberg sell a horror movie pitch to Regency Enterprises for the 2006 film 'Date Movie'?""",no
"""Is 'Date Movie', released in 2006, a romantic comedy sold by Aaron Seltzer and Jason Friedberg to Regency Enterprises?""",yes
"""Did Aaron Seltzer and Jason Friedberg sell a romantic comedy pitch to Disney for the 2006 movie 'Date Movie'?""",no
"""Were Aaron Seltzer and Jason Friedberg involved in the production of the 2006 movie 'Date Movie' by selling a romantic comedy pitch to Regency Enterprises?""",yes
"[""Is it true that Aaron Seltzer was not the director of the romantic comedy 'Date Movie' released in 2006?""]",no
"[""Was Aaron Seltzer the director of the romantic comedy 'Date Movie' that was released in 2006?""]",yes
"""Did Jason Friedberg work alone as the writer for the 2006 movie 'Date Movie'?""",no
"""Was Jason Friedberg a co-writer for the 2006 movie 'Date Movie'?""",yes
"[""Did Aaron Seltzer and Jason Friedberg sell a horror movie pitch to Regency Enterprises for the 2006 movie 'Date Movie'?""]",no
"[""Did Aaron Seltzer and Jason Friedberg sell an untitled romantic comedy pitch to Regency Enterprises for the production of the 2006 movie 'Date Movie'?""]",yes
"[""Did Aaron Seltzer not contribute as a co-writer for the 2006 movie 'Date Movie'?""]",no
"[""Is Aaron Seltzer one of the co-writers of the 2006 movie 'Date Movie'?""]",yes
"[""Did Alyson Hannigan not participate in the romantic comedy 'Date Movie' released in 2006?""]",no
"[""According to a June 2005 announcement, was Alyson Hannigan set to star in the romantic comedy 'Date Movie' that was released in 2006?""]",yes
