Question,Answer
"Did the characters Alexa and Kelly meet Justin at the salsa club in the movie ""From Justin to Kelly 2003""?",no
"In the movie ""From Justin to Kelly 2003"", did Alexa and Kelly meet Justin on a boat ride after initially connecting at the salsa club?",yes
"[""Did Kelly and Justin in 'From Justin to Kelly 2003' connect during their time on a plane and make plans to meet at a restaurant the following night?""]",no
"[""In the movie 'From Justin to Kelly 2003', did the characters Kelly and Justin connect during their time on the boat and make plans to meet at the beach the following night?""]",yes
"[""In the movie 'From Justin to Kelly 2003', does Alexa pretend to be Kelly and instruct Justin to meet her at a restaurant instead of the beach?""]",no
"[""In the plot of 'From Justin to Kelly 2003', does Alexa pretend to be Kelly and instruct Justin to meet her at a bar instead of the beach?""]",yes
"[""Did Luke in 'From Justin to Kelly 2003' claim that Justin is his boyfriend, causing confusion for Kelly?""]",no
"[""In the movie 'From Justin to Kelly 2003', does Luke claim that Kelly is his girlfriend, causing confusion for Justin?""]",yes
"Did Alexa avoid interacting with Justin in the plot of ""From Justin to Kelly 2003""?",no
"Does Alexa give advice to Justin on how to win Kelly back in the movie ""From Justin to Kelly 2003""?",yes
"Did Carlos complain to Kaya's boss resulting in Kaya's dismissal in the movie ""From Justin to Kelly 2003""?",no
"In the movie ""From Justin to Kelly 2003"", did Kaya complain to Carlos' boss about his mistreatment, resulting in Carlos being fired?",yes
"[""Does Brandon get arrested by Cutler for stealing in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', does Brandon receive a ticket from Cutler for gambling on the hovercraft race?""]",yes
"[""Did Luke and Justin resolve their differences through a cooking competition in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', did Luke get injured during a hovercraft race with Justin?""]",yes
"""In the movie 'From Justin to Kelly 2003', does Eddie successfully meet his online date at their planned rendezvous?""",no
"""In the plot of 'From Justin to Kelly 2003', does Eddie continue his search for his online date and eventually gets beaten up by a jock?""",yes
"[""In the movie 'From Justin to Kelly 2003', does Kelly witness Carlos kissing Alexa?""]",no
"[""In the plot of 'From Justin to Kelly 2003', does Kelly witness Alexa kissing someone?""]",yes
"""In the movie 'From Justin to Kelly 2003', does Carlos appreciate Kaya for interfering in his life?""",no
"""In the plot of 'From Justin to Kelly 2003', does Carlos become angry with Kaya for interfering in his life?""",yes
"[""Did Carlos never stand up to his boss in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', should Carlos have stood up to his boss earlier?""]",yes
"[""In the movie 'From Justin to Kelly 2003', does Carlos never apologize to Kaya?""]",no
"[""In the plot of 'From Justin to Kelly 2003', does Carlos arrange a romantic dinner for Kaya as an apology?""]",yes
"[""Does Alexa ignore Kelly in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', does Kelly confront Alexa about Luke and Justin?""]",yes
"[""In the plot of 'From Justin to Kelly 2003', did Justin directly tell Alexa that he only wanted to be with her?""]",no
"[""In 'From Justin to Kelly 2003', does Alexa lie by claiming that Justin said he only wanted to be with her?""]",yes
"[""Did Kelly ignore Justin's feelings in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', does Kelly realize something is amiss when Justin storms off?""]",yes
"[""In the movie 'From Justin to Kelly 2003', does Kelly keep Alexa's secret without revealing it?""]",no
"[""In the plot of 'From Justin to Kelly 2003', does Kelly argue with Alexa after revealing what Alexa told her?""]",yes
"[""Did Justin storm off without Kelly realizing something was amiss in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', does Kelly realize something is amiss when Justin storms off?""]",yes
"[""Did Alexa deny telling Kelly that she stopped Justin in the movie 'From Justin to Kelly 2003'?""]",no
"[""In the movie 'From Justin to Kelly 2003', did Alexa admit to Kelly that she was jealous of the attention Kelly receives from guys?""]",yes
"""In the movie 'From Justin to Kelly 2003', did Alexa arrange for Justin and Kelly to separate?""",no
"""In the plot of 'From Justin to Kelly 2003', did Alexa arrange for Justin and Kelly to reunite?""",yes
"[""In the plot of 'From Justin to Kelly 2003', does Carlos become friends with his boss again?""]",no
"[""In the plot of 'From Justin to Kelly 2003', does Carlos become angry with his boss again?""]",yes
"[""Does Justin have a dance with Kelly at a pool party the following day in the movie 'From Justin to Kelly 2003'?""]",yes
"[""In the movie 'From Justin to Kelly 2003', does Justin have a fight with Kelly at a pool party the following day?""]",no
"""In the movie 'From Justin to Kelly 2003', did Brandon and Cutler have a fight at the pool party?""",no
"""In the plot of 'From Justin to Kelly 2003', do Brandon and Cutler dance together at the pool party?""",yes
"""In the movie 'From Justin to Kelly 2003', did Eddie and Lizzie have a fight at the pool party?""",no
"""In the movie 'From Justin to Kelly 2003', did Eddie and Lizzie dance together at the pool party?""",yes
