Question,Answer
"[""Was the character of Gordon Mitchell in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid' portrayed by an actor other than Morris Chestnut?""]",no
"[""Did Morris Chestnut portray the character of Gordon Mitchell in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""]",yes
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', was the character Gail Stern played by an actor other than Salli Richardson-Whitfield?""",no
"""Did Salli Richardson-Whitfield portray the character Gail Stern in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""",yes
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', was the role of Dr. Jack Byron played by an actor other than Matthew Marsden?""",no
"""Does Matthew Marsden play the role of Dr. Jack Byron in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""",yes
"[""Did Eugene Byrd not play the character of Cole Burris in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""]",no
"[""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', is the character of Cole Burris enacted by Eugene Byrd?""]",yes
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', was the character Sam Rogers played by an actor other than KaDee Strickland?""",no
"""Does KaDee Strickland play the character Sam Rogers in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""",yes
"""Did Johnny Depp play the role of Bill Johnson in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""",no
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', was the character Bill Johnson portrayed by Johnny Messner?""",yes
"""Did Karl Yune play the character of Tran Wu in the 2004 movie 'Anacondas The Hunt for the Blood Orchid'?""",yes
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', did Karl Yune play a character other than Tran Wu?""",no
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', is Nicholas Gonzalez not seen as Dr. Ben Douglas?""",no
"""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', does Nicholas Gonzalez play the role of Dr. Ben Douglas?""",yes
"[""Is it true that in the 2004 movie 'Anacondas The Hunt for the Blood Orchid', John Livingston portrays the character of Andy Anderson?""]",no
"[""In the 2004 movie 'Anacondas The Hunt for the Blood Orchid', does Andy Anderson portray the character of John Livingston?""]",yes
"[""Is it true that in the 2004 movie 'Anacondas The Hunt for the Blood Orchid', Nicholas Hope did not play the character Christian Van Dyke?""]",no
"[""Did Nicholas Hope portray the character of Christian Van Dyke in the movie 'Anacondas The Hunt for the Blood Orchid' released in 2004?""]",yes
"""Did Peter Curtin play the role of a doctor in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""",no
"""In the 2004 movie 'Anacondas: The Hunt for the Blood Orchid', did Peter Curtin play the role of a lawyer?""",yes
"[""Was Denis Arndt not cast as the CEO in the 2004 movie, Anacondas The Hunt for the Blood Orchid?""]",no
"[""In the 2004 movie, Anacondas The Hunt for the Blood Orchid, was Denis Arndt cast as the CEO?""]",yes
"[""In the 2004 movie 'Anacondas: The Hunt for the Blood Orchid', did Andre Tandjung play the role of the main antagonist?""]",no
"[""Did Andre Tandjung play the role of a bartender in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""]",yes
"""Was Khoa Do not involved in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid' as the Lead Lopak Hunter?""",no
"""Did Khoa Do play the role of the Lead Lopak Hunter in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""",yes
"[""Is it correct to say that Aireti did not portray a character named Lopak Hunter in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""]",no
"[""Did Aireti portray a character named Lopak Hunter in the 2004 movie 'Anacondas: The Hunt for the Blood Orchid'?""]",yes
