Question,Answer
"Did Mr. Wong agree to sell his business to the Latimore Brothers in the movie ""Norbit 2007""?",no
"Did Mr. Wong show courage by refusing to sell his business to the Latimore Brothers in the movie ""Norbit 2007""?",yes
"[""Did Norbit reconcile with his wife in a city other than their hometown in the movie 'Norbit 2007'?""]",no
"[""In the movie 'Norbit 2007', did Norbit reconcile with his wife in their hometown?""]",yes
"[""Did Kate leave her hometown never to return in the movie 'Norbit 2007'?""]",no
"[""In the movie 'Norbit 2007', did Kate return to her hometown and reconcile with Norbit?""]",yes
"[""Did Norbit and Kate decide to separate in the movie 'Norbit 2007'?""]",no
"[""Did Norbit and Kate get married in their hometown after reconciling in the movie 'Norbit 2007'?""]",yes
"[""Did Norbit marry Kate in a church in the movie 'Norbit 2007'?""]",no
"[""Did Norbit marry Kate under the same tree where they used to play as children in the movie 'Norbit 2007'?""]",yes
"[""Did Rasputia and the Latimores stay in their hometown after disappearing in the movie 'Norbit 2007'?""]",no
"[""In the movie 'Norbit 2007', did Rasputia and the Latimores move to Mexico after they were never seen or heard from again?""]",yes
"[""Is El Nipplopolis a restaurant owned by Rasputia in the movie 'Norbit 2007'?""]",no
"[""In the movie 'Norbit 2007', does the rumor suggest that Rasputia became a popular stripper at El Nipplopolis, a strip club she opened in Mexico?""]",yes
