Question,Answer
"[""Did Rafe McCawley fail to get into the Eagle Squadron in the movie 'Pearl Harbor 2001'?""]",no
"[""Is the Eagle Squadron an RAF outfit for American pilots during the Battle of Britain as depicted in 'Pearl Harbor 2001'?""]",yes
"[""Did Japan decide to attack a naval base in Germany in the movie Pearl Harbor 2001?""]",no
"[""In the movie Pearl Harbor 2001, does Japan decide to attack the Pearl Harbor naval base, which houses the US Pacific Fleet?""]",yes
"[""Did Evelyn discover Rafe outside her door on the morning of December 6 in the movie 'Pearl Harbor 2001'?""]",no
"[""In the movie 'Pearl Harbor 2001', did Evelyn find Rafe standing outside her door on the night of December 6?""]",yes
"[""Does Evelyn in the movie 'Pearl Harbor 2001' reveal to Rafe that she is pregnant with her own child?""]",no
"[""In the movie 'Pearl Harbor 2001', does Evelyn reveal to Rafe that she is pregnant with Danny's child?""]",yes
"[""In the movie 'Pearl Harbor 2001', were Danny and Rafe demoted after the incident at Pearl Harbor?""]",no
"[""In the movie 'Pearl Harbor 2001', were Danny and Rafe promoted to captain and awarded the Silver Star for their actions at Pearl Harbor?""]",yes
"Did Danny from ""Pearl Harbor 2001"" die because of a gunfight with Chinese soldiers?",no
"In the movie ""Pearl Harbor 2001"", does Danny get mortally wounded while shielding Rafe during a gunfight with Japanese ground troops?",yes
"[""Did Danny in the movie 'Pearl Harbor 2001' train with F-16 fighter jets?""]",no
"[""In the movie 'Pearl Harbor 2001', did Danny train for ultra-short takeoffs with specially modified B-25 Mitchell bombers?""]",yes
"[""Does Evelyn reveal to Rafe in 'Pearl Harbor 2001' that she is pregnant with her own child?""]",no
"[""In the movie 'Pearl Harbor 2001', does Evelyn reveal to Rafe that she is pregnant with Danny's child?""]",yes
