Question,Answer
"Does Insia Malik live alone in the movie ""Secret Superstar"" released in 2017?",NO
"Is Insia Malik part of a Muslim family in the movie ""Secret Superstar"" released in 2017?",YES
"Does Insia Malik live in Baroda in the movie ""Secret Superstar"" released in 2017?",NO
"Is it true that Insia Malik is a character in the movie ""Secret Superstar"" released in 2017?",YES
"Is Insia Malik indifferent to singing in the movie ""Secret Superstar"" released in 2017?",NO
"Does Insia Malik have a passion for singing in the movie ""Secret Superstar"" released in 2017?",YES
"In the movie Secret Superstar released in 2017, does Insia Malik's father Farookh support her dream of being a singer?",NO
"In the movie Secret Superstar released in 2017, is Insia Malik's father Farookh opposed to her dream of being a singer?",YES
"Does Najma oppose Insia Malik's singing aspirations in the movie ""Secret Superstar"" released in 2017?",NO
"Does Najma support Insia Malik's singing aspirations in the movie ""Secret Superstar"" released in 2017?",YES
"Is Insia Malik the only sibling in the movie ""Secret Superstar"" released in 2017?",NO
"Does Insia Malik have a brother named Guddu in the movie ""Secret Superstar"" released in 2017?",YES
"Does Insia Malik reveal her identity in the movie ""Secret Superstar"" released in 2017?",NO
"Does Insia Malik record a song under the name ""Secret Superstar"" in the movie ""Secret Superstar"" released in 2017?",YES
"Did Shakti Kumar request Insia Malik to record a song in the movie ""Secret Superstar"" released in 2017?",NO
"Is Shakti Kumar a character in the movie ""Secret Superstar"" released in 2017 who interacts with Insia Malik?",YES
"Is Shakti Kumar a music director in the movie ""Secret Superstar"" released in 2017?",NO
"Is Shakti Kumar portrayed as a talented music director in the movie ""Secret Superstar"" released in 2017?",YES
"Does Insia Malik become less famous after singing the original song in the movie ""Secret Superstar"" released in 2017?",NO
"Does Insia Malik's fame increase after singing the original song in the movie ""Secret Superstar"" released in 2017?",YES
"Did the character in ""Secret Superstar"" in 2017 sing the original song that was launched ten years ago?",NO
"Did the fame of the character in ""Secret Superstar"" in 2017 grow after singing the original song?",YES
"Was the best female singer in ""Secret Superstar"" in 2017 nominated for Best Female Singer without any connection to her fame?",NO
"Did the best female singer in ""Secret Superstar"" in 2017 receive a nomination for Best Female Singer because of her fame?",YES
"Did Insia arrange a meeting with Kumar in the movie ""Secret Superstar"" released in 2017?",NO
"Did Insia arrange a meeting between Kumar and his ex-wife's lawyer in the movie ""Secret Superstar"" released in 2017?",YES
"Did Insia's mother refuse to sign the divorce papers in the movie ""Secret Superstar"" released in 2017?",NO
"Did Insia's mother receive the divorce papers for signing in the movie ""Secret Superstar"" released in 2017?",YES
"In the movie ""Secret Superstar"" released in 2017, did Farookh plan to marry Insia off to his own son?",NO
"In the movie ""Secret Superstar"" released in 2017, did Farookh plan to marry Insia off to his friend's son?",YES
Did the character insia in the movie Secret Superstar from 2017 continue to pursue her dream of singing after deleting her YouTube channel?,NO
Did Farookh's plans to marry insia off affect her aspirations in the movie Secret Superstar released in 2017?,YES
"In the movie Secret Superstar released in 2017, did Insia throw her guitar in the nearest trash can as demanded at the airport?",NO
"In the movie Secret Superstar released in 2017, did Insia's refusal to throw away her guitar demonstrate her passion for music?",YES
"In the movie ""Secret Superstar"" released in 2017, did Najma warn Farookh about facing severe consequences if he laid hands on her or her kids?",NO
"In the movie ""Secret Superstar"" released in 2017, did Najma express concern for her safety and that of her children?",YES
"In the movie ""Secret Superstar"" released in 2017, did Najma sign the divorce papers without any hesitation?",NO
"In the movie ""Secret Superstar"" released in 2017, did Najma sign the divorce papers and give them to Farookh?",YES
"Did Najma say goodbye to Farookh's mother in the movie ""Secret Superstar"" released in 2017?",NO
"Did Najma storm out of the airport with her kids in the movie ""Secret Superstar"" released in 2017?",YES
"Did Monali Thakur offer Insia her award at the awards ceremony in the movie ""Secret Superstar"" released in 2017?",NO
"Is it true that Monali Thakur believed Insia rightfully deserved the award in the movie ""Secret Superstar"" released in 2017?",YES
"Did Kumar ignore Insia during the awards ceremony in the movie ""Secret Superstar"" released in 2017?",NO
"Did Kumar acknowledge Insia by calling attention to her presence at the awards ceremony in the movie ""Secret Superstar"" released in 2017?",YES
"Did Najma support Insia only after her birth in the movie ""Secret Superstar"" released in 2017?",NO
"Does Najma fight for Insia even before her birth in the movie ""Secret Superstar"" released in 2017?",YES
"Did Insia dedicate her award to her mother in the movie ""Secret Superstar"" released in 2017?",NO
"Is Insia revealed as the true ""Secret Superstar"" in the movie ""Secret Superstar"" released in 2017?",YES
"Did Shakti release a serious ballad on YouTube dedicated to Insia in the movie ""Secret Superstar"" released in 2017?",NO
"Did Shakti release a cheesy party song on YouTube dedicated to Insia in the movie ""Secret Superstar"" released in 2017?",YES
