Question,Answer
"Does the plot of ""Oye Lucky! Lucky Oye!"" released in 2008 depict a harmonious family life without any disturbances caused by Jani's remarriage?",NO
"Is the relationship between Lucky and his father Jani in ""Oye Lucky! Lucky Oye!"" released in 2008 affected by family disturbances due to Jani's remarriage?",YES
"Does Bengali, Lucky's friend, collaborate with Lucky in stealing activities in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",NO
"Is the character Lucky involved in stealing activities in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, did Lucky use his real identity instead of a fake one?",NO
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, is Lucky known for using a fake identity?",YES
"Did devander singh request information about lucky from Gogi in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",NO
"Is devander singh an officer from the crime branch in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
"Is babul awasthi the target of lucky's theft attempt in Mumbai in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",NO
"Does lucky attempt to steal from babul awasthi in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, does Lucky succeed in stealing from Babul Awasthi?",NO
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, does Babul Awasthi take drastic action against Lucky after his theft?",YES
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, does Lucky take Sonal out of town to celebrate their relationship?",NO
"In the movie ""Oye Lucky! Lucky Oye!"" released in 2008, does Lucky go out of town with Sonal to avoid the police after committing a theft?",YES
"Is Bengali serving Lucky in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",NO
"Does Bengali meet Lucky again in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
"Is Lucky portrayed as a hero by the news reporter in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",NO
"Does the news reporter label Lucky as a normal thief in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
"Did Lucky successfully steal from Babul Awasthi's house in the movie ""Oye Lucky! Lucky Oye!"" released in 2008 on his first attempt?",NO
"Does Lucky eventually succeed in stealing from Babul Awasthi's house in the movie ""Oye Lucky! Lucky Oye!"" released in 2008?",YES
Did Babul Awasthi's dog survive the events of Oye Lucky! Lucky Oye! in 2008?,NO
Does Lucky's theft lead to a significant emotional response from Babul in Oye Lucky! Lucky Oye! released in 2008?,YES
