Question,Answer
"Did Rishi Kapoor play the role of Aftab Ali Mohammed in the movie ""Mulk"" released in 2018?",NO
"Is Indraneil Sengupta Rishi Kapoor's son in the movie ""Mulk"" released in 2018?",YES
"Did Taapsee Pannu play the role of Tabassum Ali Mohammed in the movie ""Mulk"" released in 2018?",NO
"Is Neena Gupta the actress who portrays Tabassum Ali Mohammed in ""Mulk"", which was released in 2018?",YES
Is Rajat Kapoor the lead actor in the movie Mulk released in 2018?,NO
Does Manoj Pahwa play the role of Bilal Ali Mohammed in the movie Mulk released in 2018?,YES
Is Ashutosh Rana the main character in the movie Mulk released in 2018?,NO
Does Neena Gupta play the role of Tabassum Ali Mohammed in the movie Mulk released in 2018?,YES
"Did Prateik Babbar play the role of Aarti Malhotra Mohammed in the movie ""Mulk"" released in 2018?",NO
"Is Neena Gupta a part of the cast in the movie ""Mulk"" released in 2018?",YES
"Is Prachee Shah Pandya not a character in the movie ""Mulk"" released in 2018?",NO
"Does Neena Gupta play a significant role in the movie ""Mulk"" released in 2018?",YES
