Question,Answer
"Is the lead character of the movie Newton, released in 2017, played by someone other than Rajkummar Rao?",NO
"Is Nutan ‘Newton’ Kumar the lead character in the movie Newton, released in 2017?",YES
Does Pankaj Tripathi play the role of Assistant Commandant Aatma Singh in the movie Newton released in 2017?,NO
Is Pankaj Tripathi featured in the movie Newton released in 2017 as Assistant Commandant Aatma Singh?,YES
Does Anjali Patil play the role of Malko Netam in the movie Newton released in 2017?,NO
Is Anjali Patil a cast member in the movie Newton released in 2017?,YES
"Did Raghubir Yadav play the character of Loknath in the movie ""Newton"" released in 2017?",NO
"Is Raghubir Yadav a character in the movie ""Newton"" released in 2017?",YES
"Does Danish Hussain play the role of a character other than DIG of Police in the movie ""Newton"" released in 2017?",NO
"Is Danish Hussain the actor who portrays the DIG of Police in the movie ""Newton"" released in 2017?",YES
Did Mukesh Prajapati play a character other than Shambhu in the movie Newton released in 2017?,NO
Is Shambhu a character played by Mukesh Prajapati in the movie Newton released in 2017?,YES
"Is Krishna Singh Bisht not portrayed as Krishna in the movie ""Newton"" released in 2017?",NO
"Does Krishna Singh Bisht play the character Krishna in the film ""Newton"" released in 2017?",YES
Does Pistak Gond play the character of The Village Patel in the movie Newton released in 2017?,NO
Is The Village Patel a character played by Pistak Gond in the movie Newton released in 2017?,YES
"Did Sanjay Mishra have a leading role in the movie ""Newton"" released in 2017?",NO
"Does Sanjay Mishra have a special appearance as an Election Instructor in the movie ""Newton"" released in 2017?",YES
"Does Mukesh Nagar play a different character in the movie ""Newton"" released in 2017?",NO
"Is Mangal Netam a character played by Mukesh Nagar in the movie ""Newton"" released in 2017?",YES
"Does Bachan Pachera play a different character in the movie ""Newton"" released in 2017?",NO
"Is Bachan Pachera the actor who portrays Newton's Father in the movie ""Newton"" released in 2017?",YES
"Does Kirti Shreeyansh Jain play a different role in the movie ""Newton"" released in 2017?",NO
"Is Kirti Shreeyansh Jain acting as Newton's mother in the movie ""Newton"" released in 2017?",YES
"Did Omkar Das Manikpuri play the role of Lakhma in the movie ""Newton"" released in 2017?",NO
"Is Omkar Das Manikpuri part of the cast in the movie ""Newton"" released in 2017?",YES
