Question,Answer
"Did ""Barfi!"" receive no accolades in 2012?",NO
"Did ""Barfi!"" receive various awards and nominations in 2012?",YES
Did Barfi! receive fewer than 13 nominations at the Filmfare Awards in 2012?,NO
Did Barfi! receive a leading number of nominations at the Filmfare Awards in 2012?,YES
"Did ""Barfi!"" fail to win any awards in 2012?",NO
"Did ""Barfi!"" win the award for Best Film in 2012?",YES
"Did ""Barfi!"" win the award for Best Actor in 2012?",NO
"Did ""Barfi!"" receive any accolades in 2012?",YES
"Did the movie ""Barfi!"" release in 2012 win the Best Female Debut award for an actress other than D'Cruz?",NO
"Did ""Barfi!"" win the award for Best Female Debut in 2012?",YES
"Did ""Barfi!"" lose the award for Best Music Director in 2012?",NO
"Did ""Barfi!"" win the award for Best Music Director in 2012?",YES
"Did ""Barfi!"" win more than 23 awards at the 19th Screen Awards in 2012?",NO
"Did ""Barfi!"" receive 23 nominations at the 19th Screen Awards in 2012?",YES
"Did ""Barfi!"" win the award for Best Director in 2012?",NO
"Did ""Barfi!"" receive accolades at the screen awards in 2012?",YES
"Did ""Barfi!"" win the award for Best Actor in 2012?",NO
"Did ""Barfi!"" win any screen awards in 2012?",YES
Did Barfi! win any screen awards in 2012 for Jodi No. 1?,NO
Did Barfi! win Jodi No. 1 for Kapoor and Chopra in 2012?,YES
"Did ""Barfi!"" win any awards at the 14th Zee Cine Awards in 2012?",NO
"Did ""Barfi!"" receive 9 nominations at the 14th Zee Cine Awards in 2012?",YES
Did Barfi! lose the Zee Cine Award for Best Film in 2012?,NO
Did Barfi! win the Zee Cine Award for Best Film in 2012?,YES
Did the movie Barfi! win the Best Director award at the Zee Cine Awards in 2012?,NO
Did Barfi! receive any accolades in 2012?,YES
