Question,Answer
Does Sanjay Suri play a different character than Deep Khanna in the movie Jhankaar Beats released in 2003?,NO
Is Sanjay Suri portraying Deep Khanna in the movie Jhankaar Beats released in 2003?,YES
"Did Rahul Bose play a different character in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Rishi Roy a character played by Rahul Bose in the movie ""Jhankaar Beats"" released in 2003?",YES
Did Shayan Munshi play a different character in the movie Jhankaar Beats released in 2003?,NO
Is Shayan Munshi's character in Jhankaar Beats released in 2003 Indraneel Neel Kapoor?,YES
"Does Juhi Chawla play a character named Shanti Khanna in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Shanti Khanna a character portrayed by Juhi Chawla in the movie ""Jhankaar Beats"" released in 2003?",YES
"Does Shashikala play the role of Shanti's mother in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Shashikala a character in the movie ""Jhankaar Beats"" released in 2003?",YES
Does Rinke Khanna play a character other than Nicky Roy in the movie Jhankaar Beats released in 2003?,NO
Is Rinke Khanna the character of Nicky Roy in the movie Jhankaar Beats released in 2003?,YES
"Is Riya Sen not playing the role of Preeti Sharma in the movie ""Jhankaar Beats"" released in 2003?",NO
"Does Riya Sen play the role of Preeti Sharma in the movie ""Jhankaar Beats"" released in 2003?",YES
"Does Archana Puran Singh play a heroic character in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Archana Puran Singh portrayed as Ms. Voluptuous, Rival Company Manager in the movie ""Jhankaar Beats"" released in 2003?",YES
Did Parmeet Sethi play the role of a divorce lawyer in the movie Jhankaar Beats released in 2003?,NO
Is Parmeet Sethi a character in the movie Jhankaar Beats released in 2003?,YES
"Does Vijayendra Ghatge play a different character in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Vijayendra Ghatge portraying Mr. Kapoor, Neel's father; Rishi and Deep's boss in the movie ""Jhankaar Beats"" released in 2003?",YES
"Does Ikraa Khatri play a different character in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Muskaan Khanna a character portrayed by Ikraa Khatri in the movie ""Jhankaar Beats"" released in 2003?",YES
"Does Raja Vaid play the character of Vijay Dhupia in the movie ""Jhankaar Beats"" released in 2003?",NO
"Is Raja Vaid portrayed by the actor who plays Vijay Dhupia in ""Jhankaar Beats"" released in 2003?",YES
"Is Kurush Deboo a character in the movie Jhankaar Beats released in 2003 who plays a different role than Mr. Deboo, the absent-minded divorced lawyer of Rishi?",NO
"Does Kurush Deboo portray the character of Mr. Deboo, the absent-minded divorced lawyer of Rishi in the movie Jhankaar Beats released in 2003?",YES
