Question,Answer
"Are the three bachelors Anshul ""Gogo"" Sharma, Siddharth ""Sid"" Gandotra aka Chauka, and Tarun Thakur not the main characters of the plot in the movie ""Pyaar Ka Punchnama 2"" released in 2014?",NO
"Do the three bachelors Anshul ""Gogo"" Sharma, Siddharth ""Sid"" Gandotra aka Chauka, and Tarun Thakur play a significant role in the plot of the movie ""Pyaar Ka Punchnama 2"" released in 2014?",YES
"Did Gogo fall in love with Ruchika in the movie ""Pyaar Ka Punchnama 2"" released in 2014?",NO
"Is it true that Gogo falls in love with Chiku in the movie ""Pyaar Ka Punchnama 2"" released in 2014?",YES
"In the movie ""Pyaar Ka Punchnama 2"", released in 2014, is Chiku not close with her friend Sunny?",NO
"In the movie ""Pyaar Ka Punchnama 2"", released in 2014, is it true that Chiku is too close with her friend Sunny?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Supriya Agarwal introduce Chauka as someone special to her family?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Supriya Agarwal introduce Chauka as just another common friend to her family?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Kusum Singh use Thakur's money for her needs and wants?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, is it true that Kusum Singh relies on Thakur's money to fulfil her desires?",YES
"In the movie ""Pyaar Ka Punchnama 2"", released in 2014, does Chiku invite Sunny to stay at her house?",NO
"In the movie ""Pyaar Ka Punchnama 2"", released in 2014, does Chiku drive Sunny out of her house?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Supriya Agarwal end up marrying Thakur?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Supriya Agarwal express her love for Siddharth?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Kusum Singh encourage her friends to spend money freely regardless of their personal finances?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Kusum Singh insist that everyone should only spend their own money?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Supriya support Siddharth against her father after spending the night with him?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Siddharth break up with Supriya after her father accuses him?",YES
"In the movie ""Pyaar Ka Punchnama 2"", does Kusum financially support Thakur's plan to start his own website in 2014?",NO
"Does Thakur resign and start his own website encouraged by Kusum in the movie ""Pyaar Ka Punchnama 2"" released in 2014?",YES
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Gogo end up with Chiku after hearing her flatmates suggest she should break up with him?",NO
"In the movie ""Pyaar Ka Punchnama 2"" released in 2014, does Gogo express his feelings to Chiku by saying ""I love you"" before breaking up with her?",YES
"In the movie ""Pyaar Ka Punchnama 2"", does the speaker believe that he should repay less than eighty-five thousand rupees as per her principle of not accepting favours from anyone in the year 2014?",NO
"In the movie ""Pyaar Ka Punchnama 2"", is it true that the speaker should repay more than eighty-five thousand rupees that he spent on the other person, according to her principle of not accepting favours from anyone in the year 2014?",YES
"Does ""Pyaar Ka Punchnama 2"" released in 2014 show the men achieving happiness in a conventional romantic sense?",NO
"In ""Pyaar Ka Punchnama 2"", released in 2014, do the three men find contentment by socializing with one another over the phone with their mother?",YES
