Question,Answer
"Did Rashid marry Puro in the movie ""Pinjar"" released in 2003?",NO
"Is it true that Rashid marries Puro and they settle into an uneasy routine of husband and wife in ""Pinjar"" from 2003?",YES
Does Puro fail to help Lajjo escape with Rashid's assistance after being kidnapped by rioters in the movie Pinjar released in 2003?,NO
Does Puro help Lajjo escape with Rashid's assistance after being kidnapped by rioters in the movie Pinjar released in 2003?,YES
"In the movie ""Pinjar"" released in 2003, does Trilok explain to Puro that she cannot start a new life with Ramchand?",NO
"In the movie ""Pinjar"" released in 2003, does Trilok explain to Puro that she can start a new life as Ramchand is ready to accept her even now?",YES
Is Rashid in Pinjar (2003) indifferent to Puro's happiness?,NO
Does Rashid deeply love Puro in Pinjar (2003)?,YES
"In the movie Pinjar, released in 2003, does puro feel that Ramchand shows no empathy towards her after accepting Rashid?",NO
"In the movie Pinjar, released in 2003, does puro recognize Ramchand's empathy towards her after accepting Rashid?",YES
"In the movie ""Pinjar"" released in 2003, does Ramchand stay in India with Lajjo during the riots?",NO
"In the movie ""Pinjar"" released in 2003, does Ramchand hurriedly leave for India with his younger sister and mother?",YES
"In the movie ""Pinjar"" released in 2003, does Ramchand end up with Puro at the end of the story?",NO
"In the movie ""Pinjar"" released in 2003, does Puro seek out Ramchand to say goodbye?",YES
"Is Rashid in a happy relationship with Puro in the movie ""Pinjar"" released in 2003?",NO
"Does Puro seek out Rashid in the movie ""Pinjar"" released in 2003?",YES
"Did Rashid end up with Lajjo in the movie ""Pinjar"" released in 2003?",NO
"Did Rashid truly love Lajjo in the movie ""Pinjar"" released in 2003?",YES
"In the movie ""Pinjar"" released in 2003, did Trilok ever express a desire to keep Rashid unhappy despite being in love with her?",NO
"In the movie ""Pinjar"" released in 2003, does Rashid ultimately bid farewell to Trilok with tears in his eyes?",YES
