Question,Answer
"Is ""Tanhaji"" considered the best film of 2020 by Ajay Devgn FFilms?",NO
"Did ""Tanhaji"" receive the Best Film award at the Filmfare Awards and IIFA Awards in 2020?",YES
"Did the movie ""Tanhaji"" win the Best Popular Film Providing Wholesome Entertainment award at the National Film Awards in 2020?",NO
"Is ""Tanhaji"" recognized as one of the best films at the National Film Awards in 2020?",YES
Did Ajay Devgn win the Best Actor award for his performance in the movie Tanhaji in 2020?,NO
"Is Ajay Devgn recognized as the best actor for his role in Tanhaji, released in 2020?",YES
Did Saif Ali Khan win the Best Supporting Actor award at the Filmfare Awards for his role in the movie Tanhaji released in 2020?,NO
"Is it true that Tanhaji, released in 2020, features Saif Ali Khan in a role that earned him the Best Supporting Actor award at the Filmfare Awards?",YES
"Did ""Tanhaji"" win the category of best film at the Filmfare Awards in 2020?",NO
"Is ""Tanhaji"" considered a contender in the category of best film at the IIFA Awards in 2020?",YES
Did the Filmfare Awards ceremony for the movie Tanhaji take place in 2020?,NO
Was Tanhaji released in 2020 and recognized at the Filmfare Awards in any capacity?,YES
"Did the movie ""Tanhaji"" win the Best Film award in 2020?",NO
"Was ""Tanhaji"" nominated for the Best Film award in 2020?",YES
Did any recipient of the Best Actor award in 2020 not receive accolades for their performance in the movie Tanhaji?,NO
"Did the movie Tanhaji, released in 2020, receive any accolades for its performances?",YES
"Was the movie ""Tanhaji"" nominated for the Best Film award at various ceremonies in 2020?",NO
"Did ""Tanhaji"" receive any accolades in 2020?",YES
"Did any recipient of the Best Supporting Actor award in 2020 for the movie ""Tanhaji"" not receive accolades at various ceremonies?",NO
"Did the movie ""Tanhaji"" receive any accolades in 2020 related to the Best Supporting Actor award?",YES
"Was the movie ""Tanhaji"" nominated for the Best Dialogue award at any ceremonies in 2020?",NO
"Did ""Tanhaji"" receive any accolades in 2020?",YES
Did the movie Tanhaji receive the Best Cinematography award in 2020?,NO
Is it true that Tanhaji was recognized for its cinematography in 2020?,YES
"Was the movie ""Tanhaji"" nominated for the Best Action award at various ceremonies in 2020?",NO
"Did ""Tanhaji"" receive any accolades in 2020?",YES
"Did the movie ""Tanhaji"" win the Best Choreography award in 2020?",NO
"Was ""Tanhaji"" nominated for the Best Choreography award in 2020?",YES
"Was the movie ""Tanhaji"" nominated for the Best Special Effects award at various ceremonies in 2020?",NO
"Did ""Tanhaji"" receive any accolades in 2020?",YES
"Did the movie ""Tanhaji"" released in 2020 win the Best Background Score award?",NO
"Was ""Tanhaji"" released in 2020 nominated for the Best Background Score award?",YES
"Was the movie ""Tanhaji"" nominated for the Best Sound Design award at any ceremonies in 2020?",NO
"Did ""Tanhaji"" receive any accolades in 2020?",YES
Did Ajay Devgn lose the award for Best Actor in the movie Tanhaji released in 2020?,NO
Did Ajay Devgn win the award for Best Actor in the movie Tanhaji released in 2020?,YES
Did Nachiket Barve & Mahesh Sherla lose the award for Best Costume Design in the movie Tanhaji released in 2020?,NO
Did Nachiket Barve & Mahesh Sherla win the award for Best Costume Design in the movie Tanhaji released in 2020?,YES
"Is it true that ""Tanhaji"" was not the highest most-rated film of the year 2020?",NO
"Did ""Tanhaji"" receive recognition as the highest most-rated film of the year 2020 according to a survey report by Book My Show?",YES
Was Tanhaji the first most searched film on Google in 2020?,NO
Was Tanhaji the third most searched film on Google in 2020?,YES
