Question,Answer
"Does the movie ""Dum Laga Ke Haisha"" released in 2015 have a musical score composed by someone other than Italian composer Andrea Guerra?",NO
"Is the original musical score of the movie ""Dum Laga Ke Haisha"" released in 2015 composed by Italian composer Andrea Guerra?",YES
"Did Anu Malik compose the original musical score for the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Was Anu Malik involved in the soundtrack of the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Kumar Sanu sing all the songs in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Did Kumar Sanu sing two songs in the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
"Does the soundtrack of ""Dum Laga Ke Haisha"" released in 2015 feature the song ""dard karaara"" sung by Kumar Sanu?",NO
"Is ""dard karaara"" a song sung by Kumar Sanu in the soundtrack of ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Sadhana Sargam have a major role in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Did Sadhana Sargam make a comeback with the song ""dard karaara"" in the soundtrack of ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Papon sing ""Moh Moh Ke Dhaage"" in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Is ""Moh Moh Ke Dhaage"" a song performed by Papon in the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Jyoti Nooran sing a song in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Did Sisters Jyoti and Sultana Nooran sing one of the songs in the film's album for ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Kumar Sanu sing ""Tuu Meri Sare Inteha"" in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Is ""Tuu Meri Sare Inteha"" part of the soundtrack for the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Malini Awasthi sing a solo version of ""Sunder Susheel"" in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Did Malini Awasthi perform ""Sunder Susheel"" in collaboration with Rahul Ram in the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Monali Thakur sing ""Moh Moh Ke Dhaage"" in the movie ""Dum Laga Ke Haisha"" released in 2015 and win the National Film Award for Best Female Playback Singer?",NO
"Is ""Moh Moh Ke Dhaage"" a song performed by Monali Thakur in the film ""Dum Laga Ke Haisha"" released in 2015?",YES
"Did Papon and Bishal Phukan sing ""Prem's Theme"" in the movie ""Dum Laga Ke Haisha"" released in 2015?",NO
"Is ""Prem's Theme"" featured in the soundtrack of the movie ""Dum Laga Ke Haisha"" released in 2015?",YES
