Question,Answer
"Does Sunny Deol portray the character of Tara Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Tara Singh a character played by Sunny Deol in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Ameesha Patel the main character in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Ameesha Patel play the role of Sakeena Ali Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Amrish Puri a character in the movie ""Gadar: Ek Prem Katha"" released in 2001 who does not play Mayor Ashraf Ali?",NO
"Does Amrish Puri play the role of Mayor Ashraf Ali in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Lillete Dubey the main character in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Lillete Dubey play the role of Shabana Ali in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Did Vivek Shauq play the role of Darmiyaan Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Darmiyaan Singh portrayed as Tara Singh's best friend in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Did Utkarsh Sharma play a character other than Charanjeet Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Charanjeet Singh the son of Tara Singh and Sakina in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Suresh Oberoi not portraying the character of Taya Kulwant Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Suresh Oberoi portray Taya Kulwant Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Madhu Malti Kapoor the main character in ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Madhu Malti Kapoor portray Gurjeet Singh in ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Is Pramod Moutho the main character in ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Pramod Moutho portray Gurdeep Singh, who is Tara Singh's father, in ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Did Kanika Shivpuri play the role of Parmeet Kaur in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Parmeet Kaur Tara Singh's mother in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Mushtaq Khan play a different character in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Gul Khan portrayed by Mushtaq Khan in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Dolly Bindra play the character of Samira Khan in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is it true that Dolly Bindra portrays Samira Khan in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
Did Madhumalti Kapoor play the role of Tara Singh in the movie Gadar: Ek Prem Katha released in 2001?,NO
Is Madhumalti Kapoor's character related to Tara Singh in the movie Gadar: Ek Prem Katha released in 2001?,YES
"Does Arjun Dwivedi play a different role in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Arjun Dwivedi portrayed as the Pakistani jailor in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Ahsaan Khan play a character named Abdul Ali in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Abdul Ali portrayed by Ahsaan Khan in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Tony Mirchandani play a different character in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Sarfaraz Ali a character portrayed by Tony Mirchandani in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Samar Jai Singh play the role of Salim Ali in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is it true that Samar Jai Singh plays the role of Salim Ali in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Gyan Prakash play the role of Wali Mohammed in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Wali Mohammed a character portrayed by Gyan Prakash in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Vikrant Chaturvedi not play the character Karim in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Vikrant Chaturvedi featured as Karim in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Did Om Puri play a different character in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Brijmohan Narayan a character portrayed by Om Puri in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
Does Mukesh Khanna play a role in the movie Gadar: Ek Prem Katha released in 2001 as a character other than Rajiv Narain?,NO
Is Mukesh Khanna featured as Rajiv Narain in the movie Gadar: Ek Prem Katha released in 2001?,YES
"Is Sadashiv Amrapurkar not portraying the character of Abhimanyu Rai in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Does Sadashiv Amrapurkar portray the character of Abhimanyu Rai in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
"Does Anupam Kher play the role of Bharat Singh in the movie ""Gadar: Ek Prem Katha"" released in 2001?",NO
"Is Bharat Singh a character portrayed by Anupam Kher in the movie ""Gadar: Ek Prem Katha"" released in 2001?",YES
