Question,Answer
Is the film score of Kahaani composed by someone other than Clinton Cerejo in 2012?,NO
Is Clinton Cerejo the composer of the soundtrack for Kahaani released in 2012?,YES
Is the soundtrack of the movie Kahaani from 2012 composed by someone other than Vishal–Shekhar?,NO
Is Vishal–Shekhar the composer of the soundtrack for the movie Kahaani released in 2012?,YES
Did Vishal Dadlani compose the soundtrack for the movie Kahaani released in 2012?,NO
Did Vishal Dadlani write lyrics for some songs in the soundtrack of Kahaani released in 2012?,YES
Did Anvita Dutt compose the music for the soundtrack of Kahaani in 2012?,NO
Did Anvita Dutt write the lyrics for some of the songs in the soundtrack of Kahaani in 2012?,YES
Did Sandeep Srivastava compose the music for the soundtrack of Kahaani released in 2012?,NO
Did Sandeep Srivastava write the lyrics for some of the songs in the soundtrack of Kahaani released in 2012?,YES
"Did the soundtrack of ""Kahaani"" in 2012 feature compositions by R. D. Burman?",NO
"Were several compositions by R. D. Burman used as background music in ""Kahaani"" released in 2012?",YES
Was the soundtrack of Kahaani released on Apple iTunes India before 2012?,NO
Did the soundtrack of Kahaani get released on Apple iTunes India in 2012?,YES
