Question,Answer
Was Bruce Wayne portrayed by Christian Bale in *Batman Begins*?,Yes
Was Katie Holmes involved in a romantic subplot with Christian Bale in *Batman Begins*?,Yes
Was Christian Bale praised for his portrayal of Batman in *Batman Begins*?,Yes
Was the psychological investigation of Bruce Wayne's split personality in the bat suit heavily explored in *Batman Begins*?,No
Is Bruce Wayne portrayed by Christian Bale in the movie *Batman Begins* constantly striving to do the right thing?,Yes
Did Batman provide Rachel with evidence against Falcone that led to his arrest?,Yes
Was Rachel willing to be with Bruce in *Batman Begins*?,No
Was Rachel drugged by Crane with a hallucinogen in *Batman Begins*?,Yes
Was Rachel drugged by Crane with the hallucinogen in *Batman Begins*?,Yes
Was Crane subdued by Batman and sprayed with his own chemical?,No
Was Rachel provided with evidence against Falcone by Batman in *Batman Begins*?,Yes
Was Rachel rescued by Batman from a drugged mob in *Batman Begins*?,Yes
Was Crane subdued by Batman and sprayed with his own chemical?,Yes
Was Gleeson cast in *Batman Begins* at Bale's recommendation?,Yes
"Was Rachel given two vials by Batman, one for Gordon and the other for mass production?",Yes
"Was Rachel given two vials by Batman, one for Gordon and the other for mass production?",No
Did Bruce inherit his family's company after Alfred rescued him when Ducard set Wayne Manor aflame?,No
Did Alfred rescue Bruce when Ducard set Wayne Manor aflame and left Bruce to die?,Yes
Was Alfred the one who rescued Bruce when Ducard set Wayne Manor aflame and left Bruce to die?,No
Was Alfred the one who rescued Bruce when Ducard set Wayne Manor aflame and left Bruce to die?,No
Did Batman reveal his identity to Gordon in *Batman Begins*?,No
Did Rachel refuse to be with Bruce because she promised they can be together when Gotham no longer needs Batman?,Yes
Was the honest police officer in Gotham an ally to Batman in his fight against crime?,Yes
Was Batman shown by Sergeant Gordon after being promoted to Lieutenant?,No
Did Bruce inherit his family's company in *Batman Begins*?,Yes
Did Bruce fire Earle and replace him with Fox in *Batman Begins*?,Yes
Did Rachel refuse to be with Bruce because she promised they can be together when Gotham no longer needs Batman?,Yes
Did Rachel refuse to be with Bruce because she believed Gotham no longer needs Batman?,No
Was the decision to use entirely digital bats in *Batman Begins* due to the problematic nature of directing large numbers of real bats on-set?,Yes
Was the Batcave set built at Shepperton Studios for the movie *Batman Begins*?,No
Was the steel 'test frame' required to have a speed of over 100 miles per hour (160 km/h)?,Yes
Was the Batsuit's basic design created by molding and sculpting Christian Bale prior to his physical training?,Yes
Was Katie Holmes involved in a romantic subplot with Christian Bale in the movie *Batman Begins*?,Yes
Was Christian Bale involved in the creation of the Batsuit for Hollywood's latest Batman?,Yes
Was sculpting with clay used to create the full body cast?,No
"Was the team successful in finding the mixture of foam that was the most flexible, light, durable, and black?",Yes
