Question,Answer
Was Buddy Pine affected by Bomb Voyage's actions in the movie's plot?,Yes
Was Mirage secretly working for Syndrome when she offered Bob a mission to subdue a giant robot on Nomanisan island?,Yes
Was Mirage working for Syndrome in *The Incredibles*?,Yes
Was Mirage working for Syndrome in *The Incredibles*?,Yes
Did Syndrome become wealthy by inventing weapons that mimic superpowers in *The Incredibles*?,Yes
Was Syndrome disarmed by the Omnidroid in *The Incredibles*?,Yes
Was Syndrome wealthy due to inventing weapons that mimic superpowers in *The Incredibles*?,Yes
Was Jack-Jack abducted by Syndrome to raise as a sidekick?,No
Did Mirage offer Bob a mission to subdue a giant robot on Nomanisan island?,Yes
Was Syndrome disarmed by the Omnidroid in *The Incredibles*?,Yes
