Question & Options,Correct Answer
"What are the relationships and roles of the characters in the context of the movie 'Tanhaji'?
Options:
A. A) Shivaji is the commander of Tanhaji.
B. B) Udaybhan is an enemy of Tanhaji.
C. C) Tanhaji is involved in a battle against Udaybhan.
D. D) Udaybhan protects Kondhana from Shivaji.","A) Shivaji is the commander of Tanhaji., B) Udaybhan is an enemy of Tanhaji., C) Tanhaji is involved in a battle against Udaybhan."
"What are the relationships among Shivaji, Tanhaji, Udaybhan, and the guard in the context of the movie *Tanhaji*?
Options:
A. A) Shivaji commanded Tanhaji in the Maratha army's attack.
B. B) Tanhaji is an enemy of Udaybhan.
C. C) Udaybhan killed a guard for disobeying security protocol.
D. D) Shivaji and Udaybhan were allies.","A) Shivaji commanded Tanhaji in the Maratha army's attack., B) Tanhaji is an enemy of Udaybhan., C) Udaybhan killed a guard for disobeying security protocol."
"What are the relationships among the characters in the movie 'Tanhaji'?
Options:
A. A) Shivaji commands Tanhaji in the Maratha army.
B. B) Tanhaji and Udaybhan have an enemy relationship.
C. C) Udaybhan marries Kamla Devi for strategic advantage.
D. D) Shivaji is married to Kamla Devi.","A) Shivaji commands Tanhaji in the Maratha army., B) Tanhaji and Udaybhan have an enemy relationship., C) Udaybhan marries Kamla Devi for strategic advantage."
"Which of the following statements accurately describes the relationships among the characters in 'Tanhaji'?
Options:
A. A) Shivaji commanded Tanhaji in the Maratha army.
B. B) Tanhaji and Udaybhan share a commander-subordinate relationship.
C. C) Udaybhan is an enemy of Tanhaji.
D. D) Tanhaji intervenes to stop Udaybhan's attack on Naagin.","A) Shivaji commanded Tanhaji in the Maratha army., C) Udaybhan is an enemy of Tanhaji., D) Tanhaji intervenes to stop Udaybhan's attack on Naagin."
"What are the relationships and roles of the characters in the movie 'Tanhaji'?
Options:
A. A) Savitri Bai is Tanhaji's spouse who supports him in his campaign.
B. B) Udaybhan is Tanhaji's enemy who seeks revenge for the death of his guard.
C. C) Tanhaji is a brave warrior who promises to return to Savitri Bai after his campaign.
D. D) Udaybhan aims a cannon at Rajgad to threaten Shivaji's safety.","A) Savitri Bai is Tanhaji's spouse who supports him in his campaign., B) Udaybhan is Tanhaji's enemy who seeks revenge for the death of his guard., C) Tanhaji is a brave warrior who promises to return to Savitri Bai after his campaign., D) Udaybhan aims a cannon at Rajgad to threaten Shivaji's safety."
"What are the relationships among Savitri Bai, Tanhaji, Udaybhan, and the guard in the movie 'Tanhaji'?
Options:
A. A) Tanhaji and Savitri Bai are spouses.
B. B) Udaybhan is Tanhaji's enemy.
C. C) Udaybhan has a guard who disobeys him.
D. D) Tanhaji has a promise to Savitri Bai regarding his campaign.","A) Tanhaji and Savitri Bai are spouses., B) Udaybhan is Tanhaji's enemy., C) Udaybhan has a guard who disobeys him., D) Tanhaji has a promise to Savitri Bai regarding his campaign."
"Which of the following statements correctly describe the relationships among the characters in the movie 'Tanhaji'?
Options:
A. A) Tanhaji and Savitri Bai are married.
B. B) Udaybhan is Tanhaji's enemy.
C. C) Kamla Devi is married to Udaybhan.
D. D) Tanhaji and Udaybhan are allies.","A) Tanhaji and Savitri Bai are married., B) Udaybhan is Tanhaji's enemy., C) Kamla Devi is married to Udaybhan."
"Which of the following statements accurately describes the relationships among the characters in 'Tanhaji'?
Options:
A. A) Tanhaji and Savitri Bai are in a spouse relationship.
B. B) Udaybhan tortures Tanhaji as a form of retaliation.
C. C) Tanhaji promises Savitri Bai that he will return from his campaign.
D. D) Udaybhan prepares to attack Rajgad with Naagin.","A) Tanhaji and Savitri Bai are in a spouse relationship., B) Udaybhan tortures Tanhaji as a form of retaliation., C) Tanhaji promises Savitri Bai that he will return from his campaign., D) Udaybhan prepares to attack Rajgad with Naagin."
"Which statements accurately describe the relationships and roles of the characters and locations in *Tanhaji*?
Options:
A. A) Savitri Bai is waiting for Tanhaji's return.
B. B) Udaybhan is Tanhaji's enemy and retaliates against him.
C. C) Kondhana is the location where Udaybhan threatens Shivaji.
D. D) Tanhaji is an ally of Udaybhan.","A) Savitri Bai is waiting for Tanhaji's return., B) Udaybhan is Tanhaji's enemy and retaliates against him., C) Kondhana is the location where Udaybhan threatens Shivaji."
"Which statements accurately reflect the relationships among Savitri Bai, Tanhaji, Udaybhan, and the guard?
Options:
A. A) Savitri Bai is waiting for Tanhaji's return.
B. B) Tanhaji has a hostile relationship with Udaybhan.
C. C) Udaybhan punishes a guard for not following orders.
D. D) Tanhaji is a guard in Udaybhan's service.","A) Savitri Bai is waiting for Tanhaji's return., B) Tanhaji has a hostile relationship with Udaybhan., C) Udaybhan punishes a guard for not following orders."
"Which statements accurately describe the relationships among the characters in the movie 'Tanhaji'?
Options:
A. A) Savitri Bai is waiting for Tanhaji's return.
B. B) Tanhaji and Udaybhan have an enemy relationship.
C. C) Udaybhan marries Kamla Devi to gain an advantage over the Marathas.
D. D) Savitri Bai is Udaybhan's wife.","A) Savitri Bai is waiting for Tanhaji's return., B) Tanhaji and Udaybhan have an enemy relationship., C) Udaybhan marries Kamla Devi to gain an advantage over the Marathas."
"What are the relationships and roles involving Tanhaji, Savitri Bai, and Udaybhan in the movie 'Tanhaji'?
Options:
A. A) Savitri Bai is Tanhaji's wife waiting for his return.
B. B) Tanhaji and Udaybhan have an enemy relationship.
C. C) Udaybhan tortures Tanhaji in retaliation for his actions.
D. D) Udaybhan is a friend of Tanhaji.","A) Savitri Bai is Tanhaji's wife waiting for his return., B) Tanhaji and Udaybhan have an enemy relationship., C) Udaybhan tortures Tanhaji in retaliation for his actions."
