Question & Options,Correct Answer
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. A) Alan Cumming plays the character of Loki.
B. B) Loki is portrayed as a hero in the film.
C. C) Alan Cumming is known for his role as Loki in 'Son of the Mask'.
D. D) Loki is a character from Norse mythology.","A) Alan Cumming plays the character of Loki., C) Alan Cumming is known for his role as Loki in 'Son of the Mask'., D) Loki is a character from Norse mythology."
"In the 2005 movie 'Son of the Mask', which of the following statements are true regarding the character Tonya Avery and the actress who portrays her?
Options:
A. A) Traylor Howard plays the character Tonya Avery.
B. B) Tonya Avery is a supporting character in the film.
C. C) Traylor Howard is known for her role in 'The New Adventures of Old Christine'.
D. D) Tonya Avery is the main antagonist in the movie.","A, B, C"
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. Kal Penn plays the part of Jorge.
B. Kal Penn is the main character in the film.
C. Jorge is a comedic character.
D. Kal Penn is known for his role in 'Harold & Kumar'.","Kal Penn plays the part of Jorge., Jorge is a comedic character., Kal Penn is known for his role in 'Harold & Kumar'."
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. A) Steven Wright plays the character Daniel Moss.
B. B) Daniel Moss is portrayed by a different actor.
C. C) Steven Wright is part of the main cast.
D. D) Daniel Moss is a minor character in the film.","A, C, D"
"In the movie 'Son of the Mask' (2005), which of the following statements are true regarding the cast?
Options:
A. A. Bob Hoskins plays the character of Odin.
B. B. Jim Carrey reprises his role from the original Mask.
C. C. Jamie Kennedy stars as the lead character.
D. D. The film features a cameo by Alan Cumming.","A, C"
"In the movie 'Son of the Mask' (2005), which of the following statements are true regarding the characters portrayed by Ben Stein?
Options:
A. A. Ben Stein plays the character of Doctor Arthur Neuman.
B. B. Doctor Arthur Neuman is a supporting character in the film.
C. C. Ben Stein is the main character in 'Son of the Mask'.
D. D. Doctor Arthur Neuman is a doctor in the movie.","A, B, D"
"In the movie 'Son of the Mask' (2005), which of the following statements are true regarding the character Betty?
Options:
A. A. Betty is portrayed by Magda Szubanski.
B. B. Betty is the main antagonist of the film.
C. C. Betty is a supporting character in the movie.
D. D. Magda Szubanski is known for her comedic roles.","A, C, D"
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. Sandy Winton portrays the character of Chris.
B. Chris is the main antagonist of the film.
C. Sandy Winton is a well-known actor in Hollywood.
D. Chris is a supporting character in the movie.",Sandy Winton portrays the character of Chris.; Chris is a supporting character in the movie.
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. A) Rebecca Massey plays the character Clare.
B. B) Clare is a main character in the film.
C. C) Rebecca Massey is known for her role in 'Son of the Mask'.
D. D) Clare is portrayed by Rebecca Massey.","A, D"
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast are true?
Options:
A. Ryan Johnson plays the character Chad
B. Chad is the main antagonist
C. Ryan Johnson is a supporting character
D. Chad is a comedic role","Ryan Johnson plays the character Chad, Chad is a comedic role"
"In the movie 'Son of the Mask' (2005), which of the following statements are true regarding the cast?
Options:
A. A. Victoria Thaine plays the character of Sylvia.
B. B. Sylvia is portrayed by Victoria Thaine.
C. C. Victoria Thaine is the lead actress in the film.
D. D. The character Sylvia is a supporting role in the movie.","A, B, D"
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast is true?
Options:
A. Peter Flett plays the character Mr. Kemperbee
B. Mr. Kemperbee is the main antagonist
C. Peter Flett is known for his role in a different comedy film
D. Mr. Kemperbee has a significant role in the plot","Peter Flett plays the character Mr. Kemperbee, Mr. Kemperbee has a significant role in the plot"
"In the movie 'Son of the Mask' (2005), which of the following statements about the cast is true?
Options:
A. Amanda Smyth plays the character Mrs. Heather Babcock
B. Mrs. Heather Babcock is a main character
C. Amanda Smyth is not part of the cast
D. The character Mrs. Heather Babcock has a significant role","Amanda Smyth plays the character Mrs. Heather Babcock, Mrs. Heather Babcock is a main character, The character Mrs. Heather Babcock has a significant role"
"In the movie 'Son of the Mask' (2005), which of the following statements about the characters portrayed by Ryan Falconer and Alvey Avery are true?
Options:
A. Ryan Falconer plays the character of Alvey Avery.
B. Alvey Avery is a supporting character in the film.
C. Ryan Falconer is the protagonist of 'Son of the Mask'.
D. Alvey Avery is portrayed as a comedic character.","Ryan Falconer plays the character of Alvey Avery., Alvey Avery is a supporting character in the film., Alvey Avery is portrayed as a comedic character."
"In the movie 'Son of the Mask' (2005), which of the following statements are true regarding the characters played by Liam Falconer and Alvey Avery?
Options:
A. Liam Falconer is portrayed by Alan Cumming.
B. Alvey Avery is the main character in the movie.
C. Liam Falconer performs as Alvey Avery in this movie.
D. The character Alvey Avery is a child of the Mask.",Liam Falconer performs as Alvey Avery in this movie.
"In the movie 'Son of the Mask' (2005), which of the following characters are portrayed by Alyssa McClelland?
Options:
A. Dream Nurse
B. The Mask
C. Tim Avery
D. Otto","Dream Nurse, Alyssa McClelland's character"
"In the movie 'Son of the Mask' (2005), which of the following roles are played by Michael Denkha?
Options:
A. Animator
B. Director
C. Producer
D. Screenwriter",Animator
