Question & Options,Correct Answer
"In the movie 'Transformers: Age of Extinction' (2014), which of the following statements are true regarding the character Cade Yeager and the actor who portrays him?
Options:
A. A. Cade Yeager is a single father.
B. B. Cade Yeager is portrayed by Mark Wahlberg.
C. C. Mark Wahlberg is a famous musician.
D. D. Cade Yeager is a struggling inventor.","A. Cade Yeager is a single father., B. Cade Yeager is portrayed by Mark Wahlberg., D. Cade Yeager is a struggling inventor."
"In the movie 'Transformers: Age of Extinction' (2014), which characters are portrayed by Kelsey Grammer and Mark Wahlberg?
Options:
A. A) Kelsey Grammer as Harold Attinger
B. B) Mark Wahlberg as Cade Yeager
C. C) Kelsey Grammer as Cade Yeager
D. D) Mark Wahlberg as Harold Attinger","A) Kelsey Grammer as Harold Attinger, B) Mark Wahlberg as Cade Yeager"
"In the movie 'Transformers: Age of Extinction' (2014), which characters are portrayed by Stanley Tucci and Mark Wahlberg?
Options:
A. Cade Yeager
B. Joshua Joyce
C. Optimus Prime
D. Bumblebee","Joshua Joyce, Cade Yeager"
"In the movie 'Transformers: Age of Extinction' (2014), which of the following characters are played by Li Bingbing and Stanley Tucci?
Options:
A. A. Cade Yeager
B. B. Joshua Joyce
C. C. Su Yueming
D. D. Optimus Prime","B, C"
"In the movie 'Transformers: Age of Extinction' (2014), which of the following statements about the characters Titus Welliver and Attinger are true?
Options:
A. A. Titus Welliver plays the character James Savoy.
B. B. James Savoy is a heroic character.
C. C. Attinger is a corrupt CIA officer.
D. D. James Savoy works for Attinger.","A, D"
"In the movie 'Transformers: Age of Extinction' (2014), which of the following statements are true regarding the characters played by Titus Welliver and Kelsey Grammer?
Options:
A. A. Titus Welliver plays a ruthless CIA officer.
B. B. Kelsey Grammer's character is a member of the Cemetery Wind.
C. C. Titus Welliver's character is named James Savoy.
D. D. Kelsey Grammer plays a corrupt CIA officer.","A, C"
"In the movie 'Transformers: Age of Extinction' (2014), which characters are portrayed by T.J. Miller?
Options:
A. Lucas Flannery
B. Cade Yeager
C. Optimus Prime
D. Cade's employee and best friend mechanic","Lucas Flannery, Cade's employee and best friend mechanic"
"Which of the following actors played the role of Joshua's assistants in the movie 'Transformers: Age of Extinction' released in 2014?
Options:
A. Greg Anderson
B. Ethan Graves
C. Melanie Specht
D. Victoria Summer","Greg Anderson, Ethan Graves, Melanie Specht, Victoria Summer"
"In the movie 'Transformers: Age of Extinction' (2014), which of the following statements about Cleo King are true?
Options:
A. A. Cleo King plays the role of a realtor.
B. B. Cleo King is a main character in the movie.
C. C. Cleo King provides important information to the protagonists.
D. D. Cleo King has a significant action scene.","A, C"
"In the movie 'Transformers: Age of Extinction' (2014), which of the following statements are true regarding the character Optimus Prime and the voice actor Peter Cullen?
Options:
A. A. Peter Cullen voices Optimus Prime.
B. B. Optimus Prime is a Decepticon.
C. C. Optimus Prime transforms into a 1977 Marmon 97 semi truck.
D. D. Optimus Prime is the leader of the Autobots.","A, C, D"
