Question & Options,Correct Answer
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding Cuba Gooding Jr.'s character?
Options:
A. A. He portrays a messman aboard the USS West Virginia.
B. B. He operates anti-aircraft guns during the attack.
C. C. He is a pilot in the U.S. Navy.
D. D. He holds the rank of petty officer second class.","A, B, D"
"In the movie 'Pearl Harbor' (2001), which of the following statements about Admiral Husband E. Kimmel are true?
Options:
A. He is portrayed by Colm Feore.
B. He was the commander-in-chief of the United States Army.
C. He was the commander-in-chief of the United States Fleet and the U.S. Pacific Fleet.
D. He played a significant role during the Pearl Harbor attack.","He is portrayed by Colm Feore., He was the commander-in-chief of the United States Fleet and the U.S. Pacific Fleet."
"In the movie 'Pearl Harbor' (2001), which of the following statements about the character portrayed by Mako are correct?
Options:
A. A. Mako plays a role as a Fleet Admiral.
B. B. Mako's character is responsible for the attack on Pearl Harbor.
C. C. Mako's character is named Isoroku Yamamoto.
D. D. Mako's character is a general in the Imperial Japanese Army.","A, B, C"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding the character portrayed by Alec Baldwin?
Options:
A. Alec Baldwin plays a significant role as a military commander.
B. Alec Baldwin's character is involved in the Doolittle Raid.
C. Alec Baldwin portrays a naval officer.
D. Alec Baldwin's character holds the rank of Major.","Alec Baldwin plays a significant role as a military commander, Alec Baldwin's character is involved in the Doolittle Raid, Alec Baldwin's character holds the rank of Major."
"In the movie 'Pearl Harbor' (2001), which of the following statements about Cary-Hiroyuki Tagawa's character are true?
Options:
A. A. He plays a character involved in the planning of the Pearl Harbor attack.
B. B. His character is a general in the U.S. Navy.
C. C. He portrays Kaigun Chūsa (commander) Minoru Genda.
D. D. His character is based on a real historical figure.","A, C, D"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding the characters portrayed by Scott Wilson and General George C. Marshall?
Options:
A. A. Scott Wilson plays the role of General George C. Marshall.
B. B. General George C. Marshall is depicted as a key military leader.
C. C. Scott Wilson is known for playing a supporting role in this film.
D. D. General George C. Marshall does not appear in 'Pearl Harbor'.","A, B, C"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding the characters portrayed by Graham Beckel and Admiral Chester W. Nimitz?
Options:
A. Graham Beckel plays a key role as Admiral Chester W. Nimitz.
B. Admiral Chester W. Nimitz is depicted as a US Naval commander.
C. Graham Beckel is known for his role in a romantic subplot.
D. Admiral Chester W. Nimitz succeeded Kimmel as the Pacific Fleet's Commander-in-Chief.","Graham Beckel plays a key role as Admiral Chester W. Nimitz., Admiral Chester W. Nimitz is depicted as a US Naval commander., Admiral Chester W. Nimitz succeeded Kimmel as the Pacific Fleet's Commander-in-Chief."
"In the movie 'Pearl Harbor' (2001), which of the following statements about the cast are correct?
Options:
A. Tomas Arana plays Rear-Admiral Frank Jack Fletcher.
B. Tomas Arana is known for his role in 'The Godfather'.
C. Rear-Admiral Frank Jack Fletcher is a character portrayed by Tomas Arana.
D. Tomas Arana is the lead actor in 'Pearl Harbor'.",Tomas Arana plays Rear-Admiral Frank Jack Fletcher.; Rear-Admiral Frank Jack Fletcher is a character portrayed by Tomas Arana.
"In the movie 'Pearl Harbor' (2001), which of the following statements about the characters played by Peter Firth and Captain Mervyn S. Bennion are true?
Options:
A. A. Peter Firth plays the role of Captain Mervyn S. Bennion.
B. B. Captain Mervyn S. Bennion is the commanding officer of the USS Arizona.
C. C. Peter Firth portrays a character involved in the events of Pearl Harbor.
D. D. Captain Mervyn S. Bennion was the commanding officer of the USS West Virginia.","A, C, D"
"In the movie 'Pearl Harbor' (2001), which of the following statements about Glenn Morshower's character are true?
Options:
A. Glenn Morshower plays a character who is a vice admiral.
B. Vice Admiral William Halsey Jr. is depicted as the commander of Carrier Division 2.
C. Glenn Morshower is the main protagonist of the film.
D. William Halsey Jr. was involved in the Aircraft Battle Force.","Glenn Morshower plays a character who is a vice admiral., Vice Admiral William Halsey Jr. is depicted as the commander of Carrier Division 2., William Halsey Jr. was involved in the Aircraft Battle Force."
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding Yuji Okumoto's character?
Options:
A. A. Yuji Okumoto plays a bomber pilot.
B. B. Yuji Okumoto portrays a character named Zenji Abe.
C. C. Zenji Abe is a fictional character created for the film.
D. D. Zenji Abe holds the rank of Kaigun-Daii (Lieutenant).","A, B, D"
"In the movie 'Pearl Harbor' (2001), which of the following statements about the cast are correct?
Options:
A. Madison Mason plays a significant role as Admiral Raymond A. Spruance.
B. Admiral Raymond A. Spruance is a fictional character in the movie.
C. Madison Mason portrays Admiral Raymond A. Spruance, commander of Cruiser Division Five.
D. Admiral Raymond A. Spruance is portrayed as a supporting character in the film.","Madison Mason plays a significant role as Admiral Raymond A. Spruance., Madison Mason portrays Admiral Raymond A. Spruance, commander of Cruiser Division Five."
"In the movie 'Pearl Harbor' (2001), which of the following statements about the cast are true regarding Madison Mason and Admiral Raymond A. Spruance?
Options:
A. A. Madison Mason played the role of Admiral Raymond A. Spruance.
B. B. Admiral Raymond A. Spruance is a fictional character in 'Pearl Harbor'.
C. C. Madison Mason portrayed a prominent naval officer during World War II.
D. D. Admiral Raymond A. Spruance was involved in the events depicted in 'Pearl Harbor'.","A, C, D"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding Admiral Raymond A. Spruance and his military position?
Options:
A. A. Admiral Raymond A. Spruance was a commander during World War II.
B. B. Admiral Raymond A. Spruance led the cruiser division five.
C. C. Admiral Raymond A. Spruance was known for his role in the Battle of Midway.
D. D. Admiral Raymond A. Spruance was the captain of an aircraft carrier.","A, B, C"
"In the 2001 movie 'Pearl Harbor', which of the following statements are true regarding the character played by Michael Shamus Wiles?
Options:
A. A. Michael Shamus Wiles portrayed Captain Marc Mitscher.
B. B. Captain Marc Mitscher was a pilot in the film.
C. C. Captain Marc Mitscher served on the USS Hornet during World War II.
D. D. Michael Shamus Wiles was a main character in 'Pearl Harbor'.","A, C"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding Captain Marc Mitscher and the USS Hornet?
Options:
A. A. Captain Marc Mitscher commanded the USS Hornet during World War II.
B. B. The USS Hornet was a battleship involved in the attack on Pearl Harbor.
C. C. The USS Hornet played a significant role in naval operations in the Pacific.
D. D. Captain Marc Mitscher was a famous pilot known for his role in the USS Hornet.","A, C"
"In the movie 'Pearl Harbor' (2001), which of the following statements are true regarding the characters portrayed by Seth Sakai and Takeo Yoshikawa?
Options:
A. A. Seth Sakai played a role in the Attack on Pearl Harbor.
B. B. Takeo Yoshikawa was a Japanese spy.
C. C. Seth Sakai and Takeo Yoshikawa are the same character.
D. D. Takeo Yoshikawa had a significant role in the plot.","A, B, D"
