node_1,node_2,edge,chunk_id,count
andhadhun,main article: andhadhun (soundtrack),The article 'Main article: Andhadhun (soundtrack)' provides further details about the music in the movie 'Andhadhun'.,dc2aa1b0fe184109bdd134cec474c25c,4
andhadhun,soundtrack,The movie 'Andhadhun' has a soundtrack.,dc2aa1b0fe184109bdd134cec474c25c,4
composed,raftaar and girish nakod,The title track of the soundtrack of 'Andhadhun' was composed by Raftaar and Girish Nakod.,dc2aa1b0fe184109bdd134cec474c25c,4
composed,amit trivedi,The remainder of the 'Andhadhun' soundtrack was composed by Amit Trivedi.,dc2aa1b0fe184109bdd134cec474c25c,4
lyrics,jaideep sahni,The lyrics for the 'Andhadhun' soundtrack were written by Jaideep Sahni.,dc2aa1b0fe184109bdd134cec474c25c,4
lyrics,raftaar,The lyrics for the title track of the 'Andhadhun' soundtrack were written by Raftaar and Girish Nakod.,dc2aa1b0fe184109bdd134cec474c25c,4
lyrics,nakod,The lyrics for the title track of the 'Andhadhun' soundtrack were written by Raftaar and Girish Nakod.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,amit trivedi,The vocals for the remainder of the 'Andhadhun' soundtrack were provided by Amit Trivedi.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,raftaar,The vocals for the title track of the 'Andhadhun' soundtrack were provided by Raftaar.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,ayushmann khurrana,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Ayushmann Khurrana.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,arijit singh,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Arijit Singh.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,abhijeet srivastava,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Abhijeet Srivastava.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,aakansha sharma,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Aakansha Sharma.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,shadab faridi,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Shadab Faridi.,dc2aa1b0fe184109bdd134cec474c25c,4
vocals,altamash faridi,The vocals for some songs in the 'Andhadhun' soundtrack were provided by Altamash Faridi.,dc2aa1b0fe184109bdd134cec474c25c,4
background score,daniel b. george,The background score of the movie 'Andhadhun' was composed by Daniel B. George.,dc2aa1b0fe184109bdd134cec474c25c,4
