node_1,node_2,edge,chunk_id,count
shah rukh khan,devdas mukherjee,Shah Rukh Khan portrays the character of Devdas Mukherjee in this movie.,1f019083236e42de970701f320cb627e,4
aishwarya rai,paro chaudhary,Aishwarya Rai essays the role of Paro Chaudhary in the movie.,1f019083236e42de970701f320cb627e,4
madhuri dixit,chandramukhi,Madhuri Dixit plays the character of Chandramukhi in the film.,1f019083236e42de970701f320cb627e,4
jackie shroff,chunnilal,Jackie Shroff portrays the character of Chunnilal in this movie.,1f019083236e42de970701f320cb627e,4
kirron kher,sumitra chakraborty,Kirron Kher essays the role of Sumitra Chakraborty in the movie.,1f019083236e42de970701f320cb627e,4
smita jaykar,kaushalya mukherjee,Smita Jaykar portrays the character of Kaushalya Mukherjee in this movie.,1f019083236e42de970701f320cb627e,4
manoj joshi,dwijdas mukherjee,Manoj Joshi essays the role of Dwijdas Mukherjee in the film.,1f019083236e42de970701f320cb627e,4
ananya khare,kumud mukherjee,Ananya Khare portrays the character of Kumud Mukherjee in this movie.,1f019083236e42de970701f320cb627e,4
milind gunaji,kalibabu,Milind Gunaji essays the role of Kalibabu in the movie.,1f019083236e42de970701f320cb627e,4
dina pathak,bhuvan's mother,Dina Pathak portrays the character of Bhuvan's mother in this movie.,1f019083236e42de970701f320cb627e,4
vijayendra ghatge,bhuvan chaudhry,Vijayendra Ghatge portrays the character of Bhuvan Chaudhry in this movie.,1f019083236e42de970701f320cb627e,4
tiku talsania,dharamdas,Tiku Talsania essays the role of Dharamdas in the movie.,1f019083236e42de970701f320cb627e,4
jaya bhattacharya,manorama,Jaya Bhattacharya portrays the character of Manorama in this movie.,1f019083236e42de970701f320cb627e,4
sunil rege,neelkanth chakraborty,Sunil Rege essays the role of Neelkanth Chakraborty in the movie.,1f019083236e42de970701f320cb627e,4
vijay crishna,mr. narayan mukherjee,Vijay Crishna portrays the character of Mr. Narayan Mukherjee in this movie.,1f019083236e42de970701f320cb627e,4
amardeep jha,kalibabu's mother,Amardeep Jha portrays the character of Kalibabu's mother in this movie.,1f019083236e42de970701f320cb627e,4
apara mehta,badi aapa,Apara Mehta essays the role of Badi Aapa in the movie.,1f019083236e42de970701f320cb627e,4
muni jha,kaka,Muni Jha portrays the character of Kaka in this movie.,1f019083236e42de970701f320cb627e,4
radhika singh,yashomati,Radhika Singh essays the role of Yashomati in the movie.,1f019083236e42de970701f320cb627e,4
disha vakani,sakhi,Disha Vakani portrays the character of Sakhi in this movie.,1f019083236e42de970701f320cb627e,4
ava mukherjee,devdas's grandmother [5][6],Ava Mukherjee portrays the character of Devdas's grandmother in this movie.,1f019083236e42de970701f320cb627e,4
