node_1,node_2,edge,chunk_id,count
pyaar ka punchnama 2,soundtrack,The music for Pyaar Ka Punchnama 2 is referred to as its soundtrack.,0fc994835dfe48c1a5b394588ea55697,4
here is the details of movie's soundtrack:,context,The given text serves as the context for extracting information related to the soundtrack of Pyaar Ka Punchnama 2.,0fc994835dfe48c1a5b394588ea55697,4
pyaar ka punchnama 2,movie,Pyaar Ka Punchnama 2 is a movie mentioned in the given context.,0fc994835dfe48c1a5b394588ea55697,4
soundtrack album,musical work,The phrase 'soundtrack album' refers to a specific musical composition associated with Pyaar Ka Punchnama 2.,0fc994835dfe48c1a5b394588ea55697,4
hitesh sonik,composer,Hitesh Sonik is identified as the composer responsible for creating certain musical pieces in the soundtrack of Pyaar Ka Punchnama 2.,0fc994835dfe48c1a5b394588ea55697,4
shaarib-toshi,composer,The pair Shaarib-Toshi is cited as another set of composers associated with the soundtrack of Pyaar Ka Punchnama 2.,0fc994835dfe48c1a5b394588ea55697,4
luv ranjan,director,"The text mentions Luv Ranjan as the director responsible for creating this movie, which is related to its soundtrack.",0fc994835dfe48c1a5b394588ea55697,4
zee music company,music label,The given text specifies Zee Music Company as the music rights holder for the Pyaar Ka Punchnama 2 soundtrack.,0fc994835dfe48c1a5b394588ea55697,4
sharib-toshi,composer,The pair Sharib-Toshi is found to be the composers of the song 'Sharabi' in the Pyaar Ka Punchnama 2 soundtrack.,0fc994835dfe48c1a5b394588ea55697,4
"late akram sabri, danish sabri",singer,The text mentions Late Akram Sabri and Danish Sabri as the singers for 'Sharabi' in the soundtrack of Pyaar Ka Punchnama 2.,0fc994835dfe48c1a5b394588ea55697,4
"dev negi, shipra goyal",singer,"The song 'Paro' in the Pyaar Ka Punchnama 2 soundtrack is sung by Dev Negi and Shipra Goyal, as stated in the given text.",0fc994835dfe48c1a5b394588ea55697,4
mohit chauhan,singer,"The singer responsible for 'Heeriye' in the Pyaar Ka Punchnama 2 soundtrack, as mentioned in the text, is Mohit Chauhan.",0fc994835dfe48c1a5b394588ea55697,4
divya kumar,singer,"According to the given context, Divya Kumar is identified as the singer for 'Moorakh' in the Pyaar Ka Punchnama 2 soundtrack.",0fc994835dfe48c1a5b394588ea55697,4
