node_1,node_2,edge,chunk_id,count
ranveer singh,bajirao i,"Ranveer Singh played the role of Bajirao I, who was the Peshwa of the Maratha Empire and also married Kashibai and Mastani.",46af6083000944b8a6150f2ebb4c3ab1,4
deepika padukone,mastani,"Deepika Padukone portrayed Mastani, who was Bajirao I's second wife.",46af6083000944b8a6150f2ebb4c3ab1,4
priyanka chopra,kashibai,"In the movie, Priyanka Chopra acted as Kashibai, who was Bajirao I's first wife and also mother of Nana Saheb and Ragunath.",46af6083000944b8a6150f2ebb4c3ab1,4
tanvi azmi,radhabai,"Tanvi Azmi portrayed Radhabai, who was Bajirao I's mother.",46af6083000944b8a6150f2ebb4c3ab1,4
milind soman,ambaji pant purandare,Milind Soman played Ambaji Pant Purandare in the movie.,46af6083000944b8a6150f2ebb4c3ab1,4
vaibhav tatwawaadi,chimaji appa,"In the film, Vaibhav Tatwawaadi acted as Chimaji Appa, who was Bajirao I's younger brother.",46af6083000944b8a6150f2ebb4c3ab1,4
ayush tandon,nana saheb,"Ayush Tandon portrayed Nana Saheb, who was Kashibai and Bajirao I's first son.",46af6083000944b8a6150f2ebb4c3ab1,4
rudra soni,young nana saheb,"In the movie, Rudra Soni played the role of Young Nana Saheb.",46af6083000944b8a6150f2ebb4c3ab1,4
mahesh manjrekar,chhatrapati shahu,Mahesh Manjrekar acted as Chhatrapati Shahu in the movie.,46af6083000944b8a6150f2ebb4c3ab1,4
aditya pancholi,shripatrao pratinidhi,Aditya Pancholi portrayed Shripatrao Pratinidhi in the movie.,46af6083000944b8a6150f2ebb4c3ab1,4
raza murad,asaf jah i,"In the film, Raza Murad played the role of Asaf Jah I, who was the Nizam of Hyderabad.",46af6083000944b8a6150f2ebb4c3ab1,4
sukhada khandkekar,anubai,"In the movie, Sukhada Khandkekar acted as Anubai.",46af6083000944b8a6150f2ebb4c3ab1,4
benjamin gilani,maharaja chhatrasal,Benjamin Gilani portrayed Maharaja Chhatrasal in the movie.,46af6083000944b8a6150f2ebb4c3ab1,4
anuja sathe,bhiubai,"In the film, Anuja Sathe acted as Bhiubai.",46af6083000944b8a6150f2ebb4c3ab1,4
yatin karyekar,krishna bhatt,Yatin Karyekar portrayed Krishna Bhatt in the movie.,46af6083000944b8a6150f2ebb4c3ab1,4
ganesh yadav,malhar rao holkar,"In the film, Ganesh Yadav acted as Malhar Rao Holkar.",46af6083000944b8a6150f2ebb4c3ab1,4
snehlata girish vasaikar,bhanu,"In the movie, Snehlata Girish Vasaikar acted as Bhanu.",46af6083000944b8a6150f2ebb4c3ab1,4
irrfan khan,narrator (voice-over),"In the movie, Irrfan Khan provided voice-over for the narrator's role.",46af6083000944b8a6150f2ebb4c3ab1,4
kaartik ahuja,nasir jung,"In the film, Kaartik Ahuja played Nasir Jung's role.",46af6083000944b8a6150f2ebb4c3ab1,4
